Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2023-2024,Janis Moser,ARI,D,166.0,224.0,,173.0,197.0,217.0,215.0,119.0,239.0,132.0,144.0,159.0,,143.0,Second Pair,80,1645.7166666667,5,8,,,,,,,,,,,,
2023-2024,Jarred Tinordi,CHI,D,249.0,228.0,,101.0,250.0,244.0,240.0,238.0,248.0,146.0,210.0,7.0,,200.0,Third Pair,52,813.58333333333,0,6,33.0,1992-02-20,USA,USA,78.0,229.0,2010,1,22,22,,
2023-2024,Jaycob Megna,CHI,D,217.0,192.0,,18.0,111.0,166.0,222.0,240.0,136.0,222.0,163.0,91.0,,222.0,Third Pair,44,771.01666666667,0,0,32.0,1992-12-10,USA,USA,78.0,220.0,2012,7,29,210,,
2023-2024,Jayden Struble,MTL,D,218.0,246.0,,,221.0,245.0,212.0,153.0,187.0,224.0,230.0,45.0,,238.0,Third Pair,56,902.26666666667,3,3,23.0,2001-09-08,USA,,72.0,202.0,2019,2,15,46,,
2023-2024,Jeff Petry,DET,D,74.0,141.0,77.0,68.0,104.0,148.0,91.0,139.0,164.0,86.0,127.0,43.0,,59.0,Second Pair,73,1372.05,3,8,37.0,1987-12-09,USA,USA,75.0,209.0,2006,2,15,45,,
2023-2024,Jeremy Lauzon,NSH,D,164.0,186.0,,71.0,181.0,126.0,104.0,125.0,209.0,226.0,145.0,3.0,,173.0,Second Pair,79,1470.4666666667,6,4,28.0,1997-04-28,CAN,CAN,73.0,204.0,2015,2,22,52,,
2023-2024,Joel Edmundson,"TOR, WSH",D,214.0,241.0,,120.0,171.0,223.0,179.0,177.0,189.0,214.0,115.0,63.0,,152.0,Third Pair,53,883.3,1,2,32.0,1993-06-28,CAN,CAN,77.0,221.0,2011,2,16,46,,
2023-2024,Joel Hanley,"CGY, DAL",D,220.0,1.0,,,149.0,1.0,237.0,215.0,142.0,200.0,200.0,76.0,,246.0,Third Pair,42,583.6,1,2,34.0,1991-06-08,CAN,CAN,71.0,190.0,-,-,-,-,,
2023-2024,John Carlson,WSH,D,45.0,162.0,14.0,88.0,70.0,196.0,14.0,16.0,54.0,30.0,23.0,198.0,,5.0,First Pair,82,2123.1166666667,10,16,35.0,1990-01-10,USA,USA,75.0,215.0,2008,1,27,27,,
2023-2024,John Ludvig,PIT,D,123.0,171.0,,,182.0,172.0,190.0,27.0,246.0,234.0,242.0,12.0,,240.0,Fringe,33,389.6,3,1,24.0,2000-08-02,CZE,CZE,73.0,213.0,2019,3,7,69,,
2023-2024,John Marino,NJD,D,142.0,119.0,99.0,73.0,72.0,35.0,224.0,167.0,172.0,100.0,30.0,212.0,,183.0,Second Pair,75,1571.85,4,7,28.0,1997-05-21,USA,USA,73.0,181.0,2015,6,3,154,,
2023-2024,Johnathan Kovacevic,MTL,D,141.0,229.0,,109.0,195.0,199.0,189.0,66.0,202.0,185.0,187.0,115.0,,201.0,Third Pair,62,1024.1333333333,6,4,27.0,1997-07-12,CAN,CAN,76.0,208.0,2017,3,12,74,,
2023-2024,Jon Merrill,MIN,D,197.0,18.0,,150.0,214.0,31.0,220.0,99.0,55.0,153.0,189.0,167.0,,220.0,Fringe,65,830.73333333333,4,4,33.0,1992-02-03,USA,USA,75.0,204.0,2010,2,8,38,,
2023-2024,Jonas Brodin,MIN,D,114.0,9.0,93.0,43.0,119.0,16.0,95.0,97.0,118.0,178.0,70.0,231.0,,45.0,First Pair,62,1449.0833333333,7,7,31.0,1993-07-12,SWE,SWE,74.0,196.0,2011,1,10,10,,
2023-2024,Jonas Siegenthaler,NJD,D,115.0,166.0,,45.0,27.0,72.0,174.0,217.0,112.0,194.0,74.0,109.0,,190.0,Second Pair,57,1102.3,1,3,28.0,1997-05-06,CHE,CHE,74.0,218.0,2015,2,27,57,,
2023-2024,Jordan Harris,MTL,D,165.0,147.0,,103.0,185.0,171.0,216.0,144.0,196.0,139.0,155.0,213.0,,171.0,Third Pair,56,978.43333333333,3,6,25.0,2000-07-07,USA,USA,71.0,189.0,2018,3,9,71,,
2023-2024,Jordan Oesterle,CGY,D,203.0,62.0,,,218.0,129.0,130.0,227.0,41.0,128.0,42.0,137.0,,192.0,Third Pair,22,297.38333333333,0,2,33.0,1992-06-25,USA,USA,72.0,187.0,-,-,-,-,,
2023-2024,Jordan Spence,LAK,D,60.0,129.0,71.0,,46.0,65.0,72.0,165.0,61.0,33.0,134.0,141.0,,162.0,Third Pair,71,1024.25,2,13,24.0,2001-02-24,AUS,AUS,70.0,180.0,2019,4,2,95,,
2023-2024,Josh Brown,ARI,D,171.0,242.0,,163.0,213.0,246.0,170.0,118.0,182.0,180.0,184.0,14.0,,176.0,Third Pair,51,752.31666666667,3,4,,,,,,,,,,,,
2023-2024,Josh Mahura,FLA,D,124.0,48.0,,,116.0,43.0,116.0,184.0,47.0,79.0,87.0,56.0,,199.0,Fringe,30,377.76666666667,0,3,,,,,,,,,,,,
2023-2024,Josh Manson,COL,D,22.0,43.0,,138.0,105.0,70.0,49.0,47.0,203.0,52.0,198.0,16.0,,80.0,Third Pair,76,1351.5,8,9,33.0,1991-10-07,USA,CAN,75.0,218.0,2011,6,9,160,,
2023-2024,Josh Morrissey,WPG,D,14.0,146.0,32.0,180.0,33.0,107.0,28.0,24.0,16.0,10.0,38.0,149.0,,10.0,First Pair,81,1958.7666666667,10,28,30.0,1995-03-28,CAN,CAN,72.0,185.0,2013,1,13,13,,
2023-2024,Justin Barron,MTL,D,151.0,244.0,,,205.0,233.0,135.0,20.0,85.0,184.0,171.0,122.0,,140.0,Second Pair,48,894.1,7,2,23.0,2001-11-15,CAN,CAN,74.0,201.0,2020,1,25,25,,
2023-2024,Justin Faulk,STL,D,57.0,218.0,44.0,49.0,140.0,230.0,32.0,72.0,78.0,28.0,136.0,121.0,,31.0,Second Pair,60,1317.7333333333,2,16,33.0,1992-03-20,USA,USA,72.0,214.0,2010,2,7,37,,
2023-2024,Justin Holl,DET,D,240.0,143.0,,152.0,137.0,103.0,250.0,239.0,103.0,221.0,186.0,64.0,,214.0,Third Pair,38,573.11666666667,0,2,33.0,1992-01-30,USA,USA,75.0,197.0,2010,2,24,54,,
2023-2024,Justin Schultz,SEA,D,96.0,22.0,40.0,,158.0,19.0,52.0,44.0,30.0,45.0,176.0,225.0,,94.0,Third Pair,70,1153.1166666667,7,8,35.0,1990-07-06,CAN,CAN,74.0,190.0,2008,2,13,43,,
2023-2024,Juuso Valimaki,ARI,D,187.0,113.0,58.0,,161.0,104.0,191.0,205.0,181.0,127.0,112.0,175.0,,144.0,Second Pair,68,1298.3833333333,2,6,26.0,1998-10-06,FIN,FIN,74.0,205.0,2017,1,16,16,,
2023-2024,K'Andre Miller,NYR,D,110.0,125.0,,3.0,112.0,117.0,146.0,53.0,139.0,123.0,105.0,77.0,,76.0,Second Pair,80,1724.9833333333,8,5,25.0,2000-01-21,USA,USA,77.0,215.0,2018,1,22,22,,
2023-2024,Kaedan Korczak,VGK,D,98.0,164.0,,,141.0,155.0,109.0,198.0,173.0,91.0,231.0,93.0,,165.0,Third Pair,26,429.13333333333,1,3,24.0,2001-01-29,CAN,CAN,75.0,202.0,2019,2,10,41,,
2023-2024,Kaiden Guhle,MTL,D,157.0,185.0,,111.0,228.0,219.0,178.0,79.0,220.0,116.0,196.0,95.0,,72.0,Second Pair,70,1459.55,6,7,23.0,2002-01-18,CAN,CAN,74.0,205.0,2020,1,16,16,,
2023-2024,Kevin Bahl,NJD,D,172.0,135.0,,142.0,86.0,79.0,217.0,218.0,160.0,208.0,246.0,61.0,,242.0,Third Pair,82,1426.5166666667,1,5,25.0,2000-06-27,CAN,CAN,78.0,230.0,-,-,-,-,,
2023-2024,Kevin Korchinski,CHI,D,216.0,250.0,69.0,,208.0,248.0,173.0,148.0,115.0,232.0,212.0,245.0,,209.0,Second Pair,76,1490.85,5,4,21.0,2004-06-21,CAN,CAN,73.0,185.0,2022,1,7,7,,
2023-2024,Kevin Shattenkirk,BOS,D,72.0,84.0,2.0,160.0,146.0,153.0,43.0,52.0,56.0,19.0,169.0,135.0,,62.0,Third Pair,61,962.58333333333,6,14,36.0,1989-01-29,USA,USA,72.0,212.0,2007,1,14,14,,
2023-2024,Kris Letang,PIT,D,19.0,194.0,39.0,137.0,13.0,177.0,35.0,36.0,43.0,32.0,93.0,87.0,,20.0,First Pair,82,2024.45,10,18,38.0,1987-04-24,CAN,CAN,72.0,201.0,2005,3,1,62,,
2023-2024,Kurtis MacDermid,"COL, NJD","D, LW",179.0,114.0,,,251.0,73.0,103.0,25.0,88.0,114.0,251.0,1.0,,251.0,Fringe,45,217.48333333333,2,1,31.0,1994-03-25,CAN,CAN,77.0,233.0,-,-,-,-,,
2023-2024,Kyle Burroughs,SJS,D,215.0,139.0,,115.0,168.0,195.0,159.0,197.0,211.0,233.0,148.0,6.0,,174.0,Second Pair,73,1397.6333333333,2,3,29.0,1995-07-12,CAN,CAN,72.0,193.0,2013,7,15,196,,
2023-2024,Logan Stanley,WPG,D,167.0,136.0,,172.0,179.0,189.0,62.0,183.0,108.0,241.0,244.0,27.0,,181.0,Third Pair,25,344.18333333333,1,0,27.0,1998-05-26,CAN,CAN,79.0,242.0,2016,1,18,18,,
2023-2024,Louis Crevier,CHI,D,251.0,249.0,,,249.0,,227.0,246.0,250.0,235.0,223.0,126.0,,208.0,Third Pair,24,376.4,0,1,24.0,2001-05-04,CAN,CAN,72.0,196.0,2020,7,2,188,,
2023-2024,Luke Hughes,NJD,D,107.0,225.0,63.0,,55.0,187.0,85.0,70.0,117.0,54.0,146.0,250.0,,95.0,Second Pair,82,1760.8333333333,9,16,21.0,2003-09-09,USA,USA,74.0,184.0,2021,1,4,4,,
2023-2024,Luke Schenn,NSH,D,80.0,138.0,,30.0,98.0,114.0,73.0,163.0,86.0,102.0,190.0,2.0,,156.0,Third Pair,63,956.61666666667,1,4,35.0,1989-11-02,CAN,CAN,74.0,225.0,2008,1,5,5,,
2023-2024,MacKenzie Weegar,CGY,D,11.0,19.0,61.0,6.0,22.0,34.0,13.0,18.0,93.0,60.0,138.0,58.0,,22.0,First Pair,82,1880.2833333333,20,14,31.0,1994-01-07,CAN,CAN,72.0,206.0,2013,7,25,206,,
2023-2024,Marc Staal,PHI,D,155.0,95.0,,153.0,63.0,128.0,221.0,179.0,100.0,188.0,111.0,92.0,,216.0,Third Pair,35,483.41666666667,1,2,38.0,1987-01-13,CAN,CAN,76.0,208.0,2005,1,12,12,,
2023-2024,Marc-Edouard Vlasic,SJS,D,140.0,239.0,,62.0,160.0,237.0,121.0,75.0,242.0,198.0,65.0,196.0,,169.0,Third Pair,57,928.0,6,2,38.0,1987-03-30,CAN,CAN,73.0,205.0,2005,2,5,35,,
2023-2024,Marco Scandella,STL,D,239.0,227.0,,100.0,244.0,212.0,203.0,175.0,143.0,190.0,151.0,101.0,,241.0,Fringe,65,810.8,2,4,35.0,1990-02-23,CAN,CAN,75.0,212.0,2008,2,25,55,,
2023-2024,Marcus Pettersson,PIT,D,51.0,85.0,,117.0,12.0,112.0,123.0,211.0,141.0,68.0,126.0,86.0,,79.0,First Pair,82,1859.0166666667,4,8,29.0,1996-05-08,SWE,SWE,75.0,177.0,2014,2,8,38,,
2023-2024,Mario Ferraro,SJS,D,174.0,240.0,,96.0,121.0,236.0,193.0,190.0,197.0,210.0,66.0,100.0,,124.0,First Pair,78,1783.8166666667,3,9,26.0,1998-09-17,CAN,CAN,72.0,209.0,2017,2,18,49,,
2023-2024,Mark Friedman,VAN,D,135.0,6.0,,,58.0,18.0,75.0,221.0,19.0,240.0,1.0,29.0,,217.0,Fringe,23,281.35,0,0,29.0,1995-12-25,CAN,CAN,71.0,185.0,2014,3,26,86,,
2023-2024,Mark Giordano,TOR,D,50.0,16.0,94.0,23.0,20.0,40.0,64.0,92.0,102.0,136.0,195.0,127.0,,78.0,Third Pair,46,764.38333333333,3,2,41.0,1983-10-03,CAN,CAN,72.0,205.0,-,-,-,-,,
2023-2024,Martin Fehervary,WSH,D,182.0,137.0,,10.0,153.0,144.0,185.0,110.0,207.0,191.0,20.0,20.0,,117.0,Second Pair,66,1295.65,3,5,25.0,1999-10-06,SVK,SVK,74.0,199.0,2018,2,15,46,,
2023-2024,Mason Lohrei,BOS,D,184.0,213.0,,,219.0,228.0,182.0,60.0,63.0,195.0,233.0,192.0,,147.0,Third Pair,41,695.26666666667,4,3,24.0,2001-01-17,USA,,77.0,211.0,2020,2,27,58,,
2023-2024,Mathew Dumba,"ARI, TBL",D,229.0,235.0,,,237.0,222.0,207.0,181.0,226.0,247.0,243.0,47.0,,211.0,Second Pair,76,1499.6833333333,4,1,30.0,1994-07-25,CAN,CAN,72.0,181.0,2012,1,7,7,,
2023-2024,Matt Grzelcyk,BOS,D,101.0,165.0,95.0,,77.0,139.0,115.0,162.0,14.0,92.0,154.0,176.0,,146.0,Third Pair,63,1108.65,2,7,31.0,1994-01-05,USA,USA,70.0,176.0,2012,3,24,85,,
2023-2024,Matt Roy,LAK,D,33.0,91.0,,65.0,15.0,39.0,54.0,90.0,134.0,80.0,125.0,83.0,,70.0,Second Pair,81,1692.4833333333,5,12,30.0,1995-03-01,USA,USA,73.0,205.0,2015,7,13,194,,
2023-2024,Matthew Kessel,STL,D,243.0,169.0,,,245.0,218.0,233.0,226.0,183.0,218.0,228.0,155.0,,218.0,Third Pair,39,654.98333333333,1,2,25.0,2000-06-23,USA,USA,74.0,205.0,2020,5,26,150,,
2023-2024,Mattias Ekholm,EDM,D,6.0,56.0,43.0,52.0,6.0,22.0,38.0,39.0,77.0,25.0,83.0,117.0,,44.0,Second Pair,79,1662.9,11,23,35.0,1990-05-24,SWE,SWE,76.0,215.0,2009,4,11,102,,
2023-2024,Mattias Samuelsson,BUF,D,183.0,150.0,,56.0,100.0,127.0,196.0,228.0,125.0,217.0,122.0,49.0,,122.0,Second Pair,41,840.5,1,2,25.0,2000-03-14,USA,USA,76.0,231.0,2018,2,1,32,,
2023-2024,Michael Kesselring,ARI,D,75.0,203.0,,,151.0,184.0,108.0,78.0,145.0,103.0,249.0,75.0,,193.0,Third Pair,65,1026.5333333333,5,7,25.0,2000-01-13,USA,USA,76.0,190.0,2018,6,9,164,,
2023-2024,Mike Matheson,MTL,D,59.0,211.0,60.0,127.0,177.0,205.0,31.0,29.0,185.0,17.0,54.0,182.0,,11.0,First Pair,82,2095.3333333333,11,24,31.0,1994-02-27,CAN,CAN,74.0,193.0,2012,1,23,23,,
2023-2024,Mike Reilly,"FLA, NYI",D,35.0,123.0,72.0,,56.0,64.0,17.0,64.0,23.0,83.0,211.0,154.0,,99.0,Third Pair,61,1046.5166666667,6,9,31.0,1993-07-13,USA,USA,73.0,196.0,2011,4,7,98,,
2023-2024,Mikey Anderson,LAK,D,156.0,83.0,,79.0,89.0,20.0,186.0,187.0,176.0,175.0,11.0,74.0,,168.0,Second Pair,74,1526.7166666667,2,8,26.0,1999-05-25,USA,USA,72.0,195.0,2017,4,10,103,,
2023-2024,Mikhail Sergachev,TBL,D,49.0,175.0,74.0,59.0,35.0,118.0,71.0,87.0,29.0,15.0,117.0,131.0,,36.0,First Pair,34,766.9,2,9,27.0,1998-06-25,RUS,RUS,73.0,217.0,2016,1,9,9,,
2023-2024,Miro Heiskanen,DAL,D,30.0,23.0,4.0,151.0,16.0,6.0,25.0,50.0,13.0,11.0,14.0,220.0,,14.0,First Pair,71,1742.3666666667,9,22,25.0,1999-07-18,FIN,FIN,73.0,195.0,2017,1,3,3,,
2023-2024,Morgan Rielly,TOR,D,20.0,199.0,8.0,147.0,38.0,161.0,33.0,88.0,35.0,5.0,47.0,150.0,,16.0,First Pair,72,1709.3666666667,7,29,31.0,1994-03-09,CAN,CAN,73.0,222.0,2012,1,5,5,,
2023-2024,Moritz Seider,DET,D,121.0,140.0,25.0,93.0,174.0,210.0,79.0,74.0,232.0,35.0,26.0,52.0,,26.0,First Pair,82,1833.4833333333,9,17,24.0,2001-04-06,DEU,DEU,76.0,204.0,2019,1,6,6,,
2023-2024,Nate Schmidt,WPG,D,128.0,34.0,47.0,167.0,97.0,26.0,83.0,129.0,34.0,126.0,27.0,171.0,,119.0,Third Pair,63,1059.4333333333,2,4,33.0,1991-07-16,USA,USA,72.0,195.0,-,-,-,-,,
2023-2024,Neal Pionk,WPG,D,90.0,183.0,52.0,77.0,108.0,164.0,61.0,93.0,81.0,122.0,99.0,44.0,,58.0,Second Pair,82,1707.9666666667,5,6,29.0,1995-07-29,USA,USA,72.0,185.0,-,-,-,-,,
2023-2024,Nick DeSimone,"CGY, NJD",D,83.0,220.0,,,60.0,234.0,180.0,109.0,124.0,219.0,202.0,156.0,,225.0,Third Pair,34,458.35,2,1,30.0,1994-11-21,USA,USA,74.0,185.0,-,-,-,-,,
2023-2024,Nick Jensen,WSH,D,169.0,152.0,,89.0,206.0,116.0,158.0,189.0,229.0,109.0,5.0,146.0,,118.0,Second Pair,78,1531.1,1,6,34.0,1990-09-21,USA,USA,73.0,205.0,2009,5,29,150,,
2023-2024,Nick Leddy,STL,D,213.0,219.0,101.0,126.0,202.0,206.0,225.0,214.0,218.0,81.0,8.0,227.0,,128.0,First Pair,82,1833.65,3,14,34.0,1991-03-20,USA,USA,72.0,205.0,2009,1,16,16,,
2023-2024,Nick Perbix,TBL,D,119.0,105.0,,,127.0,121.0,151.0,170.0,169.0,75.0,51.0,142.0,,180.0,Third Pair,77,1315.2833333333,2,9,27.0,1998-06-15,USA,USA,74.0,191.0,2017,6,14,169,,
2023-2024,Nick Seeler,PHI,D,85.0,5.0,,112.0,73.0,108.0,80.0,188.0,116.0,140.0,31.0,38.0,,89.0,Third Pair,71,1203.3333333333,1,7,32.0,1993-06-03,USA,USA,74.0,201.0,2011,5,10,131,,
2023-2024,Nicolas Hague,VGK,D,132.0,65.0,,140.0,147.0,100.0,57.0,185.0,123.0,158.0,63.0,70.0,,115.0,Second Pair,73,1354.3333333333,2,4,26.0,1998-12-05,CAN,CAN,78.0,230.0,2017,2,3,34,,
2023-2024,Nikita Okhotiuk,"CGY, SJS",D,212.0,245.0,,,229.0,249.0,162.0,237.0,244.0,187.0,250.0,22.0,,212.0,Third Pair,52,827.45,1,4,24.0,2000-12-04,RUS,RUS,73.0,195.0,2019,2,30,61,,
2023-2024,Nikita Zadorov,"CGY, VAN",D,40.0,72.0,,121.0,85.0,12.0,68.0,34.0,87.0,106.0,218.0,25.0,,138.0,Third Pair,75,1308.0666666667,6,11,30.0,1995-04-16,RUS,RUS,78.0,248.0,2013,1,16,16,,
2023-2024,Nikita Zaitsev,CHI,D,225.0,176.0,,156.0,198.0,226.0,218.0,160.0,70.0,163.0,172.0,42.0,,167.0,Third Pair,38,605.36666666667,2,3,33.0,1991-10-29,RUS,RUS,74.0,192.0,-,-,-,-,,
2023-2024,Niko Mikkola,FLA,D,208.0,103.0,,9.0,145.0,71.0,201.0,207.0,167.0,209.0,178.0,40.0,,178.0,Second Pair,82,1643.0166666667,3,6,29.0,1996-04-27,FIN,FIN,76.0,209.0,2015,5,6,127,,
2023-2024,Nils Lundkvist,DAL,D,36.0,161.0,84.0,,29.0,88.0,40.0,84.0,9.0,39.0,141.0,152.0,,149.0,Third Pair,59,832.26666666667,2,11,24.0,2000-07-27,SWE,SWE,71.0,190.0,2018,1,28,28,,
2023-2024,Noah Dobson,NYI,D,12.0,142.0,15.0,155.0,57.0,185.0,7.0,21.0,42.0,6.0,60.0,184.0,,6.0,First Pair,79,1937.1166666667,10,35,25.0,2000-01-07,CAN,CAN,76.0,194.0,2018,1,12,12,,
2023-2024,Noah Hanifin,"CGY, VGK",D,28.0,107.0,16.0,41.0,37.0,78.0,34.0,41.0,128.0,34.0,67.0,200.0,,33.0,First Pair,80,1889.1166666667,13,19,28.0,1997-01-25,USA,USA,75.0,207.0,2015,1,5,5,,
2023-2024,Noah Juulsen,VAN,D,231.0,102.0,,129.0,232.0,136.0,238.0,234.0,235.0,213.0,219.0,11.0,,236.0,Third Pair,54,804.3,1,3,28.0,1997-04-02,CAN,CAN,74.0,201.0,2015,1,26,26,,
2023-2024,Olen Zellweger,ANA,D,194.0,214.0,,,239.0,214.0,124.0,130.0,58.0,89.0,175.0,235.0,,130.0,Second Pair,26,501.4,2,4,21.0,2003-09-10,CAN,CAN,69.0,175.0,2021,2,2,34,,
2023-2024,Oliver Ekman-Larsson,FLA,D,55.0,173.0,27.0,139.0,68.0,87.0,46.0,67.0,53.0,42.0,124.0,118.0,,84.0,Second Pair,80,1471.5333333333,9,10,33.0,1991-07-17,SWE,SWE,74.0,200.0,2009,1,6,6,,
2023-2024,Oliver Kylington,CGY,D,68.0,163.0,88.0,,79.0,168.0,67.0,45.0,91.0,206.0,193.0,202.0,,110.0,Third Pair,33,569.18333333333,3,1,28.0,1997-05-19,SWE,SWE,72.0,183.0,2015,2,30,60,,
2023-2024,Olli Maatta,DET,D,207.0,51.0,,148.0,193.0,41.0,228.0,116.0,64.0,186.0,24.0,165.0,,182.0,Third Pair,72,1155.8833333333,4,4,30.0,1994-08-22,FIN,FIN,74.0,207.0,2012,1,22,22,,
2023-2024,Owen Power,BUF,D,130.0,201.0,57.0,110.0,113.0,176.0,163.0,154.0,73.0,76.0,159.0,239.0,,85.0,First Pair,76,1741.9166666667,6,13,22.0,2002-11-22,CAN,CAN,78.0,218.0,2021,1,1,1,,
2023-2024,Parker Wotherspoon,BOS,D,234.0,168.0,,130.0,189.0,191.0,236.0,245.0,224.0,243.0,166.0,68.0,,215.0,Third Pair,41,726.63333333333,0,1,27.0,1997-08-24,CAN,CAN,73.0,190.0,2015,4,21,112,,
2023-2024,Pavel Mintyukov,ANA,D,185.0,238.0,68.0,,215.0,238.0,138.0,156.0,158.0,69.0,177.0,139.0,,127.0,Second Pair,63,1187.2166666667,4,10,21.0,2003-11-25,RUS,RUS,73.0,192.0,2022,1,10,10,,
2023-2024,Pierre-Olivier Joseph,PIT,D,71.0,223.0,87.0,,66.0,207.0,126.0,146.0,152.0,95.0,188.0,129.0,,223.0,Third Pair,52,784.4,2,5,26.0,1999-07-01,CAN,CAN,74.0,185.0,2017,1,23,23,,
2023-2024,Quinn Hughes,VAN,D,27.0,116.0,5.0,162.0,47.0,28.0,36.0,32.0,20.0,1.0,35.0,246.0,,7.0,First Pair,82,2024.1666666667,17,35,25.0,1999-10-14,USA,USA,70.0,180.0,2018,1,7,7,,
2023-2024,Radko Gudas,ANA,D,61.0,26.0,,47.0,84.0,44.0,76.0,122.0,184.0,151.0,206.0,4.0,,81.0,Second Pair,66,1287.3,6,4,35.0,1990-06-05,CZE,CZE,72.0,208.0,2010,3,6,66,,
2023-2024,Rasmus Andersson,CGY,D,37.0,130.0,29.0,19.0,26.0,150.0,59.0,55.0,75.0,31.0,25.0,223.0,,25.0,First Pair,78,1858.45,9,14,28.0,1996-10-27,SWE,SWE,73.0,202.0,2015,2,23,53,,
2023-2024,Rasmus Dahlin,BUF,D,25.0,81.0,12.0,61.0,59.0,95.0,18.0,5.0,27.0,12.0,109.0,96.0,,3.0,First Pair,81,2059.2166666667,20,24,25.0,2000-04-13,SWE,SWE,75.0,202.0,2018,1,1,1,,
2023-2024,Rasmus Ristolainen,PHI,D,149.0,38.0,,159.0,90.0,54.0,88.0,193.0,148.0,196.0,72.0,41.0,,112.0,Third Pair,31,517.41666666667,1,1,30.0,1994-10-27,FIN,FIN,76.0,221.0,2013,1,8,8,,
2023-2024,Rasmus Sandin,WSH,D,87.0,154.0,45.0,,64.0,141.0,169.0,89.0,84.0,57.0,69.0,103.0,,96.0,Second Pair,68,1436.2,3,12,25.0,2000-03-07,SWE,SWE,71.0,182.0,2018,1,29,29,,
2023-2024,Robert Bortuzzo,"NYI, STL",D,242.0,94.0,,164.0,188.0,200.0,243.0,216.0,51.0,244.0,235.0,37.0,,234.0,Third Pair,27,370.73333333333,0,0,36.0,1989-03-18,CAN,CAN,76.0,216.0,2007,3,17,78,,
2023-2024,Roman Josi,NSH,D,1.0,92.0,1.0,166.0,24.0,135.0,1.0,2.0,2.0,2.0,55.0,221.0,,1.0,First Pair,82,2019.75,23,38,35.0,1990-06-01,CHE,CHE,73.0,201.0,2008,2,8,38,,
2023-2024,Ryan Graves,PIT,D,58.0,182.0,,40.0,36.0,149.0,90.0,104.0,215.0,171.0,86.0,144.0,,109.0,Second Pair,70,1287.15,3,3,30.0,1995-05-21,CAN,CAN,77.0,220.0,2013,4,19,110,,
2023-2024,Ryan Johnson,BUF,D,175.0,100.0,,,163.0,131.0,175.0,250.0,57.0,134.0,232.0,248.0,,243.0,Third Pair,41,568.55,0,4,23.0,2001-07-24,USA,,72.0,170.0,2019,1,31,31,,
2023-2024,Ryan Lindgren,NYR,D,168.0,97.0,,38.0,125.0,80.0,195.0,206.0,97.0,135.0,57.0,107.0,,142.0,Second Pair,76,1470.2833333333,3,5,27.0,1998-02-11,USA,USA,72.0,190.0,2016,2,19,49,,
2023-2024,Ryan McDonagh,NSH,D,77.0,121.0,80.0,80.0,40.0,142.0,192.0,202.0,105.0,71.0,59.0,206.0,,73.0,Second Pair,74,1612.3166666667,3,13,36.0,1989-06-13,USA,USA,73.0,215.0,2007,1,12,12,,
2023-2024,Ryan Pulock,NYI,D,116.0,132.0,19.0,53.0,120.0,192.0,78.0,100.0,223.0,112.0,33.0,104.0,,48.0,First Pair,58,1307.0333333333,5,6,30.0,1994-10-06,CAN,CAN,74.0,216.0,2013,1,15,15,,
2023-2024,Ryan Shea,PIT,D,235.0,243.0,,,162.0,240.0,244.0,180.0,216.0,251.0,220.0,157.0,,250.0,Fringe,31,391.36666666667,1,0,28.0,1997-02-11,USA,USA,74.0,200.0,2015,4,30,121,,
2023-2024,Ryan Suter,DAL,D,120.0,69.0,81.0,8.0,61.0,37.0,132.0,200.0,95.0,148.0,140.0,163.0,,125.0,Second Pair,82,1553.0666666667,2,7,40.0,1985-01-21,USA,USA,73.0,205.0,2003,1,7,7,,
2023-2024,Ryker Evans,SEA,D,205.0,28.0,65.0,,211.0,25.0,172.0,231.0,130.0,50.0,225.0,106.0,,196.0,Second Pair,36,690.43333333333,1,8,23.0,2001-12-13,CAN,CAN,71.0,189.0,2021,2,3,35,,
2023-2024,Sam Malinski,COL,D,91.0,188.0,,,231.0,188.0,55.0,12.0,247.0,182.0,191.0,201.0,,129.0,Third Pair,23,327.18333333333,3,1,26.0,1998-07-27,USA,,71.0,190.0,-,-,-,-,,
2023-2024,Samuel Bolduc,NYI,D,226.0,206.0,,,227.0,229.0,128.0,98.0,83.0,249.0,216.0,99.0,,229.0,Third Pair,34,446.93333333333,2,0,24.0,2000-12-09,CAN,CAN,76.0,220.0,2019,2,26,57,,
2023-2024,Samuel Girard,COL,D,53.0,53.0,79.0,118.0,18.0,83.0,111.0,131.0,162.0,61.0,9.0,151.0,,71.0,Second Pair,59,1143.5,3,9,27.0,1998-05-12,CAN,CAN,70.0,170.0,2016,2,17,47,,
2023-2024,Scott Mayfield,NYI,D,186.0,122.0,,86.0,222.0,143.0,139.0,209.0,221.0,143.0,116.0,90.0,,91.0,Second Pair,41,769.35,0,3,32.0,1992-10-14,USA,USA,77.0,220.0,2011,2,4,34,,
2023-2024,Scott Perunovich,STL,D,204.0,198.0,67.0,,209.0,211.0,242.0,249.0,44.0,36.0,170.0,219.0,,224.0,Third Pair,54,824.68333333333,0,10,26.0,1998-08-18,USA,USA,70.0,175.0,2018,2,14,45,,
