Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2023-2024,Connor Zary,CGY,C,213.0,352.0,228.0,,144.0,301.0,400.0,246.0,187.0,251.0,354.0,419.0,,272.0,Bottom 6,63,962.23333333333,14,11,23.0,2001-09-25,CAN,CAN,72.0,178.0,2020,1,24,24,,
2023-2024,Conor Garland,VAN,RW,48.0,33.0,159.0,,160.0,31.0,62.0,150.0,268.0,96.0,13.0,327.0,,139.0,Bottom 6,82,1192.15,20,18,29.0,1996-03-11,USA,USA,70.0,165.0,2015,5,2,123,,
2023-2024,Conor Sheary,TBL,LW,244.0,101.0,261.0,212.0,241.0,208.0,324.0,321.0,94.0,193.0,207.0,364.0,,282.0,Bottom 6,57,632.83333333333,4,7,33.0,1992-06-08,USA,USA,69.0,179.0,-,-,-,-,,
2023-2024,Corey Perry,"CHI, EDM",RW,235.0,139.0,122.0,,213.0,51.0,201.0,153.0,172.0,243.0,266.0,217.0,,277.0,Bottom 6,54,722.63333333333,12,6,40.0,1985-05-16,CAN,CAN,75.0,208.0,2003,1,28,28,,
2023-2024,Craig Smith,DAL,C,142.0,67.0,286.0,,154.0,40.0,70.0,186.0,308.0,382.0,372.0,206.0,,298.0,Bottom 6,75,766.25,11,4,35.0,1989-09-05,USA,USA,72.0,204.0,2009,4,7,98,,
2023-2024,Curtis Lazar,NJD,C,370.0,12.0,,133.0,349.0,114.0,365.0,403.0,408.0,313.0,175.0,36.0,69.0,341.0,Bottom 6,71,879.66666666667,7,11,30.0,1995-02-02,CAN,CAN,72.0,203.0,2013,1,17,17,,
2023-2024,Dakota Joshua,VAN,C,215.0,86.0,,104.0,284.0,82.0,367.0,142.0,312.0,273.0,111.0,18.0,,291.0,Bottom 6,63,906.26666666667,18,8,29.0,1996-05-15,USA,USA,75.0,206.0,2014,5,8,128,,
2023-2024,Daniel Sprong,DET,RW,25.0,336.0,61.0,,274.0,255.0,18.0,40.0,93.0,50.0,222.0,339.0,,145.0,Bottom 6,76,912.03333333333,18,14,28.0,1997-03-17,NLD,NLD,72.0,202.0,2015,2,16,46,,
2023-2024,Danton Heinen,BOS,LW,137.0,129.0,290.0,153.0,234.0,175.0,173.0,166.0,292.0,175.0,373.0,175.0,,227.0,Bottom 6,74,1070.4333333333,17,11,30.0,1995-07-05,CAN,CAN,73.0,188.0,2014,4,26,116,,
2023-2024,David Gustafsson,WPG,C,426.0,66.0,,213.0,408.0,128.0,424.0,445.0,400.0,384.0,236.0,243.0,129.0,442.0,Bottom 6,39,361.08333333333,3,2,25.0,2000-04-11,SWE,SWE,74.0,212.0,2018,2,29,60,,
2023-2024,David Kampf,TOR,C,398.0,234.0,,47.0,359.0,199.0,418.0,404.0,451.0,385.0,159.0,224.0,52.0,372.0,Bottom 6,78,1051.9833333333,8,4,30.0,1995-01-12,CZE,CZE,74.0,197.0,-,-,-,-,,
2023-2024,David Pastrnak,BOS,RW,3.0,360.0,11.0,,162.0,187.0,1.0,2.0,5.0,13.0,45.0,298.0,,4.0,First Line,82,1634.2333333333,47,39,29.0,1996-05-25,CZE,CZE,73.0,195.0,2014,1,25,25,,
2023-2024,David Perron,DET,LW,237.0,251.0,63.0,,333.0,254.0,114.0,118.0,328.0,105.0,347.0,170.0,,116.0,Second Line,76,1187.8,17,17,37.0,1988-05-28,CAN,CAN,73.0,196.0,2007,1,26,26,,
2023-2024,Dawson Mercer,NJD,C,148.0,302.0,146.0,116.0,115.0,222.0,282.0,143.0,156.0,237.0,205.0,430.0,181.0,183.0,Second Line,82,1411.8333333333,20,6,23.0,2001-10-27,CAN,CAN,72.0,180.0,2020,1,18,18,,
2023-2024,Derek Ryan,EDM,C,346.0,4.0,,73.0,230.0,9.0,398.0,293.0,378.0,379.0,32.0,222.0,41.0,403.0,Bottom 6,70,713.53333333333,5,5,38.0,1986-12-29,USA,USA,70.0,185.0,-,-,-,-,,
2023-2024,Devin Shore,SEA,C,317.0,8.0,,,243.0,26.0,366.0,442.0,148.0,167.0,141.0,100.0,191.0,437.0,Fringe,21,168.15,1,2,30.0,1994-07-19,CAN,CAN,73.0,206.0,2012,2,31,61,,
2023-2024,Dillon Dube,CGY,C,269.0,292.0,260.0,155.0,125.0,241.0,265.0,273.0,75.0,359.0,126.0,172.0,,311.0,Bottom 6,43,480.05,3,1,26.0,1998-07-20,CAN,CAN,71.0,185.0,2016,2,26,56,,
2023-2024,Dmitri Voronkov,CBJ,LW,229.0,432.0,219.0,,238.0,454.0,213.0,181.0,271.0,281.0,460.0,214.0,171.0,240.0,Bottom 6,75,1009.2666666667,18,10,24.0,2000-09-10,RUS,,77.0,240.0,2019,4,21,114,,
2023-2024,Dominik Kubalik,OTT,LW,365.0,399.0,125.0,,414.0,371.0,172.0,185.0,165.0,316.0,229.0,223.0,,264.0,Bottom 6,74,897.01666666667,11,4,29.0,1995-08-21,CZE,CZE,74.0,190.0,2013,7,10,191,,
2023-2024,Drake Batherson,OTT,RW,99.0,329.0,45.0,,133.0,299.0,83.0,109.0,26.0,36.0,278.0,202.0,,75.0,First Line,82,1490.2166666667,28,29,27.0,1998-04-27,USA,USA,75.0,200.0,2017,4,28,121,,
2023-2024,Drew O'Connor,PIT,LW,136.0,204.0,,156.0,131.0,204.0,108.0,229.0,284.0,292.0,176.0,196.0,,262.0,Second Line,79,1243.9,16,11,27.0,1998-06-09,USA,USA,75.0,200.0,-,-,-,-,,
2023-2024,Dryden Hunt,CGY,LW,352.0,127.0,,,316.0,74.0,344.0,344.0,109.0,337.0,14.0,21.0,,422.0,Bottom 6,28,311.61666666667,3,4,29.0,1995-11-24,CAN,CAN,72.0,193.0,-,-,-,-,,
2023-2024,Dylan Cozens,BUF,C,92.0,398.0,136.0,123.0,217.0,362.0,78.0,135.0,168.0,75.0,90.0,251.0,110.0,105.0,Second Line,79,1360.8166666667,18,22,24.0,2001-02-09,CAN,CAN,75.0,195.0,2019,1,7,7,,
2023-2024,Dylan Guenther,ARI,RW,242.0,339.0,180.0,,354.0,338.0,89.0,76.0,340.0,169.0,422.0,347.0,,124.0,Second Line,45,732.55,18,11,22.0,2003-04-10,CAN,CAN,74.0,175.0,2021,1,9,9,,
2023-2024,Dylan Holloway,EDM,LW,318.0,49.0,,,179.0,20.0,249.0,308.0,220.0,452.0,293.0,55.0,,397.0,Bottom 6,38,432.11666666667,6,0,23.0,2001-09-23,CAN,CAN,73.0,203.0,2020,1,14,14,,
2023-2024,Dylan Larkin,DET,C,68.0,344.0,39.0,121.0,163.0,308.0,49.0,37.0,241.0,47.0,44.0,362.0,24.0,30.0,First Line,68,1371.7333333333,33,26,28.0,1996-07-30,USA,USA,73.0,198.0,2014,1,15,15,,
2023-2024,Dylan Strome,WSH,C,109.0,190.0,74.0,,80.0,262.0,235.0,96.0,10.0,39.0,288.0,459.0,54.0,93.0,Second Line,82,1471.9,27,31,28.0,1997-03-07,CAN,CAN,75.0,200.0,2015,1,3,3,,
2023-2024,Eeli Tolvanen,SEA,RW,172.0,17.0,142.0,,190.0,98.0,126.0,154.0,180.0,234.0,313.0,87.0,,157.0,Second Line,81,1267.0166666667,16,14,26.0,1999-04-22,FIN,FIN,70.0,191.0,2017,1,30,30,,
2023-2024,Eetu Luostarinen,FLA,C,212.0,25.0,273.0,21.0,67.0,21.0,342.0,294.0,119.0,276.0,80.0,193.0,204.0,244.0,Second Line,82,1306.7666666667,12,10,26.0,1998-09-02,FIN,FIN,75.0,190.0,2017,2,11,42,,
2023-2024,Elias Lindholm,"CGY, VAN",C,181.0,104.0,66.0,63.0,91.0,157.0,171.0,179.0,234.0,120.0,150.0,265.0,14.0,86.0,First Line,75,1477.0166666667,15,14,30.0,1994-12-02,SWE,SWE,73.0,202.0,2013,1,5,5,,
2023-2024,Elias Pettersson,VAN,C,62.0,24.0,33.0,115.0,166.0,104.0,88.0,41.0,102.0,25.0,1.0,270.0,92.0,18.0,First Line,82,1611.3333333333,34,31,26.0,1998-11-12,SWE,SWE,74.0,176.0,2017,1,5,5,,
2023-2024,Emil Bemstrom,"CBJ, PIT","C, RW",273.0,178.0,200.0,,306.0,247.0,103.0,228.0,143.0,244.0,204.0,304.0,,288.0,Bottom 6,56,623.85,8,6,26.0,1999-06-01,SWE,SWE,72.0,195.0,2017,4,24,117,,
2023-2024,Eric Robinson,"BUF, CBJ",LW,297.0,443.0,,172.0,358.0,427.0,231.0,370.0,405.0,263.0,209.0,83.0,,354.0,Bottom 6,47,532.6,3,5,30.0,1995-06-14,USA,USA,74.0,205.0,-,-,-,-,,
2023-2024,Erik Haula,NJD,LW,133.0,131.0,162.0,114.0,73.0,69.0,185.0,232.0,166.0,145.0,420.0,189.0,30.0,173.0,Second Line,76,1282.7166666667,16,17,34.0,1991-03-23,FIN,FIN,71.0,191.0,2009,7,1,182,,
2023-2024,Evan Rodrigues,FLA,C,120.0,63.0,72.0,,29.0,19.0,57.0,250.0,135.0,140.0,114.0,241.0,192.0,142.0,Bottom 6,80,1213.3833333333,12,14,31.0,1993-07-28,CAN,CAN,71.0,184.0,-,-,-,-,,
2023-2024,Evander Kane,EDM,LW,59.0,401.0,233.0,,199.0,279.0,24.0,55.0,134.0,224.0,408.0,51.0,,83.0,Second Line,77,1291.8166666667,24,12,33.0,1991-08-02,CAN,CAN,74.0,210.0,2009,1,4,4,,
2023-2024,Evgeni Malkin,PIT,C,52.0,165.0,49.0,,51.0,183.0,75.0,74.0,15.0,32.0,259.0,388.0,87.0,56.0,First Line,82,1523.9333333333,27,24,38.0,1986-07-31,RUS,RUS,75.0,195.0,2004,1,2,2,,
2023-2024,Evgenii Dadonov,DAL,RW,206.0,163.0,263.0,,175.0,126.0,247.0,190.0,164.0,225.0,210.0,328.0,,220.0,Bottom 6,51,671.96666666667,12,3,36.0,1989-03-12,RUS,RUS,71.0,189.0,2007,3,10,71,,
2023-2024,Evgeny Kuznetsov,"CAR, WSH",C,316.0,426.0,138.0,39.0,252.0,365.0,275.0,364.0,9.0,112.0,375.0,395.0,114.0,170.0,Second Line,63,1105.7833333333,8,10,33.0,1992-05-19,RUS,RUS,74.0,207.0,2010,1,26,26,,
2023-2024,Fabian Zetterlund,SJS,LW,246.0,457.0,248.0,,289.0,460.0,156.0,261.0,402.0,202.0,355.0,237.0,,177.0,First Line,82,1546.2,24,17,25.0,1999-08-25,SWE,SWE,71.0,220.0,2017,3,1,63,,
2023-2024,Filip Forsberg,NSH,LW,8.0,241.0,29.0,,78.0,249.0,5.0,5.0,23.0,45.0,38.0,157.0,,14.0,First Line,82,1550.25,48,25,30.0,1994-08-13,SWE,SWE,73.0,205.0,2012,1,11,11,,
2023-2024,Filip Zadina,SJS,RW,249.0,409.0,244.0,,318.0,426.0,104.0,276.0,310.0,392.0,94.0,273.0,,278.0,Bottom 6,72,960.46666666667,13,5,25.0,1999-11-27,CZE,CZE,72.0,190.0,2018,1,6,6,,
2023-2024,Frank Vatrano,ANA,RW,134.0,440.0,199.0,124.0,343.0,455.0,30.0,49.0,188.0,254.0,320.0,165.0,,76.0,First Line,82,1504.2666666667,37,12,31.0,1994-03-14,USA,USA,71.0,197.0,-,-,-,-,,
2023-2024,Frederick Gaudreau,MIN,C,359.0,91.0,126.0,60.0,303.0,146.0,266.0,339.0,276.0,346.0,213.0,408.0,73.0,242.0,Bottom 6,67,934.13333333333,5,4,32.0,1993-05-01,CAN,CAN,72.0,184.0,-,-,-,-,,
2023-2024,Fredrik Olofsson,COL,LW,423.0,30.0,,150.0,428.0,56.0,393.0,454.0,421.0,345.0,263.0,194.0,187.0,443.0,Bottom 6,57,556.2,3,4,29.0,1996-05-27,SWE,SWE,74.0,190.0,2014,4,8,98,,
2023-2024,Gabriel Vilardi,WPG,C,103.0,188.0,201.0,,187.0,179.0,141.0,24.0,43.0,164.0,4.0,415.0,213.0,111.0,Second Line,47,799.35,22,12,25.0,1999-08-16,CAN,CAN,75.0,215.0,2017,1,11,11,,
2023-2024,Garnet Hathaway,PHI,RW,312.0,10.0,,10.0,265.0,37.0,319.0,310.0,453.0,390.0,58.0,14.0,,316.0,Bottom 6,82,1024.0333333333,7,8,33.0,1991-11-23,USA,USA,75.0,208.0,-,-,-,-,,
2023-2024,Givani Smith,SJS,RW,364.0,316.0,,,350.0,348.0,209.0,450.0,183.0,255.0,454.0,9.0,,449.0,Fringe,36,281.13333333333,1,3,27.0,1998-02-28,CAN,CAN,74.0,214.0,2016,2,16,46,,
2023-2024,Gustav Nyquist,NSH,C,131.0,334.0,143.0,187.0,50.0,370.0,284.0,177.0,38.0,46.0,160.0,390.0,,114.0,Second Line,81,1437.1333333333,23,34,35.0,1989-09-01,SWE,SWE,71.0,180.0,2008,4,30,121,,
2023-2024,Hendrix Lapierre,WSH,C,358.0,324.0,,,385.0,392.0,425.0,268.0,214.0,377.0,268.0,385.0,174.0,346.0,Bottom 6,51,583.3,8,4,23.0,2002-02-09,CAN,CAN,72.0,180.0,2020,1,22,22,,
2023-2024,Hudson Fasching,NYI,RW,332.0,137.0,,,370.0,235.0,419.0,341.0,388.0,223.0,307.0,238.0,,358.0,Bottom 6,45,541.91666666667,4,6,29.0,1995-07-28,USA,USA,75.0,204.0,2013,4,27,118,,
2023-2024,Ilya Mikheyev,VAN,RW,130.0,142.0,214.0,181.0,280.0,61.0,146.0,169.0,242.0,214.0,20.0,373.0,,179.0,Bottom 6,78,1112.6,11,10,30.0,1994-10-10,RUS,RUS,74.0,192.0,-,-,-,-,,
2023-2024,Isac Lundestrom,ANA,C,448.0,272.0,,71.0,422.0,288.0,455.0,399.0,393.0,349.0,46.0,312.0,112.0,376.0,Bottom 6,46,659.68333333333,5,5,25.0,1999-11-06,SWE,SWE,72.0,193.0,2018,1,23,23,,
2023-2024,Ivan Barbashev,VGK,C,185.0,424.0,170.0,157.0,185.0,417.0,359.0,175.0,116.0,109.0,103.0,102.0,215.0,180.0,Second Line,82,1321.2833333333,19,19,29.0,1995-12-14,RUS,RUS,73.0,195.0,2014,2,3,33,,
2023-2024,Ivan Miroshnichenko,WSH,LW,376.0,423.0,,,344.0,369.0,248.0,433.0,283.0,414.0,427.0,73.0,,394.0,Bottom 6,21,254.95,2,1,21.0,2004-02-04,RUS,,73.0,185.0,2022,1,20,20,,
2023-2024,J.T. Compher,DET,LW,291.0,218.0,134.0,86.0,245.0,260.0,402.0,221.0,267.0,138.0,151.0,401.0,104.0,144.0,First Line,77,1492.9,19,22,30.0,1995-04-08,USA,USA,72.0,190.0,2013,2,5,35,,
2023-2024,J.T. Miller,VAN,C,105.0,239.0,14.0,76.0,134.0,240.0,152.0,46.0,194.0,7.0,295.0,109.0,22.0,22.0,First Line,81,1578.6833333333,37,44,32.0,1993-03-14,USA,USA,73.0,218.0,2011,1,15,15,,
2023-2024,JJ Peterka,BUF,RW,110.0,413.0,197.0,,192.0,357.0,90.0,141.0,239.0,278.0,146.0,442.0,,172.0,Second Line,82,1344.1833333333,28,10,23.0,2002-01-14,DEU,DEU,72.0,189.0,2020,2,3,34,,
2023-2024,Jack Drury,CAR,C,219.0,1.0,247.0,,66.0,4.0,167.0,419.0,123.0,238.0,361.0,389.0,125.0,331.0,Bottom 6,74,908.65,8,10,25.0,2000-02-03,USA,USA,71.0,174.0,2018,2,11,42,,
2023-2024,Jack Eichel,VGK,C,27.0,123.0,48.0,193.0,143.0,212.0,12.0,35.0,42.0,68.0,18.0,372.0,109.0,11.0,First Line,63,1292.75,31,21,28.0,1996-10-28,USA,USA,74.0,207.0,2015,1,2,2,,
2023-2024,Jack Hughes,NJD,C,13.0,233.0,15.0,,39.0,113.0,6.0,26.0,14.0,12.0,5.0,464.0,119.0,9.0,First Line,62,1300.3833333333,27,29,24.0,2001-05-14,USA,USA,71.0,175.0,2019,1,1,1,,
2023-2024,Jack McBain,ARI,C,288.0,361.0,,94.0,314.0,373.0,451.0,360.0,376.0,173.0,413.0,32.0,146.0,362.0,Bottom 6,67,845.83333333333,8,13,25.0,2000-01-06,CAN,CAN,75.0,201.0,2018,3,1,63,,
2023-2024,Jack Quinn,BUF,RW,60.0,378.0,281.0,,139.0,349.0,180.0,122.0,162.0,168.0,338.0,276.0,,164.0,Second Line,27,422.31666666667,9,5,23.0,2001-09-19,CAN,CAN,73.0,185.0,2020,1,8,8,,
2023-2024,Jack Roslovic,"CBJ, NYR",C,179.0,402.0,262.0,183.0,124.0,379.0,227.0,274.0,48.0,102.0,97.0,382.0,203.0,176.0,Second Line,59,917.71666666667,9,12,28.0,1997-01-29,USA,USA,73.0,200.0,2015,1,25,25,,
2023-2024,Jack Studnicka,"SJS, VAN",C,460.0,434.0,,,460.0,440.0,362.0,449.0,438.0,463.0,426.0,115.0,148.0,447.0,Bottom 6,22,251.93333333333,1,0,26.0,1999-02-18,CAN,CAN,73.0,187.0,2017,2,22,53,,
2023-2024,Jacob Lucchini,MIN,C,461.0,345.0,,,453.0,344.0,464.0,453.0,435.0,456.0,461.0,290.0,,462.0,Bottom 6,40,383.91666666667,2,1,30.0,1995-05-09,CAN,CAN,72.0,180.0,-,-,-,-,,
2023-2024,Jaden Schwartz,SEA,C,302.0,44.0,113.0,,229.0,38.0,157.0,180.0,113.0,216.0,206.0,308.0,,149.0,Second Line,62,1014.4666666667,13,9,33.0,1992-06-25,CAN,CAN,70.0,185.0,2010,1,14,14,,
2023-2024,Jake DeBrusk,BOS,LW,54.0,65.0,95.0,101.0,101.0,62.0,71.0,77.0,97.0,151.0,112.0,209.0,,103.0,Second Line,80,1346.5833333333,19,14,28.0,1996-10-17,CAN,CAN,72.0,197.0,2015,1,14,14,,
2023-2024,Jake Evans,MTL,C,382.0,368.0,,82.0,288.0,377.0,435.0,444.0,416.0,188.0,71.0,266.0,49.0,308.0,Second Line,82,1313.5,7,11,29.0,1996-06-02,CAN,CAN,72.0,186.0,2014,7,27,207,,
2023-2024,Jake Guentzel,"CAR, PIT","C, LW",17.0,287.0,64.0,,6.0,272.0,35.0,34.0,8.0,18.0,41.0,323.0,,17.0,First Line,67,1341.3833333333,30,33,30.0,1994-10-06,USA,USA,71.0,180.0,2013,3,16,77,,
2023-2024,Jake Neighbours,STL,LW,336.0,407.0,249.0,,413.0,445.0,301.0,121.0,297.0,409.0,246.0,142.0,,235.0,Second Line,77,1209.4333333333,27,9,23.0,2002-03-29,CAN,CAN,72.0,201.0,2020,1,26,26,,
2023-2024,Jakob Silfverberg,ANA,RW,373.0,191.0,171.0,85.0,372.0,234.0,264.0,412.0,415.0,353.0,264.0,446.0,,300.0,Bottom 6,81,1057.1,7,6,34.0,1990-10-13,SWE,SWE,73.0,207.0,2009,2,9,39,,
2023-2024,Jakub Lauko,BOS,C,410.0,117.0,,,461.0,131.0,431.0,387.0,443.0,236.0,83.0,25.0,,440.0,Bottom 6,60,589.25,2,6,25.0,2000-03-28,CZE,CZE,72.0,196.0,2018,3,15,77,,
2023-2024,Jakub Vrana,STL,LW,139.0,465.0,,,356.0,464.0,44.0,59.0,138.0,241.0,416.0,343.0,,168.0,Bottom 6,21,254.65,2,2,29.0,1996-02-28,CZE,CZE,72.0,190.0,2014,1,13,13,,
2023-2024,James Hamblin,EDM,LW,442.0,57.0,,,400.0,226.0,450.0,422.0,365.0,448.0,342.0,333.0,160.0,457.0,Fringe,31,245.66666666667,2,1,26.0,1999-04-27,CAN,CAN,69.0,176.0,-,-,-,-,,
2023-2024,James van Riemsdyk,BOS,LW,188.0,220.0,132.0,,182.0,205.0,123.0,210.0,112.0,119.0,380.0,400.0,,181.0,Bottom 6,71,958.93333333333,11,16,36.0,1989-05-04,USA,USA,75.0,208.0,2007,1,2,2,,
2023-2024,Jamie Benn,DAL,LW,65.0,219.0,25.0,98.0,72.0,265.0,110.0,69.0,132.0,61.0,132.0,167.0,9.0,90.0,Bottom 6,82,1239.8333333333,21,21,35.0,1989-07-18,CAN,CAN,74.0,205.0,2007,5,8,129,,
2023-2024,Jansen Harkins,PIT,C,387.0,28.0,,,309.0,22.0,350.0,432.0,450.0,336.0,188.0,95.0,,445.0,Fringe,45,369.36666666667,0,4,28.0,1997-05-23,USA,USA,73.0,182.0,2015,2,17,47,,
2023-2024,Jared McCann,SEA,LW,32.0,111.0,47.0,99.0,172.0,71.0,39.0,16.0,82.0,92.0,9.0,331.0,179.0,71.0,Second Line,80,1340.8833333333,29,20,29.0,1996-05-31,CAN,CAN,73.0,191.0,2014,1,24,24,,
2023-2024,Jaret Anderson-Dolan,"LAK, NSH",C,394.0,371.0,,,227.0,330.0,376.0,427.0,103.0,360.0,396.0,103.0,,418.0,Bottom 6,31,342.55,1,3,25.0,1999-09-12,CAN,CAN,71.0,200.0,2017,2,10,41,,
2023-2024,Jason Dickinson,CHI,C,345.0,70.0,257.0,52.0,412.0,203.0,357.0,247.0,354.0,388.0,239.0,144.0,83.0,225.0,Second Line,82,1358.8166666667,22,5,30.0,1995-07-04,CAN,CAN,74.0,200.0,2013,1,29,29,,
2023-2024,Jason Robertson,DAL,LW,19.0,38.0,13.0,,30.0,12.0,26.0,21.0,104.0,24.0,180.0,329.0,,21.0,First Line,82,1502.6333333333,29,23,25.0,1999-07-22,USA,USA,75.0,200.0,2017,2,8,39,,
2023-2024,Jason Zucker,"ARI, NSH",LW,91.0,298.0,206.0,,177.0,245.0,55.0,117.0,83.0,207.0,179.0,106.0,,146.0,Bottom 6,69,953.85,14,11,33.0,1992-01-16,USA,USA,71.0,192.0,2010,2,29,59,,
2023-2024,Jean-Gabriel Pageau,NYI,C,324.0,291.0,172.0,68.0,257.0,375.0,385.0,320.0,455.0,177.0,154.0,92.0,11.0,193.0,Second Line,82,1304.4833333333,11,16,32.0,1992-11-11,CAN,CAN,71.0,185.0,2011,4,5,96,,
2023-2024,Jeff Carter,PIT,C,388.0,260.0,131.0,56.0,389.0,283.0,207.0,217.0,461.0,370.0,334.0,185.0,4.0,263.0,Bottom 6,72,905.08333333333,11,2,40.0,1985-01-01,CAN,CAN,75.0,219.0,2003,1,11,11,,
2023-2024,Jeff Skinner,BUF,LW,18.0,444.0,86.0,,130.0,398.0,23.0,38.0,7.0,63.0,54.0,436.0,207.0,72.0,Second Line,74,1183.7166666667,24,13,33.0,1992-05-16,CAN,CAN,71.0,197.0,2010,1,7,7,,
2023-2024,Jesper Boqvist,BOS,C,257.0,135.0,,,244.0,48.0,361.0,224.0,229.0,294.0,173.0,160.0,184.0,374.0,Bottom 6,47,524.05,6,5,26.0,1998-10-30,SWE,SWE,72.0,180.0,2017,2,5,36,,
2023-2024,Jesper Bratt,NJD,LW,10.0,262.0,70.0,164.0,4.0,147.0,67.0,67.0,96.0,22.0,56.0,411.0,,51.0,First Line,82,1583.2,27,36,26.0,1998-07-30,SWE,SWE,70.0,175.0,2016,6,11,162,,
2023-2024,Jesper Fast,CAR,RW,231.0,3.0,,2.0,15.0,2.0,420.0,388.0,157.0,275.0,72.0,178.0,,368.0,Bottom 6,73,920.13333333333,6,9,33.0,1991-12-02,SWE,SWE,73.0,191.0,2010,6,7,157,,
2023-2024,Jesperi Kotkaniemi,CAR,C,149.0,37.0,165.0,,28.0,15.0,205.0,198.0,25.0,233.0,351.0,200.0,57.0,250.0,Bottom 6,79,1025.35,12,11,25.0,2000-07-06,FIN,FIN,74.0,201.0,2018,1,3,3,,
2023-2024,Jesse Puljujarvi,PIT,RW,191.0,62.0,283.0,,148.0,33.0,102.0,263.0,249.0,368.0,415.0,70.0,,342.0,Bottom 6,22,202.15,3,1,27.0,1998-05-07,SWE,FIN,76.0,201.0,2016,1,4,4,,
2023-2024,Jesse Ylonen,MTL,RW,434.0,422.0,,,425.0,442.0,422.0,394.0,407.0,430.0,363.0,309.0,,400.0,Bottom 6,59,604.0,4,2,25.0,1999-10-03,USA,USA,73.0,188.0,2018,2,4,35,,
2023-2024,Jimmy Vesey,NYR,LW,313.0,196.0,,5.0,323.0,207.0,226.0,267.0,403.0,356.0,128.0,169.0,,315.0,Bottom 6,80,990.15,13,7,32.0,1993-05-26,USA,USA,75.0,202.0,2012,3,5,66,,
2023-2024,Joe Pavelski,DAL,C,114.0,58.0,21.0,,69.0,50.0,116.0,75.0,86.0,31.0,24.0,263.0,55.0,62.0,Second Line,82,1378.3666666667,27,26,40.0,1984-07-11,USA,USA,71.0,200.0,2003,7,8,205,,
2023-2024,Joe Veleno,DET,C,412.0,205.0,254.0,188.0,387.0,232.0,404.0,316.0,264.0,378.0,178.0,117.0,103.0,357.0,Bottom 6,80,1116.5166666667,12,8,25.0,2000-01-13,CAN,CAN,73.0,203.0,2018,1,30,30,,
2023-2024,Joel Armia,MTL,RW,224.0,314.0,,80.0,340.0,320.0,184.0,200.0,235.0,415.0,322.0,232.0,,226.0,Second Line,66,1026.4,17,5,32.0,1993-05-31,FIN,FIN,75.0,216.0,2011,1,16,16,,
2023-2024,Joel Eriksson Ek,MIN,C,118.0,45.0,50.0,77.0,200.0,44.0,51.0,108.0,290.0,149.0,145.0,152.0,80.0,45.0,First Line,77,1580.6166666667,30,15,28.0,1997-01-29,SWE,SWE,75.0,207.0,2015,1,20,20,,
2023-2024,Joel Farabee,PHI,LW,85.0,315.0,178.0,176.0,159.0,327.0,194.0,173.0,105.0,179.0,152.0,278.0,,151.0,Second Line,82,1327.2833333333,22,19,25.0,2000-02-25,USA,USA,72.0,183.0,2018,1,14,14,,
2023-2024,Joel Kiviranta,COL,LW,432.0,22.0,,107.0,379.0,47.0,352.0,425.0,379.0,440.0,149.0,81.0,,425.0,Bottom 6,56,551.0,3,3,29.0,1996-03-23,FIN,FIN,71.0,185.0,-,-,-,-,,
2023-2024,Joey Anderson,CHI,RW,326.0,151.0,,,392.0,103.0,410.0,380.0,410.0,242.0,235.0,252.0,,399.0,Bottom 6,55,745.13333333333,5,10,27.0,1998-06-19,USA,USA,72.0,207.0,2016,3,12,73,,
2023-2024,John Beecher,BOS,C,441.0,327.0,,129.0,465.0,391.0,461.0,302.0,463.0,438.0,449.0,68.0,157.0,429.0,Bottom 6,52,552.43333333333,7,3,24.0,2001-04-05,USA,USA,75.0,215.0,2019,1,30,30,,
2023-2024,John Tavares,TOR,C,75.0,212.0,10.0,,137.0,172.0,15.0,45.0,91.0,60.0,208.0,179.0,2.0,31.0,Second Line,80,1429.2,29,18,34.0,1990-09-20,CAN,CAN,73.0,216.0,2009,1,1,1,,
2023-2024,Johnny Gaudreau,CBJ,LW,84.0,431.0,83.0,,79.0,382.0,143.0,211.0,161.0,11.0,42.0,465.0,,82.0,First Line,81,1523.85,12,35,31.0,1993-08-13,USA,USA,69.0,165.0,2011,4,13,104,,
2023-2024,Jonah Gadjovich,FLA,LW,390.0,214.0,,,362.0,115.0,307.0,407.0,108.0,406.0,412.0,7.0,,452.0,Fringe,39,289.81666666667,2,2,26.0,1998-10-12,CAN,CAN,74.0,209.0,2017,2,24,55,,
2023-2024,Jonathan Drouin,COL,LW,214.0,301.0,154.0,,87.0,285.0,368.0,356.0,70.0,87.0,291.0,379.0,209.0,182.0,First Line,79,1436.6333333333,19,19,30.0,1995-03-28,CAN,CAN,71.0,198.0,2013,1,3,3,,
2023-2024,Jonathan Huberdeau,CGY,C,150.0,255.0,75.0,219.0,36.0,158.0,273.0,270.0,34.0,23.0,156.0,295.0,,115.0,Second Line,81,1411.1833333333,12,26,32.0,1993-06-04,CAN,CAN,73.0,200.0,2011,1,3,3,,
