Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2019-2020,David Backes,"ANA, BOS",RW,198.0,9.0,251.0,,195.0,2.0,56.0,374.0,232.0,84.0,384.0,41.0,86.0,253.0,Bottom 6,22,206.76666666667,1,4,41,1984-05-01,USA,USA,75,215,2003,2,32,62,,
2019-2020,David Gustafsson,WPG,C,,439.0,,,,439.0,,403.0,295.0,,112.0,388.0,,,Fringe,22,135.13333333333,1,0,25,2000-04-11,SWE,SWE,74,212,2018,2,29,60,,
2019-2020,David Kampf,CHI,C,330.0,197.0,,104.0,263.0,269.0,377.0,391.0,379.0,305.0,68.0,275.0,66.0,356.0,Bottom 6,70,956.68333333333,8,6,30,1995-01-12,CZE,CZE,74,197,-,-,-,-,,
2019-2020,David Krejci,BOS,C,234.0,82.0,90.0,,62.0,32.0,342.0,168.0,20.0,42.0,156.0,374.0,70.0,125.0,Second Line,61,1047.6,13,13,39,1986-04-28,CZE,CZE,72,192,2004,2,33,63,,
2019-2020,David Pastrnak,BOS,RW,4.0,248.0,1.0,,98.0,80.0,5.0,1.0,8.0,15.0,23.0,302.0,,3.0,First Line,70,1327.25,48,31,29,1996-05-25,CZE,CZE,73,195,2014,1,25,25,,
2019-2020,David Perron,STL,LW,188.0,161.0,22.0,,225.0,107.0,162.0,44.0,257.0,49.0,364.0,219.0,204.0,73.0,First Line,71,1300.4833333333,25,18,37,1988-05-28,CAN,CAN,73,196,2007,1,26,26,,
2019-2020,Denis Gurianov,DAL,RW,264.0,301.0,236.0,,340.0,303.0,119.0,122.0,129.0,396.0,234.0,195.0,,254.0,Bottom 6,64,831.08333333333,20,5,28,1997-06-07,RUS,RUS,75,205,2015,1,12,12,,
2019-2020,Denis Malgin,"FLA, TOR",C,282.0,130.0,276.0,,139.0,141.0,279.0,292.0,53.0,201.0,116.0,214.0,195.0,312.0,Bottom 6,44,527.58333333333,4,6,28,1997-01-18,CHE,CHE,69,182,2015,4,11,102,,
2019-2020,Derek Grant,"ANA, PHI",C,243.0,359.0,,130.0,337.0,408.0,224.0,158.0,415.0,220.0,300.0,135.0,42.0,244.0,Bottom 6,56,779.11666666667,15,8,35,1990-04-20,CAN,CAN,75,210,2008,4,28,119,,
2019-2020,Derek Ryan,CGY,C,173.0,116.0,146.0,131.0,108.0,63.0,297.0,252.0,269.0,136.0,192.0,415.0,25.0,229.0,Bottom 6,68,989.23333333333,10,11,38,1986-12-29,USA,USA,70,185,-,-,-,-,,
2019-2020,Derek Stepan,ARI,C,225.0,218.0,167.0,67.0,161.0,300.0,126.0,325.0,283.0,221.0,138.0,350.0,109.0,134.0,Second Line,70,1234.95,10,8,35,1990-06-18,USA,USA,71,196,2008,2,21,51,,
2019-2020,Derick Brassard,NYI,C,292.0,399.0,124.0,,265.0,383.0,184.0,195.0,204.0,277.0,308.0,116.0,58.0,203.0,Bottom 6,66,903.98333333333,10,8,37,1987-09-22,CAN,CAN,73,200,2006,1,6,6,,
2019-2020,Devin Shore,"ANA, CBJ",C,299.0,279.0,250.0,175.0,219.0,365.0,356.0,315.0,162.0,193.0,124.0,157.0,,296.0,Bottom 6,45,524.06666666667,5,5,30,1994-07-19,CAN,CAN,73,206,2012,2,31,61,,
2019-2020,Dillon Dube,CGY,C,377.0,412.0,,,326.0,390.0,326.0,373.0,264.0,381.0,104.0,194.0,,378.0,Bottom 6,45,570.61666666667,6,5,26,1998-07-20,CAN,CAN,71,185,2016,2,26,56,,
2019-2020,Dmytro Timashov,"DET, TOR",LW,354.0,368.0,,,396.0,359.0,376.0,339.0,440.0,374.0,422.0,31.0,,426.0,Bottom 6,44,375.38333333333,4,3,28,1996-10-01,UKR,UKR,70,192,2015,5,4,125,,
2019-2020,Dominic Toninato,FLA,C,403.0,138.0,,,335.0,229.0,416.0,423.0,343.0,369.0,354.0,133.0,138.0,418.0,Bottom 6,46,512.53333333333,4,4,31,1994-03-09,USA,USA,74,191,2012,5,5,126,,
2019-2020,Dominik Kahun,"BUF, PIT",C,149.0,245.0,193.0,,270.0,262.0,268.0,183.0,128.0,97.0,291.0,439.0,,224.0,Bottom 6,56,743.88333333333,12,12,30,1995-07-02,CZE,DEU,71,175,-,-,-,-,,
2019-2020,Dominik Kubalik,CHI,LW,35.0,434.0,223.0,,229.0,434.0,102.0,9.0,380.0,288.0,415.0,223.0,,154.0,Bottom 6,68,977.46666666667,30,10,29,1995-08-21,CZE,CZE,74,190,2013,7,10,191,,
2019-2020,Dominik Simon,PIT,C,180.0,118.0,,,41.0,86.0,204.0,352.0,57.0,179.0,162.0,183.0,,267.0,Bottom 6,64,922.06666666667,7,8,30,1994-08-08,CZE,CZE,71,190,2015,5,16,137,,
2019-2020,Drake Batherson,OTT,"C, RW",414.0,407.0,,,297.0,421.0,395.0,393.0,340.0,308.0,413.0,102.0,,285.0,Second Line,23,357.95,3,3,27,1998-04-27,USA,USA,75,200,2017,4,28,121,,
2019-2020,Drake Caggiula,CHI,C,140.0,334.0,277.0,,179.0,386.0,202.0,94.0,164.0,273.0,173.0,46.0,,236.0,Bottom 6,40,472.61666666667,9,5,31,1994-06-20,CAN,CAN,70,176,-,-,-,-,,
2019-2020,Dryden Hunt,FLA,LW,328.0,178.0,,,306.0,139.0,105.0,438.0,437.0,242.0,433.0,55.0,,367.0,Bottom 6,21,220.35,0,2,29,1995-11-24,CAN,CAN,72,193,-,-,-,-,,
2019-2020,Dustin Brown,LAK,"LW, RW",153.0,360.0,129.0,176.0,305.0,280.0,117.0,137.0,311.0,143.0,135.0,110.0,,106.0,First Line,66,1214.8333333333,17,12,40,1984-11-04,USA,USA,72,205,2003,1,13,13,,
2019-2020,Dylan Gambrell,SJS,C,411.0,335.0,,,403.0,373.0,428.0,394.0,384.0,432.0,432.0,262.0,163.0,408.0,Bottom 6,50,597.55,5,2,28,1996-08-26,USA,USA,71,185,2016,2,30,60,,
2019-2020,Dylan Larkin,DET,C,81.0,345.0,136.0,181.0,122.0,281.0,45.0,145.0,195.0,94.0,168.0,292.0,33.0,34.0,First Line,71,1508.6833333333,19,17,28,1996-07-30,USA,USA,73,198,2014,1,15,15,,
2019-2020,Dylan Strome,CHI,C,116.0,387.0,208.0,,107.0,429.0,247.0,155.0,59.0,59.0,213.0,406.0,102.0,141.0,Second Line,58,924.51666666667,12,16,28,1997-03-07,CAN,CAN,75,200,2015,1,3,3,,
2019-2020,Elias Lindholm,CGY,C,125.0,200.0,35.0,92.0,50.0,174.0,205.0,77.0,89.0,113.0,161.0,238.0,53.0,64.0,First Line,70,1380.5,29,14,30,1994-12-02,SWE,SWE,73,202,2013,1,5,5,,
2019-2020,Elias Pettersson,VAN,C,67.0,188.0,179.0,,137.0,247.0,188.0,55.0,3.0,30.0,14.0,322.0,202.0,57.0,First Line,68,1260.1166666667,27,26,26,1998-11-12,SWE,SWE,74,176,2017,1,5,5,,
2019-2020,Emil Bemstrom,CBJ,C,362.0,233.0,213.0,,386.0,189.0,199.0,223.0,310.0,271.0,414.0,242.0,,298.0,Bottom 6,56,687.05,10,8,26,1999-06-01,SWE,SWE,72,195,2017,4,24,117,,
2019-2020,Eric Robinson,CBJ,LW,324.0,105.0,,,420.0,55.0,251.0,285.0,362.0,414.0,405.0,104.0,,387.0,Bottom 6,50,547.53333333333,7,3,30,1995-06-14,USA,USA,74,205,-,-,-,-,,
2019-2020,Eric Staal,MIN,C,89.0,151.0,106.0,199.0,145.0,91.0,140.0,80.0,115.0,67.0,230.0,387.0,63.0,98.0,Second Line,66,1130.8833333333,19,20,40,1984-10-29,CAN,CAN,76,195,2003,1,2,2,,
2019-2020,Erik Haula,"CAR, FLA",LW,250.0,395.0,180.0,,304.0,367.0,203.0,118.0,248.0,352.0,401.0,298.0,125.0,159.0,Second Line,48,759.86666666667,12,4,34,1991-03-23,FIN,FIN,71,191,2009,7,1,182,,
2019-2020,Evan Rodrigues,"BUF, PIT","C, LW",213.0,124.0,254.0,185.0,211.0,105.0,81.0,286.0,288.0,307.0,15.0,315.0,106.0,238.0,Bottom 6,45,507.88333333333,6,1,31,1993-07-28,CAN,CAN,71,184,-,-,-,-,,
2019-2020,Evander Kane,SJS,LW,64.0,284.0,33.0,121.0,184.0,230.0,18.0,36.0,132.0,164.0,417.0,79.0,173.0,36.0,First Line,64,1250.4666666667,26,14,33,1991-08-02,CAN,CAN,74,210,2009,1,4,4,,
2019-2020,Evgeni Malkin,PIT,C,12.0,236.0,7.0,,28.0,213.0,51.0,27.0,5.0,6.0,341.0,283.0,91.0,12.0,First Line,55,1073.6666666667,25,27,38,1986-07-31,RUS,RUS,75,195,2004,1,2,2,,
2019-2020,Evgenii Dadonov,FLA,RW,88.0,298.0,83.0,,162.0,268.0,91.0,43.0,65.0,99.0,63.0,405.0,,68.0,Second Line,69,1180.2666666667,25,13,36,1989-03-12,RUS,RUS,71,189,2007,3,10,71,,
2019-2020,Evgeny Kuznetsov,WSH,C,107.0,438.0,82.0,,186.0,430.0,177.0,109.0,68.0,23.0,282.0,335.0,122.0,65.0,Second Line,63,1124.0333333333,19,20,33,1992-05-19,RUS,RUS,74,207,2010,1,26,26,,
2019-2020,Filip Chlapik,OTT,C,371.0,59.0,,,369.0,68.0,363.0,335.0,341.0,428.0,438.0,28.0,,422.0,Bottom 6,31,271.86666666667,3,1,28,1997-06-03,CZE,CZE,73,194,2015,2,18,48,,
2019-2020,Filip Chytil,NYR,C,238.0,401.0,194.0,,303.0,412.0,193.0,198.0,312.0,359.0,330.0,420.0,180.0,245.0,Bottom 6,60,890.45,14,6,25,1999-09-05,CZE,CZE,74,204,2017,1,21,21,,
2019-2020,Filip Forsberg,NSH,LW,17.0,278.0,29.0,182.0,33.0,285.0,14.0,32.0,11.0,32.0,145.0,182.0,,40.0,Second Line,63,1093.0833333333,21,20,30,1994-08-13,SWE,SWE,73,205,2012,1,11,11,,
2019-2020,Filip Zadina,DET,RW,312.0,409.0,214.0,,413.0,405.0,175.0,133.0,278.0,300.0,389.0,414.0,,193.0,Bottom 6,28,424.85,8,4,25,1999-11-27,CZE,CZE,72,190,2018,1,6,6,,
2019-2020,Frank Vatrano,FLA,C,103.0,81.0,210.0,165.0,253.0,187.0,40.0,93.0,55.0,291.0,164.0,112.0,,143.0,Bottom 6,69,1036.1666666667,16,9,31,1994-03-14,USA,USA,71,197,-,-,-,-,,
2019-2020,Frans Nielsen,DET,C,400.0,165.0,168.0,105.0,410.0,212.0,295.0,375.0,329.0,361.0,188.0,264.0,99.0,257.0,Bottom 6,60,821.0,4,3,41,1984-04-24,DNK,DNK,73,186,2002,3,24,87,,
2019-2020,Frederik Gauthier,TOR,C,372.0,164.0,,153.0,402.0,186.0,425.0,330.0,439.0,385.0,333.0,94.0,124.0,421.0,Bottom 6,61,572.66666666667,7,3,30,1995-04-26,CAN,CAN,77,239,2013,1,21,21,,
2019-2020,Gabriel Bourque,WPG,LW,428.0,54.0,,158.0,412.0,290.0,422.0,420.0,255.0,397.0,169.0,18.0,,410.0,Bottom 6,52,447.35,2,1,34,1990-09-23,CAN,CAN,70,206,2009,5,11,132,,
2019-2020,Gabriel Landeskog,COL,LW,106.0,55.0,85.0,206.0,88.0,113.0,90.0,49.0,37.0,81.0,247.0,163.0,41.0,27.0,First Line,54,1081.5833333333,21,15,32,1992-11-23,SWE,SWE,73,215,2011,1,2,2,,
2019-2020,Gaetan Haas,EDM,C,421.0,71.0,,,417.0,124.0,390.0,379.0,371.0,417.0,160.0,178.0,170.0,419.0,Bottom 6,58,562.48333333333,5,3,33,1992-01-31,CHE,CHE,72,181,-,-,-,-,,
2019-2020,Garnet Hathaway,WSH,RW,236.0,10.0,,1.0,254.0,10.0,260.0,215.0,177.0,362.0,17.0,10.0,,337.0,Bottom 6,66,711.31666666667,9,5,33,1991-11-23,USA,USA,75,208,-,-,-,-,,
2019-2020,Givani Smith,DET,RW,419.0,392.0,,,438.0,327.0,373.0,368.0,233.0,419.0,334.0,57.0,,429.0,Bottom 6,21,203.33333333333,2,1,27,1998-02-28,CAN,CAN,74,214,2016,2,16,46,,
2019-2020,Greg McKegg,NYR,C,368.0,224.0,,,296.0,311.0,420.0,250.0,185.0,399.0,259.0,123.0,67.0,407.0,Bottom 6,53,506.93333333333,5,1,33,1992-06-17,CAN,CAN,72,195,2010,3,2,62,,
2019-2020,Gustav Nyquist,CBJ,C,178.0,282.0,147.0,,150.0,169.0,131.0,175.0,135.0,101.0,107.0,372.0,,119.0,First Line,70,1262.2666666667,15,18,35,1989-09-01,SWE,SWE,71,180,2008,4,30,121,,
2019-2020,Ilya Kovalchuk,"LAK, MTL, WSH",LW,267.0,287.0,188.0,,315.0,190.0,122.0,211.0,260.0,180.0,296.0,279.0,,156.0,Second Line,46,780.28333333333,10,9,42,1983-04-15,RUS,RUS,75,222,2001,1,1,1,,
2019-2020,Ilya Mikheyev,TOR,RW,102.0,327.0,,141.0,189.0,340.0,93.0,278.0,325.0,153.0,388.0,358.0,,184.0,Second Line,39,607.46666666667,8,8,30,1994-10-10,RUS,RUS,74,192,-,-,-,-,,
2019-2020,Ivan Barbashev,STL,C,283.0,201.0,,127.0,293.0,243.0,412.0,190.0,331.0,205.0,30.0,86.0,103.0,325.0,Bottom 6,69,928.25,11,12,29,1995-12-14,RUS,RUS,73,195,2014,2,3,33,,
2019-2020,J.C. Beaudin,OTT,C,437.0,309.0,,,333.0,384.0,400.0,440.0,374.0,438.0,409.0,27.0,151.0,435.0,Bottom 6,22,189.81666666667,0,0,28,1997-03-25,CAN,CAN,73,196,2015,3,10,71,,
2019-2020,J.T. Compher,COL,LW,263.0,43.0,159.0,103.0,288.0,154.0,294.0,227.0,266.0,241.0,75.0,355.0,88.0,166.0,Second Line,67,1122.1833333333,11,12,30,1995-04-08,USA,USA,72,190,2013,2,5,35,,
2019-2020,J.T. Miller,VAN,C,96.0,215.0,61.0,,37.0,223.0,233.0,107.0,36.0,43.0,254.0,140.0,32.0,79.0,First Line,69,1387.1,27,25,32,1993-03-14,USA,USA,73,218,2011,1,15,15,,
2019-2020,Jack Eichel,BUF,C,62.0,249.0,32.0,,176.0,196.0,27.0,33.0,12.0,41.0,8.0,345.0,113.0,10.0,First Line,68,1509.85,36,19,28,1996-10-28,USA,USA,74,207,2015,1,2,2,,
2019-2020,Jack Hughes,NJD,C,396.0,425.0,222.0,,367.0,425.0,248.0,410.0,218.0,317.0,306.0,437.0,172.0,290.0,Second Line,61,967.78333333333,7,9,24,2001-05-14,USA,USA,71,175,2019,1,1,1,,
2019-2020,Jack Roslovic,WPG,C,220.0,260.0,264.0,,240.0,209.0,258.0,216.0,99.0,109.0,70.0,280.0,,278.0,Bottom 6,71,1057.8333333333,12,13,28,1997-01-29,USA,USA,73,200,2015,1,25,25,,
2019-2020,Jacob de la Rose,"DET, STL","C, LW",406.0,129.0,,135.0,341.0,149.0,394.0,427.0,277.0,373.0,287.0,43.0,118.0,409.0,Bottom 6,50,536.23333333333,2,4,30,1995-05-20,SWE,SWE,75,215,2013,2,4,34,,
2019-2020,Jaden Schwartz,STL,"C, LW",139.0,23.0,104.0,,185.0,11.0,109.0,144.0,82.0,51.0,52.0,287.0,,89.0,First Line,71,1289.35,22,21,33,1992-06-25,CAN,CAN,70,185,2010,1,14,14,,
2019-2020,Jake DeBrusk,BOS,LW,84.0,48.0,77.0,,237.0,12.0,68.0,42.0,10.0,222.0,36.0,308.0,,123.0,Second Line,65,1043.3,19,9,28,1996-10-17,CAN,CAN,72,197,2015,1,14,14,,
2019-2020,Jake Guentzel,PIT,"C, LW",8.0,170.0,78.0,,14.0,184.0,69.0,13.0,7.0,52.0,98.0,206.0,,24.0,First Line,39,804.5,20,16,30,1994-10-06,USA,USA,71,180,2013,3,16,77,,
2019-2020,Jake Virtanen,VAN,RW,130.0,340.0,196.0,,248.0,401.0,42.0,98.0,160.0,200.0,216.0,74.0,,175.0,Bottom 6,69,902.88333333333,18,11,28,1996-08-17,CAN,CAN,73,226,2014,1,6,6,,
2019-2020,Jakob Lilja,CBJ,LW,438.0,63.0,,,436.0,215.0,439.0,426.0,391.0,415.0,399.0,333.0,,430.0,Bottom 6,37,366.13333333333,2,2,31,1993-07-23,SWE,SWE,73,196,-,-,-,-,,
2019-2020,Jakob Silfverberg,ANA,RW,98.0,256.0,108.0,94.0,249.0,326.0,112.0,84.0,224.0,199.0,154.0,380.0,,109.0,Second Line,66,1166.7833333333,21,13,34,1990-10-13,SWE,SWE,73,207,2009,2,9,39,,
2019-2020,Jakub Voracek,PHI,RW,110.0,237.0,44.0,,82.0,129.0,123.0,219.0,95.0,14.0,108.0,421.0,,74.0,Second Line,69,1176.0333333333,12,28,35,1989-08-15,CZE,CZE,74,216,2007,1,7,7,,
2019-2020,Jakub Vrana,WSH,LW,10.0,375.0,204.0,,167.0,321.0,38.0,29.0,117.0,61.0,92.0,347.0,,115.0,Bottom 6,69,1026.8833333333,25,19,29,1996-02-28,CZE,CZE,72,190,2014,1,13,13,,
2019-2020,James Neal,EDM,LW,286.0,222.0,60.0,,245.0,156.0,80.0,112.0,22.0,328.0,149.0,200.0,,151.0,Second Line,55,896.9,19,4,37,1987-09-03,CAN,CAN,75,212,2005,2,3,33,,
2019-2020,James van Riemsdyk,PHI,LW,54.0,220.0,59.0,,210.0,172.0,41.0,20.0,45.0,126.0,209.0,384.0,,100.0,Bottom 6,66,983.46666666667,19,14,36,1989-05-04,USA,USA,75,208,2007,1,2,2,,
2019-2020,Jamie Benn,DAL,LW,121.0,86.0,38.0,194.0,97.0,170.0,85.0,73.0,25.0,162.0,244.0,87.0,50.0,69.0,Second Line,69,1134.15,19,12,35,1989-07-18,CAN,CAN,74,205,2007,5,8,129,,
2019-2020,Jansen Harkins,WPG,C,384.0,313.0,,,348.0,324.0,407.0,413.0,360.0,310.0,279.0,408.0,,411.0,Bottom 6,29,308.01666666667,2,3,28,1997-05-23,USA,USA,73,182,2015,2,17,47,,
2019-2020,Jared McCann,PIT,C,179.0,68.0,207.0,187.0,310.0,54.0,78.0,146.0,120.0,172.0,46.0,188.0,110.0,157.0,Bottom 6,66,1006.0833333333,14,10,29,1996-05-31,CAN,CAN,73,191,2014,1,24,24,,
2019-2020,Jason Dickinson,DAL,C,353.0,45.0,,120.0,312.0,70.0,346.0,383.0,292.0,304.0,41.0,100.0,111.0,301.0,Bottom 6,65,972.9,9,7,30,1995-07-04,CAN,CAN,74,200,2013,1,29,29,,
2019-2020,Jason Spezza,TOR,C,218.0,159.0,45.0,,173.0,65.0,163.0,243.0,145.0,68.0,352.0,404.0,17.0,256.0,Bottom 6,58,628.08333333333,9,12,42,1983-06-13,CAN,CAN,75,219,2001,1,2,2,,
2019-2020,Jason Zucker,"MIN, PIT",LW,111.0,95.0,73.0,,158.0,77.0,113.0,58.0,139.0,129.0,33.0,244.0,,105.0,Second Line,60,980.23333333333,20,13,33,1992-01-16,USA,USA,71,192,2010,2,29,59,,
2019-2020,Jay Beagle,VAN,C,434.0,355.0,,93.0,416.0,426.0,434.0,430.0,441.0,356.0,347.0,114.0,3.0,392.0,Bottom 6,55,691.01666666667,2,4,39,1985-10-16,CAN,CAN,75,210,-,-,-,-,,
2019-2020,Jayce Hawryluk,"FLA, OTT","C, RW",251.0,114.0,,,244.0,106.0,396.0,225.0,353.0,192.0,332.0,26.0,,358.0,Bottom 6,26,288.43333333333,3,4,29,1996-01-01,CAN,CAN,71,196,2014,2,2,32,,
2019-2020,Jean-Gabriel Pageau,"NYI, OTT",C,235.0,310.0,230.0,70.0,166.0,357.0,206.0,164.0,401.0,316.0,71.0,136.0,30.0,133.0,First Line,67,1283.5166666667,26,10,32,1992-11-11,CAN,CAN,71,185,2011,4,5,96,,
2019-2020,Jeff Carter,LAK,C,136.0,338.0,114.0,138.0,223.0,299.0,39.0,127.0,231.0,270.0,353.0,224.0,47.0,117.0,Second Line,60,1016.0833333333,17,7,40,1985-01-01,CAN,CAN,75,219,2003,1,11,11,,
2019-2020,Jeff Skinner,BUF,"C, LW",46.0,250.0,143.0,,264.0,195.0,15.0,64.0,23.0,265.0,6.0,385.0,197.0,94.0,Second Line,59,972.56666666667,14,6,33,1992-05-16,CAN,CAN,71,197,2010,1,7,7,,
2019-2020,Jesper Boqvist,NJD,C,429.0,353.0,,,431.0,409.0,340.0,349.0,378.0,440.0,357.0,187.0,,417.0,Bottom 6,35,383.23333333333,4,0,26,1998-10-30,SWE,SWE,72,180,2017,2,5,36,,
2019-2020,Jesper Bratt,NJD,LW,68.0,322.0,152.0,193.0,135.0,323.0,221.0,135.0,236.0,50.0,34.0,331.0,,172.0,Bottom 6,60,838.96666666667,16,14,26,1998-07-30,SWE,SWE,70,175,2016,6,11,162,,
2019-2020,Jesper Fast,NYR,RW,303.0,307.0,,98.0,194.0,322.0,421.0,299.0,237.0,330.0,146.0,107.0,,251.0,Second Line,69,1145.8833333333,12,8,33,1991-12-02,SWE,SWE,73,191,2010,6,7,157,,
2019-2020,Jesperi Kotkaniemi,MTL,C,240.0,244.0,192.0,,65.0,250.0,227.0,261.0,134.0,403.0,344.0,156.0,140.0,300.0,Bottom 6,36,467.76666666667,6,1,25,2000-07-06,FIN,FIN,74,201,2018,1,3,3,,
2019-2020,Jimmy Vesey,BUF,LW,248.0,328.0,259.0,128.0,300.0,336.0,213.0,220.0,213.0,318.0,123.0,254.0,,246.0,Bottom 6,64,883.41666666667,9,4,32,1993-05-26,USA,USA,75,202,2012,3,5,66,,
2019-2020,Joakim Nordstrom,BOS,C,383.0,70.0,,35.0,375.0,126.0,303.0,399.0,369.0,426.0,210.0,78.0,,379.0,Bottom 6,48,580.6,4,2,33,1992-02-25,SWE,SWE,73,194,2010,3,30,90,,
2019-2020,Joakim Nygard,EDM,LW,425.0,171.0,,,427.0,157.0,343.0,395.0,387.0,333.0,255.0,305.0,,396.0,Bottom 6,33,352.73333333333,3,3,32,1993-01-08,SWE,SWE,72,179,-,-,-,-,,
2019-2020,Joe Pavelski,DAL,C,183.0,44.0,57.0,,56.0,98.0,164.0,87.0,133.0,188.0,66.0,263.0,36.0,91.0,Second Line,67,1134.3833333333,14,7,40,1984-07-11,USA,USA,71,200,2003,7,8,205,,
2019-2020,Joe Thornton,SJS,C,265.0,137.0,75.0,,9.0,115.0,415.0,268.0,152.0,62.0,229.0,400.0,59.0,204.0,Bottom 6,70,1085.0,7,13,46,1979-07-02,CAN,CAN,76,220,1997,1,1,1,,
2019-2020,Joel Armia,MTL,RW,133.0,85.0,151.0,33.0,216.0,57.0,61.0,140.0,198.0,231.0,86.0,77.0,,150.0,Second Line,58,999.11666666667,16,9,32,1993-05-31,FIN,FIN,75,216,2011,1,16,16,,
2019-2020,Joel Eriksson Ek,MIN,C,210.0,11.0,,25.0,285.0,5.0,196.0,357.0,254.0,181.0,83.0,91.0,115.0,235.0,Second Line,62,974.46666666667,8,13,28,1997-01-29,SWE,SWE,75,207,2015,1,20,20,,
2019-2020,Joel Farabee,PHI,LW,338.0,308.0,227.0,,421.0,264.0,320.0,342.0,322.0,303.0,427.0,316.0,,310.0,Bottom 6,52,733.48333333333,8,7,25,2000-02-25,USA,USA,72,183,2018,1,14,14,,
2019-2020,Joel Kellman,SJS,C,413.0,69.0,,,428.0,95.0,417.0,392.0,377.0,353.0,398.0,236.0,160.0,399.0,Bottom 6,31,358.95,3,3,31,1994-05-25,SWE,SWE,71,192,-,-,-,-,,
2019-2020,Joey Anderson,NJD,RW,327.0,348.0,,,346.0,272.0,354.0,192.0,417.0,413.0,359.0,207.0,,345.0,Bottom 6,18,237.9,4,1,27,1998-06-19,USA,USA,72,207,2016,3,12,73,,
2019-2020,Johan Larsson,BUF,"C, LW",405.0,29.0,,66.0,313.0,15.0,423.0,406.0,425.0,371.0,281.0,128.0,72.0,364.0,Bottom 6,62,923.73333333333,6,8,32,1992-07-25,SWE,SWE,71,206,2010,2,26,56,,
2019-2020,John Hayden,NJD,C,418.0,96.0,,,418.0,283.0,321.0,386.0,357.0,436.0,390.0,20.0,,414.0,Bottom 6,43,417.76666666667,3,0,30,1995-02-14,USA,USA,75,223,2013,3,13,74,,
2019-2020,John Tavares,TOR,C,27.0,385.0,16.0,204.0,46.0,366.0,28.0,10.0,156.0,24.0,99.0,371.0,16.0,16.0,First Line,63,1231.6166666667,26,24,34,1990-09-20,CAN,CAN,73,216,2009,1,1,1,,
2019-2020,Johnny Gaudreau,CGY,LW,38.0,414.0,37.0,,73.0,267.0,55.0,97.0,44.0,18.0,13.0,440.0,,32.0,First Line,70,1315.3,18,24,31,1993-08-13,USA,USA,69,165,2011,4,13,104,,
2019-2020,Jonathan Drouin,MTL,LW,119.0,320.0,122.0,,51.0,252.0,145.0,148.0,151.0,83.0,184.0,271.0,208.0,144.0,Second Line,27,423.93333333333,7,5,30,1995-03-28,CAN,CAN,71,198,2013,1,3,3,,
2019-2020,Jonathan Huberdeau,FLA,"C, LW",40.0,357.0,24.0,,111.0,296.0,134.0,71.0,102.0,3.0,90.0,323.0,,26.0,First Line,69,1295.2166666667,23,39,32,1993-06-04,CAN,CAN,73,200,2011,1,3,3,,
2019-2020,Jonathan Marchessault,VGK,C,32.0,306.0,28.0,,54.0,192.0,6.0,70.0,150.0,46.0,191.0,179.0,193.0,44.0,Second Line,66,1140.55,22,19,34,1990-12-27,CAN,CAN,69,183,-,-,-,-,,
2019-2020,Jonathan Toews,CHI,C,48.0,428.0,130.0,95.0,27.0,435.0,133.0,124.0,48.0,39.0,305.0,344.0,4.0,47.0,First Line,70,1384.3833333333,18,24,37,1988-04-29,CAN,CAN,74,201,2006,1,3,3,,
2019-2020,Joonas Donskoi,COL,RW,135.0,229.0,234.0,,67.0,270.0,249.0,154.0,116.0,168.0,39.0,375.0,,187.0,Second Line,65,1056.3666666667,16,10,33,1992-04-13,FIN,FIN,72,185,2010,4,9,99,,
2019-2020,Jordan Eberle,NYI,"C, RW",93.0,303.0,103.0,,21.0,351.0,129.0,123.0,192.0,167.0,77.0,360.0,,113.0,Second Line,58,1033.0833333333,16,10,35,1990-05-15,CAN,CAN,71,190,2008,1,22,22,,
2019-2020,Jordan Greenway,MIN,LW,245.0,17.0,,148.0,243.0,13.0,335.0,350.0,327.0,151.0,387.0,175.0,,282.0,Bottom 6,67,948.81666666667,8,15,28,1997-02-16,USA,USA,78,231,2015,2,20,50,,
2019-2020,Jordan Kyrou,STL,C,232.0,186.0,,,269.0,231.0,238.0,272.0,220.0,213.0,411.0,399.0,,362.0,Bottom 6,28,304.08333333333,4,4,27,1998-05-05,CAN,CAN,73,196,2016,2,5,35,,
2019-2020,Jordan Martinook,CAR,LW,249.0,46.0,,4.0,99.0,48.0,254.0,382.0,107.0,169.0,339.0,69.0,200.0,314.0,Bottom 6,45,506.68333333333,2,8,32,1992-07-25,CAN,CAN,72,196,2012,2,28,58,,
2019-2020,Jordan Staal,CAR,C,126.0,88.0,157.0,40.0,4.0,27.0,210.0,320.0,282.0,207.0,285.0,80.0,8.0,173.0,Second Line,68,1190.4666666667,8,11,36,1988-09-10,CAN,CAN,76,220,2006,1,2,2,,
2019-2020,Jordan Weal,MTL,C,320.0,15.0,118.0,,91.0,9.0,219.0,266.0,191.0,343.0,258.0,321.0,143.0,270.0,Bottom 6,49,667.05,8,2,33,1992-04-15,CAN,CAN,70,181,2010,3,10,70,,
