Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2018-2019,Alex Killorn,TBL,LW,68.0,163.0,150.0,16.0,66.0,52.0,172.0,175.0,202.0,130.0,344.0,214.0,,174.0,Bottom 6,82,1219.7,18,15,35,1989-09-14,CAN,CAN,73,194,2007,3,16,77,,
2018-2019,Alex Ovechkin,WSH,LW,8.0,442.0,19.0,,177.0,429.0,2.0,2.0,52.0,68.0,186.0,111.0,,4.0,First Line,81,1694.6166666667,51,26,39,1985-09-17,RUS,RUS,75,238,2004,1,1,1,,
2018-2019,Alex Tuch,VGK,RW,113.0,104.0,176.0,,147.0,197.0,108.0,171.0,271.0,145.0,316.0,222.0,,130.0,Second Line,74,1237.7833333333,20,13,29,1996-05-10,USA,USA,76,219,2014,1,18,18,,
2018-2019,Alexander Kerfoot,COL,C,269.0,186.0,180.0,,251.0,169.0,386.0,172.0,211.0,158.0,359.0,391.0,124.0,216.0,Bottom 6,78,1160.8333333333,15,12,30,1994-08-11,CAN,CAN,71,186,2012,5,29,150,,
2018-2019,Alexander Radulov,DAL,RW,61.0,109.0,60.0,,50.0,171.0,94.0,77.0,22.0,33.0,347.0,276.0,,22.0,First Line,70,1384.8,29,23,39,1986-07-05,RUS,RUS,73,200,2004,1,15,15,,
2018-2019,Alexander Steen,STL,LW,256.0,14.0,105.0,20.0,176.0,19.0,245.0,276.0,265.0,151.0,39.0,310.0,208.0,143.0,Second Line,65,1029.6833333333,10,9,41,1984-03-01,CAN,SWE,72,211,2002,1,24,24,,
2018-2019,Alexander Wennberg,CBJ,C,360.0,136.0,156.0,105.0,26.0,167.0,445.0,428.0,73.0,100.0,173.0,384.0,90.0,263.0,Bottom 6,75,1130.8,2,13,30,1994-09-22,SWE,SWE,74,190,2013,1,14,14,,
2018-2019,Alexandre Fortin,CHI,LW,274.0,446.0,,,141.0,447.0,285.0,299.0,414.0,359.0,226.0,231.0,,392.0,Bottom 6,24,254.18333333333,3,2,28,1997-02-25,CAN,CAN,72,184,-,-,-,-,,
2018-2019,Anders Lee,NYI,LW,88.0,351.0,35.0,,132.0,373.0,78.0,11.0,155.0,184.0,289.0,164.0,,74.0,Second Line,82,1401.2,28,14,35,1990-07-03,USA,USA,75,235,2009,6,1,152,,
2018-2019,Andre Burakovsky,WSH,LW,141.0,271.0,262.0,,189.0,262.0,193.0,139.0,185.0,188.0,160.0,304.0,,246.0,Bottom 6,76,845.53333333333,12,8,30,1995-02-09,AUT,SWE,75,209,2013,1,23,23,,
2018-2019,Andreas Athanasiou,DET,C,71.0,390.0,136.0,,390.0,368.0,34.0,40.0,54.0,176.0,9.0,385.0,143.0,105.0,Second Line,76,1290.0666666667,30,17,30,1994-08-06,CAN,CAN,74,190,2012,4,19,110,,
2018-2019,Andreas Johnsson,TOR,LW,95.0,349.0,210.0,,100.0,394.0,228.0,110.0,357.0,170.0,425.0,280.0,,201.0,Bottom 6,73,997.8,20,13,30,1994-11-21,SWE,SWE,70,195,2013,7,21,202,,
2018-2019,Andreas Martinsen,CHI,LW,370.0,371.0,,,433.0,412.0,276.0,431.0,416.0,175.0,440.0,6.0,,431.0,Fringe,24,190.43333333333,1,3,35,1990-06-13,NOR,NOR,75,225,-,-,-,-,,
2018-2019,Andrei Svechnikov,CAR,RW,169.0,395.0,222.0,,29.0,332.0,120.0,188.0,330.0,358.0,445.0,158.0,,215.0,Bottom 6,82,1201.0333333333,20,8,25,2000-03-26,RUS,RUS,74,195,2018,1,2,2,,
2018-2019,Andrew Cogliano,"ANA, DAL","C, LW",209.0,362.0,,56.0,150.0,303.0,161.0,343.0,345.0,197.0,162.0,220.0,,261.0,Bottom 6,78,982.08333333333,6,8,38,1987-06-14,CAN,CAN,70,179,2005,1,25,25,,
2018-2019,Andrew Copp,WPG,C,247.0,42.0,,40.0,227.0,12.0,352.0,242.0,274.0,274.0,156.0,162.0,43.0,291.0,Bottom 6,69,839.06666666667,11,7,31,1994-07-08,USA,USA,73,199,2013,4,13,104,,
2018-2019,Andrew Ladd,NYI,LW,251.0,354.0,268.0,191.0,255.0,337.0,315.0,258.0,250.0,246.0,332.0,154.0,,239.0,Bottom 6,26,359.9,3,3,39,1985-12-12,CAN,CAN,75,205,2004,1,4,4,,
2018-2019,Andrew Mangiapane,CGY,LW,176.0,30.0,,,294.0,28.0,208.0,162.0,314.0,386.0,438.0,198.0,,345.0,Bottom 6,44,463.93333333333,8,3,29,1996-04-04,CAN,CAN,70,184,2015,6,15,166,,
2018-2019,Andrew Shaw,MTL,RW,73.0,256.0,126.0,,61.0,236.0,158.0,119.0,188.0,92.0,311.0,89.0,65.0,132.0,Second Line,63,1002.65,19,18,33,1991-07-20,CAN,CAN,71,182,2011,5,18,139,,
2018-2019,Anthony Beauvillier,NYI,"C, LW",134.0,365.0,196.0,,195.0,384.0,155.0,103.0,97.0,352.0,81.0,200.0,211.0,199.0,Bottom 6,81,1186.0166666667,18,4,28,1997-06-08,CAN,CAN,71,180,2015,1,28,28,,
2018-2019,Anthony Cirelli,TBL,C,249.0,153.0,,139.0,213.0,161.0,375.0,205.0,427.0,233.0,285.0,236.0,145.0,255.0,Bottom 6,82,1217.45,19,14,27,1997-07-15,CAN,CAN,72,189,2015,3,11,72,,
2018-2019,Anthony Duclair,"CBJ, OTT",LW,171.0,287.0,114.0,,192.0,367.0,129.0,102.0,26.0,265.0,20.0,311.0,,206.0,Bottom 6,74,939.86666666667,19,5,29,1995-08-26,CAN,CAN,71,197,2013,3,19,80,,
2018-2019,Anthony Mantha,DET,RW,105.0,236.0,63.0,,125.0,127.0,57.0,52.0,63.0,141.0,195.0,242.0,,80.0,Second Line,67,1194.4166666667,25,15,30,1994-09-16,CAN,CAN,77,234,2013,1,20,20,,
2018-2019,Antoine Roussel,VAN,LW,173.0,60.0,286.0,168.0,172.0,86.0,332.0,318.0,319.0,69.0,350.0,99.0,,256.0,Bottom 6,65,894.33333333333,9,18,35,1989-11-21,FRA,FRA,71,200,-,-,-,-,,
2018-2019,Antti Suomela,SJS,C,210.0,320.0,,,153.0,328.0,197.0,364.0,227.0,241.0,389.0,393.0,166.0,347.0,Bottom 6,27,305.56666666667,3,3,31,1994-03-17,FIN,FIN,72,180,-,-,-,-,,
2018-2019,Anze Kopitar,LAK,C,186.0,220.0,82.0,55.0,161.0,250.0,320.0,152.0,308.0,59.0,79.0,362.0,16.0,56.0,First Line,81,1806.1833333333,22,27,37,1987-08-24,SVN,SVN,75,225,2005,1,11,11,,
2018-2019,Artem Anisimov,CHI,C,219.0,405.0,138.0,125.0,182.0,431.0,244.0,146.0,133.0,225.0,205.0,431.0,104.0,170.0,Second Line,78,1274.7333333333,15,13,37,1988-05-24,RUS,RUS,76,199,2006,2,24,54,,
2018-2019,Artemi Panarin,CBJ,LW,23.0,305.0,75.0,,3.0,172.0,114.0,84.0,1.0,7.0,43.0,441.0,,34.0,First Line,79,1568.6666666667,28,44,33,1991-10-30,RUS,RUS,72,173,-,-,-,-,,
2018-2019,Artturi Lehkonen,MTL,LW,78.0,142.0,260.0,130.0,88.0,79.0,71.0,256.0,122.0,282.0,201.0,183.0,,194.0,Second Line,82,1275.7166666667,11,13,30,1995-07-04,FIN,FIN,71,179,2013,2,25,55,,
2018-2019,Austin Czarnik,CGY,C,281.0,19.0,183.0,,167.0,30.0,303.0,349.0,226.0,264.0,143.0,421.0,,330.0,Bottom 6,54,611.96666666667,6,6,32,1992-12-12,USA,USA,69,170,-,-,-,-,,
2018-2019,Austin Wagner,LAK,LW,137.0,434.0,,,407.0,392.0,260.0,90.0,310.0,256.0,368.0,31.0,,378.0,Bottom 6,62,553.6,12,6,28,1997-06-23,CAN,CAN,73,195,2015,4,8,99,,
2018-2019,Austin Watson,NSH,LW,307.0,41.0,,4.0,412.0,93.0,240.0,198.0,442.0,314.0,358.0,26.0,,222.0,Bottom 6,37,536.25,7,6,33,1992-01-13,USA,USA,76,204,2010,1,18,18,,
2018-2019,Auston Matthews,TOR,C,1.0,316.0,4.0,,67.0,420.0,9.0,1.0,35.0,39.0,28.0,429.0,44.0,7.0,First Line,68,1261.7333333333,37,23,27,1997-09-17,USA,USA,75,208,2016,1,1,1,,
2018-2019,Barclay Goodrow,SJS,RW,364.0,4.0,,162.0,265.0,20.0,350.0,326.0,260.0,410.0,403.0,83.0,114.0,355.0,Bottom 6,82,902.73333333333,7,3,32,1993-02-26,CAN,CAN,74,204,-,-,-,-,,
2018-2019,Ben Street,ANA,C,430.0,449.0,,,450.0,449.0,424.0,292.0,369.0,376.0,409.0,247.0,,407.0,Bottom 6,21,253.41666666667,3,2,38,1987-02-13,CAN,CAN,71,190,-,-,-,-,,
2018-2019,Blake Coleman,NJD,C,216.0,80.0,,109.0,360.0,96.0,103.0,196.0,413.0,335.0,307.0,39.0,95.0,181.0,Second Line,78,1326.95,22,9,33,1991-11-28,USA,USA,71,199,2011,3,14,75,,
2018-2019,Blake Comeau,DAL,LW,336.0,210.0,,59.0,273.0,159.0,366.0,361.0,394.0,315.0,243.0,65.0,192.0,294.0,Second Line,77,1210.9333333333,7,5,39,1986-02-18,CAN,CAN,73,200,2004,2,17,47,,
2018-2019,Blake Wheeler,WPG,RW,83.0,240.0,15.0,44.0,124.0,231.0,83.0,179.0,112.0,3.0,280.0,260.0,197.0,16.0,First Line,82,1698.2,20,47,38,1986-08-31,USA,USA,77,220,2004,1,5,5,,
2018-2019,Bo Horvat,VAN,C,162.0,315.0,104.0,195.0,191.0,347.0,160.0,109.0,281.0,140.0,97.0,356.0,24.0,70.0,First Line,82,1708.5166666667,27,15,30,1995-04-05,CAN,CAN,72,215,2013,1,9,9,,
2018-2019,Bobby Ryan,OTT,RW,193.0,279.0,122.0,,217.0,381.0,147.0,215.0,178.0,102.0,112.0,174.0,,145.0,Second Line,78,1223.2166666667,15,18,38,1987-03-17,USA,USA,74,208,2005,1,2,2,,
2018-2019,Boo Nieves,NYR,C,408.0,433.0,,,397.0,443.0,426.0,384.0,336.0,250.0,276.0,179.0,136.0,396.0,Bottom 6,43,415.18333333333,4,3,31,1994-01-23,USA,USA,75,214,2012,2,29,59,,
2018-2019,Boone Jenner,CBJ,C,104.0,105.0,166.0,21.0,190.0,292.0,85.0,221.0,395.0,171.0,170.0,69.0,137.0,117.0,Second Line,77,1313.9666666667,16,16,32,1993-06-15,CAN,CAN,74,203,2011,2,7,37,,
2018-2019,Brad Marchand,BOS,LW,10.0,268.0,17.0,10.0,19.0,85.0,69.0,9.0,33.0,13.0,175.0,338.0,,13.0,First Line,79,1550.2666666667,36,35,37,1988-05-11,CAN,CAN,69,176,2006,3,8,71,,
2018-2019,Brad Richardson,ARI,C,240.0,115.0,,97.0,219.0,162.0,269.0,225.0,441.0,371.0,394.0,257.0,113.0,230.0,Second Line,66,1053.4166666667,19,7,40,1985-02-04,CAN,CAN,72,190,2003,5,27,163,,
2018-2019,Brady Tkachuk,OTT,LW,99.0,412.0,216.0,,297.0,386.0,44.0,124.0,408.0,129.0,400.0,90.0,,128.0,Second Line,71,1137.7666666667,22,16,25,1999-09-16,USA,USA,76,221,2018,1,4,4,,
2018-2019,Brandon Dubinsky,CBJ,C,385.0,169.0,289.0,23.0,250.0,225.0,391.0,367.0,448.0,303.0,265.0,40.0,8.0,308.0,Bottom 6,61,753.68333333333,6,5,39,1986-04-29,USA,USA,74,208,2004,2,30,60,,
2018-2019,Brandon Pirri,VGK,C,102.0,140.0,274.0,,145.0,126.0,41.0,53.0,223.0,288.0,247.0,261.0,201.0,164.0,Bottom 6,31,447.86666666667,12,4,34,1991-04-10,CAN,CAN,72,180,2009,2,29,59,,
2018-2019,Brandon Saad,CHI,LW,53.0,361.0,163.0,132.0,60.0,335.0,63.0,129.0,136.0,169.0,56.0,394.0,,114.0,Second Line,80,1415.0833333333,23,17,32,1992-10-27,USA,USA,73,215,2011,2,13,43,,
2018-2019,Brandon Sutter,VAN,C,403.0,387.0,285.0,45.0,423.0,405.0,329.0,287.0,445.0,382.0,35.0,245.0,58.0,233.0,Second Line,26,454.15,4,1,36,1989-02-14,USA,CAN,75,190,2007,1,11,11,,
2018-2019,Brandon Tanev,WPG,LW,295.0,9.0,,37.0,356.0,15.0,263.0,262.0,347.0,354.0,4.0,13.0,,250.0,Bottom 6,80,1128.8166666667,14,11,33,1991-12-31,CAN,CAN,72,189,-,-,-,-,,
2018-2019,Brayden Point,TBL,C,31.0,178.0,83.0,197.0,73.0,204.0,148.0,17.0,101.0,65.0,54.0,414.0,82.0,32.0,First Line,79,1494.6,41,28,29,1996-03-13,CAN,CAN,71,180,2014,3,19,79,,
2018-2019,Brayden Schenn,STL,C,139.0,203.0,65.0,,34.0,173.0,175.0,130.0,43.0,49.0,211.0,143.0,88.0,75.0,First Line,72,1337.3833333333,17,25,33,1991-08-22,CAN,CAN,73,199,2009,1,5,5,,
2018-2019,Brendan Gallagher,MTL,RW,2.0,114.0,130.0,,35.0,124.0,1.0,25.0,294.0,199.0,100.0,168.0,,59.0,Second Line,82,1343.4,33,9,33,1992-05-06,CAN,CAN,69,186,2010,5,27,147,,
2018-2019,Brendan Leipsic,"LAK, VAN",LW,273.0,270.0,245.0,,363.0,305.0,258.0,385.0,172.0,111.0,245.0,272.0,,288.0,Bottom 6,62,854.6,7,11,31,1994-05-19,CAN,CAN,70,180,2012,3,28,89,,
2018-2019,Brendan Lemieux,"NYR, WPG",LW,215.0,384.0,,,388.0,433.0,304.0,99.0,323.0,434.0,314.0,27.0,,376.0,Bottom 6,63,570.0,12,2,29,1996-03-15,USA,USA,73,215,2014,2,1,31,,
2018-2019,Brendan Perlini,"ARI, CHI",LW,226.0,420.0,248.0,,327.0,423.0,99.0,100.0,89.0,383.0,270.0,217.0,,227.0,Bottom 6,68,788.91666666667,14,4,29,1996-04-27,GBR,GBR,75,211,2014,1,12,12,,
2018-2019,Brett Connolly,WSH,RW,75.0,337.0,203.0,,215.0,339.0,227.0,45.0,119.0,165.0,333.0,195.0,,220.0,Bottom 6,81,1079.7333333333,22,13,33,1992-05-02,CAN,CAN,75,198,2010,1,6,6,,
2018-2019,Brett Howden,NYR,C,376.0,448.0,225.0,140.0,376.0,,435.0,423.0,392.0,219.0,398.0,278.0,160.0,344.0,Bottom 6,66,985.95,6,12,27,1998-03-29,CAN,CAN,74,203,2016,1,27,27,,
2018-2019,Brett Ritchie,DAL,RW,341.0,143.0,261.0,,315.0,31.0,107.0,298.0,193.0,444.0,443.0,15.0,,375.0,Bottom 6,53,509.05,4,0,32,1993-07-01,CAN,CAN,76,215,2011,2,14,44,,
2018-2019,Brett Seney,NJD,LW,390.0,389.0,,,436.0,382.0,405.0,362.0,401.0,306.0,236.0,181.0,173.0,414.0,Bottom 6,51,526.73333333333,5,5,29,1996-02-28,CAN,CAN,69,156,2015,6,6,157,,
2018-2019,Brian Boyle,"NJD, NSH",C,252.0,58.0,103.0,147.0,317.0,87.0,150.0,106.0,377.0,378.0,275.0,72.0,56.0,213.0,Bottom 6,73,980.8,18,4,40,1984-12-18,USA,USA,78,245,2003,1,26,26,,
2018-2019,Brian Gibbons,"ANA, OTT","C, LW",276.0,357.0,,201.0,398.0,417.0,430.0,236.0,305.0,191.0,305.0,287.0,,327.0,Bottom 6,64,699.0,8,8,37,1988-02-26,USA,USA,68,175,-,-,-,-,,
2018-2019,Brock Boeser,VAN,RW,131.0,373.0,168.0,,284.0,379.0,47.0,43.0,7.0,144.0,342.0,436.0,,66.0,First Line,69,1322.3,26,16,28,1997-02-25,USA,USA,73,208,2015,1,23,23,,
2018-2019,Brock McGinn,CAR,LW,239.0,212.0,,116.0,221.0,176.0,173.0,263.0,84.0,341.0,5.0,109.0,,268.0,Bottom 6,82,1173.3833333333,10,7,31,1994-02-02,CAN,CAN,72,187,2012,2,17,47,,
2018-2019,Brock Nelson,NYI,C,190.0,289.0,160.0,,307.0,358.0,188.0,101.0,222.0,279.0,168.0,324.0,92.0,126.0,Second Line,82,1473.7166666667,25,13,33,1991-10-15,USA,USA,76,210,2010,1,30,30,,
2018-2019,Bryan Little,WPG,C,241.0,264.0,113.0,74.0,187.0,237.0,325.0,190.0,144.0,132.0,122.0,316.0,21.0,176.0,Second Line,82,1298.2833333333,15,16,37,1987-11-12,CAN,CAN,72,191,2006,1,12,12,,
2018-2019,Bryan Rust,PIT,RW,126.0,243.0,,107.0,70.0,234.0,191.0,137.0,158.0,139.0,23.0,135.0,,146.0,Second Line,72,1145.1166666667,18,10,33,1992-05-11,USA,USA,71,192,2010,3,20,80,,
2018-2019,Cal Clutterbuck,NYI,RW,350.0,183.0,265.0,83.0,371.0,166.0,289.0,366.0,422.0,291.0,260.0,21.0,,297.0,Bottom 6,73,1020.0,8,9,37,1987-11-18,CAN,CAN,72,212,2006,3,9,72,,
2018-2019,Calle Jarnkrok,NSH,C,294.0,97.0,236.0,67.0,242.0,34.0,346.0,240.0,251.0,324.0,101.0,329.0,70.0,251.0,Bottom 6,79,1219.0,10,7,33,1991-09-25,SWE,SWE,72,192,2010,2,21,51,,
2018-2019,Cam Atkinson,CBJ,RW,19.0,329.0,84.0,19.0,139.0,287.0,14.0,14.0,18.0,167.0,200.0,417.0,,24.0,First Line,80,1550.2333333333,41,11,36,1989-06-05,USA,USA,68,176,2008,6,6,157,,
2018-2019,Carl Hagelin,"LAK, PIT, WSH",LW,185.0,81.0,,27.0,74.0,39.0,178.0,391.0,85.0,262.0,193.0,186.0,,244.0,Bottom 6,58,854.3,5,6,36,1988-08-23,SWE,SWE,72,183,2007,6,17,168,,
2018-2019,Carl Soderberg,COL,C,196.0,130.0,149.0,115.0,305.0,210.0,184.0,184.0,337.0,211.0,105.0,250.0,86.0,133.0,Second Line,82,1430.8166666667,23,15,39,1985-10-12,SWE,SWE,75,210,2004,2,19,49,,
2018-2019,Carter Rowney,ANA,"C, RW",357.0,200.0,,114.0,186.0,213.0,442.0,357.0,348.0,300.0,204.0,29.0,63.0,387.0,Bottom 6,62,778.16666666667,7,8,36,1989-05-10,CAN,CAN,74,208,-,-,-,-,,
2018-2019,Casey Cizikas,NYI,C,227.0,87.0,,66.0,348.0,223.0,322.0,149.0,432.0,238.0,93.0,71.0,55.0,210.0,Bottom 6,73,1023.7333333333,20,10,34,1991-02-27,CAN,CAN,71,190,2009,4,1,92,,
2018-2019,Casey Mittelstadt,BUF,C,391.0,413.0,212.0,,386.0,374.0,317.0,304.0,55.0,394.0,299.0,409.0,168.0,339.0,Bottom 6,77,1035.7833333333,12,6,26,1998-11-22,USA,USA,73,195,2017,1,8,8,,
2018-2019,Cedric Paquette,TBL,C,337.0,55.0,,146.0,362.0,125.0,312.0,251.0,371.0,430.0,304.0,11.0,75.0,348.0,Bottom 6,80,960.26666666667,13,3,31,1993-08-13,CAN,CAN,72,205,2012,4,10,101,,
2018-2019,Chandler Stephenson,WSH,C,429.0,293.0,,96.0,349.0,364.0,449.0,397.0,386.0,368.0,198.0,347.0,,430.0,Bottom 6,64,775.45,5,4,31,1994-04-22,CAN,CAN,72,209,2012,3,16,77,,
2018-2019,Charles Hudon,MTL,LW,282.0,332.0,275.0,,245.0,329.0,106.0,360.0,277.0,384.0,396.0,54.0,203.0,309.0,Bottom 6,32,373.53333333333,3,1,31,1994-06-23,CAN,CAN,70,190,2012,5,1,122,,
2018-2019,Charlie Coyle,"BOS, MIN",C,204.0,35.0,165.0,103.0,183.0,62.0,233.0,285.0,195.0,115.0,57.0,237.0,83.0,150.0,Second Line,81,1358.9333333333,12,11,33,1992-03-02,USA,USA,75,223,2010,1,28,28,,
2018-2019,Chris Kreider,NYR,LW,79.0,219.0,68.0,,123.0,164.0,67.0,49.0,124.0,164.0,374.0,108.0,,83.0,Second Line,79,1375.0666666667,28,11,34,1991-04-30,USA,USA,75,230,2009,1,19,19,,
2018-2019,Chris Kunitz,CHI,LW,259.0,170.0,284.0,,199.0,109.0,360.0,248.0,261.0,299.0,338.0,49.0,,364.0,Bottom 6,56,507.3,5,3,45,1979-09-26,CAN,CAN,72,188,-,-,-,-,,
2018-2019,Chris Tierney,OTT,C,291.0,403.0,195.0,61.0,146.0,419.0,398.0,305.0,207.0,93.0,48.0,407.0,59.0,198.0,Second Line,81,1379.4833333333,9,23,31,1994-07-01,CAN,CAN,73,191,2012,2,25,55,,
2018-2019,Chris Wagner,BOS,RW,342.0,218.0,,121.0,409.0,189.0,231.0,264.0,321.0,412.0,181.0,12.0,191.0,313.0,Bottom 6,76,1022.4,12,4,34,1991-05-27,USA,USA,72,192,2010,5,2,122,,
2018-2019,Christian Fischer,ARI,RW,263.0,276.0,186.0,,323.0,233.0,198.0,243.0,187.0,373.0,309.0,125.0,,298.0,Bottom 6,71,935.03333333333,11,4,28,1997-04-15,USA,USA,74,212,2015,2,2,32,,
2018-2019,Christoffer Ehn,DET,C,445.0,370.0,,,438.0,427.0,432.0,435.0,429.0,438.0,348.0,166.0,,432.0,Bottom 6,60,637.01666666667,3,2,29,1996-04-05,SWE,SWE,75,195,2014,4,16,106,,
2018-2019,Claude Giroux,PHI,C,49.0,307.0,27.0,104.0,39.0,193.0,144.0,135.0,140.0,18.0,99.0,416.0,7.0,29.0,First Line,82,1759.45,22,37,37,1988-01-12,CAN,CAN,71,190,2006,1,22,22,,
2018-2019,Clayton Keller,ARI,C,228.0,425.0,177.0,,252.0,415.0,142.0,277.0,36.0,95.0,103.0,444.0,,131.0,First Line,82,1495.2833333333,14,19,26,1998-07-29,USA,USA,70,178,2016,1,7,7,,
2018-2019,Cody Eakin,VGK,C,200.0,207.0,234.0,36.0,185.0,243.0,335.0,187.0,174.0,254.0,152.0,226.0,46.0,223.0,Bottom 6,78,1198.4,22,13,34,1991-05-24,CAN,CAN,72,196,2009,3,24,85,,
2018-2019,Cody McLeod,"NSH, NYR",LW,447.0,398.0,,,445.0,438.0,384.0,426.0,199.0,447.0,444.0,1.0,,450.0,Fringe,38,246.43333333333,1,0,41,1984-06-26,CAN,CAN,74,204,-,-,-,-,,
2018-2019,Colby Cave,"BOS, EDM",C,435.0,192.0,,,337.0,198.0,408.0,439.0,420.0,440.0,446.0,155.0,152.0,435.0,Bottom 6,53,652.58333333333,3,2,30,1994-12-26,CAN,CAN,73,200,-,-,-,-,,
2018-2019,Colin White,OTT,C,293.0,334.0,238.0,,267.0,346.0,336.0,300.0,326.0,209.0,269.0,390.0,181.0,224.0,Second Line,71,1150.1,14,13,28,1997-01-30,USA,USA,73,194,2015,1,21,21,,
2018-2019,Colin Wilson,COL,C,301.0,103.0,135.0,,229.0,121.0,250.0,231.0,147.0,257.0,19.0,268.0,,238.0,Bottom 6,65,881.56666666667,12,4,35,1989-10-20,USA,USA,73,215,2008,1,7,7,,
2018-2019,Colton Sceviour,FLA,C,188.0,39.0,288.0,6.0,320.0,108.0,72.0,346.0,190.0,205.0,107.0,133.0,,203.0,Bottom 6,59,725.41666666667,5,8,36,1989-04-20,CAN,CAN,72,190,2007,4,21,112,,
2018-2019,Colton Sissons,NSH,C,344.0,47.0,207.0,119.0,299.0,47.0,381.0,260.0,437.0,370.0,259.0,130.0,31.0,262.0,Second Line,75,1203.3166666667,15,8,31,1993-11-05,CAN,CAN,73,200,2012,2,20,50,,
2018-2019,Connor Brown,TOR,RW,235.0,269.0,264.0,31.0,130.0,273.0,379.0,289.0,173.0,200.0,166.0,388.0,,281.0,Bottom 6,82,1130.95,8,14,31,1994-01-14,CAN,CAN,72,181,2012,6,5,156,,
2018-2019,Connor McDavid,EDM,C,6.0,386.0,16.0,173.0,43.0,404.0,80.0,21.0,74.0,1.0,2.0,422.0,102.0,2.0,First Line,78,1781.3,41,57,28,1997-01-13,CAN,CAN,73,193,2015,1,1,1,,
2018-2019,Conor Garland,ARI,RW,155.0,138.0,213.0,,272.0,200.0,35.0,95.0,262.0,449.0,416.0,302.0,,211.0,Bottom 6,47,601.13333333333,13,0,29,1996-03-11,USA,USA,70,165,2015,5,2,123,,
2018-2019,Conor Sheary,BUF,LW,117.0,272.0,140.0,,63.0,270.0,121.0,120.0,8.0,235.0,86.0,396.0,,175.0,Bottom 6,78,1140.4,14,10,33,1992-06-08,USA,USA,69,179,-,-,-,-,,
2018-2019,Corban Knight,PHI,C,446.0,346.0,,,447.0,436.0,444.0,436.0,433.0,421.0,406.0,376.0,148.0,440.0,Bottom 6,23,221.81666666667,1,1,34,1990-09-10,CAN,CAN,74,195,2009,5,14,135,,
2018-2019,Corey Perry,ANA,RW,201.0,298.0,249.0,,300.0,267.0,117.0,185.0,50.0,110.0,197.0,262.0,,144.0,Bottom 6,31,459.5,6,4,40,1985-05-16,CAN,CAN,75,208,2003,1,28,28,,
