Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Contract Years,Cap Hit
2024-2025,Alex Killorn,ANA,LW,179.0,372.0,173.0,47.0,160.0,265.0,232.0,152.0,140.0,211.0,337.0,262.0,,171.0,Second Line,81,1416.6333333333,19,11,35,1989-09-14,CAN,CAN,73,194,2007,3,16,77,,
2024-2025,Alex Laferriere,LAK,RW,138.0,148.0,242.0,,241.0,110.0,86.0,237.0,284.0,204.0,326.0,177.0,,198.0,Second Line,77,1272.95,19,16,23,2001-10-28,USA,USA,72,173,2020,3,21,83,,
2024-2025,Alex Newhook,MTL,C,255.0,365.0,175.0,,263.0,381.0,278.0,193.0,105.0,342.0,238.0,265.0,115.0,232.0,Bottom 6,82,1240.8333333333,15,6,24,2001-01-28,CAN,CAN,70,190,2019,1,16,16,,
2024-2025,Alex Ovechkin,WSH,LW,16.0,438.0,50.0,,123.0,405.0,4.0,1.0,1.0,70.0,277.0,152.0,,15.0,Second Line,65,1152.0833333333,44,19,39,1985-09-17,RUS,RUS,75,238,2004,1,1,1,2.0,9.5
2024-2025,Alex Tuch,BUF,RW,39.0,158.0,151.0,24.0,121.0,357.0,111.0,50.0,56.0,124.0,285.0,291.0,,34.0,First Line,82,1578.85,36,15,29,1996-05-10,USA,USA,76,219,2014,1,18,18,,
2024-2025,Alex Turcotte,LAK,C,277.0,193.0,,,276.0,147.0,366.0,345.0,400.0,171.0,436.0,296.0,,356.0,Bottom 6,68,798.1,9,11,24,2001-02-26,USA,USA,71,185,2019,1,5,5,,
2024-2025,Alexander Holtz,VGK,RW,308.0,383.0,279.0,,289.0,287.0,211.0,347.0,148.0,356.0,378.0,280.0,,364.0,Bottom 6,53,614.0,4,4,23,2002-01-23,SWE,SWE,72,195,2020,1,7,7,,
2024-2025,Alexander Kerfoot,UTA,C,286.0,138.0,,100.0,181.0,120.0,377.0,375.0,339.0,265.0,224.0,324.0,183.0,289.0,Bottom 6,81,1235.5333333333,11,12,30,1994-08-11,CAN,CAN,71,186,2012,5,29,150,,
2024-2025,Alexander Wennberg,SJS,C,399.0,164.0,243.0,146.0,219.0,352.0,444.0,405.0,350.0,303.0,149.0,423.0,136.0,264.0,First Line,77,1452.0,10,13,30,1994-09-22,SWE,SWE,74,190,2013,1,14,14,,
2024-2025,Alexandre Texier,STL,C,260.0,398.0,,196.0,342.0,403.0,226.0,229.0,295.0,258.0,400.0,295.0,,291.0,Bottom 6,31,387.11666666667,6,4,25,1999-09-13,FRA,FRA,73,186,2017,2,14,45,,
2024-2025,Alexey Toropchenko,STL,RW,385.0,65.0,,28.0,433.0,141.0,293.0,351.0,365.0,375.0,180.0,50.0,,327.0,Bottom 6,80,999.4,4,6,26,1999-06-25,RUS,RUS,78,222,2017,4,20,113,,
2024-2025,Alexis Lafreniere,NYR,LW,75.0,269.0,148.0,,49.0,241.0,133.0,154.0,21.0,115.0,157.0,200.0,,140.0,Second Line,82,1394.45,17,21,23,2001-10-11,CAN,CAN,73,195,2020,1,1,1,,
2024-2025,Aliaksei Protas,WSH,C,102.0,186.0,,104.0,151.0,142.0,214.0,159.0,229.0,77.0,106.0,399.0,,165.0,Second Line,76,1250.6666666667,30,25,24,2001-01-06,BLR,BLR,78,225,2019,3,29,91,,
2024-2025,Anders Lee,NYI,LW,74.0,278.0,139.0,,87.0,284.0,45.0,76.0,122.0,243.0,331.0,145.0,,103.0,Second Line,82,1398.95,29,16,35,1990-07-03,USA,USA,75,235,2009,6,1,152,,
2024-2025,Andre Burakovsky,SEA,LW,243.0,298.0,115.0,,216.0,322.0,164.0,296.0,135.0,122.0,80.0,412.0,,216.0,Bottom 6,79,1139.3666666667,10,18,30,1995-02-09,AUT,SWE,75,209,2013,1,23,23,3.0,
2024-2025,Andrei Kuzmenko,"CGY, LAK, PHI",LW,167.0,144.0,95.0,,95.0,65.0,260.0,104.0,34.0,104.0,24.0,436.0,,167.0,Second Line,66,1031.5833333333,11,15,29,1996-02-04,RUS,RUS,71,194,-,-,-,-,,
2024-2025,Andrei Svechnikov,CAR,RW,49.0,291.0,42.0,,8.0,112.0,43.0,94.0,54.0,50.0,374.0,103.0,,85.0,Second Line,72,1232.1833333333,20,18,25,2000-03-26,RUS,RUS,74,195,2018,1,2,2,,
2024-2025,Andrew Copp,DET,C,319.0,257.0,285.0,178.0,308.0,277.0,385.0,287.0,252.0,178.0,218.0,431.0,52.0,246.0,Bottom 6,56,823.33333333333,10,10,31,1994-07-08,USA,USA,73,199,2013,4,13,104,3.0,
2024-2025,Andrew Mangiapane,WSH,LW,197.0,137.0,172.0,197.0,128.0,78.0,248.0,223.0,272.0,166.0,182.0,221.0,,242.0,Bottom 6,81,1055.1333333333,14,9,29,1996-04-04,CAN,CAN,70,184,2015,6,15,166,,
2024-2025,Anthony Beauvillier,"PIT, WSH",LW,251.0,171.0,254.0,,260.0,238.0,100.0,270.0,183.0,328.0,73.0,164.0,,248.0,Bottom 6,81,1042.8,15,4,28,1997-06-08,CAN,CAN,71,180,2015,1,28,28,1.0,
2024-2025,Anthony Cirelli,TBL,C,173.0,50.0,203.0,61.0,55.0,71.0,257.0,140.0,348.0,183.0,28.0,377.0,73.0,115.0,First Line,80,1495.2333333333,27,16,27,1997-07-15,CAN,CAN,72,189,2015,3,11,72,7.0,
2024-2025,Anthony Duclair,NYI,LW,280.0,432.0,187.0,,145.0,423.0,320.0,219.0,311.0,373.0,235.0,345.0,,280.0,Bottom 6,44,661.83333333333,7,4,29,1995-08-26,CAN,CAN,71,197,2013,3,19,80,,
2024-2025,Anton Lundell,FLA,C,112.0,35.0,124.0,3.0,70.0,22.0,130.0,253.0,82.0,143.0,217.0,233.0,44.0,156.0,Second Line,79,1320.2833333333,17,19,23,2001-10-03,FIN,FIN,73,185,2020,1,12,12,,
2024-2025,Anze Kopitar,LAK,C,162.0,75.0,92.0,69.0,73.0,104.0,407.0,145.0,218.0,44.0,65.0,418.0,9.0,98.0,First Line,81,1535.4166666667,21,29,37,1987-08-24,SVN,SVN,75,225,2005,1,11,11,,
2024-2025,Artemi Panarin,NYR,LW,8.0,386.0,8.0,,23.0,179.0,21.0,10.0,13.0,17.0,117.0,443.0,,11.0,First Line,80,1574.65,37,27,33,1991-10-30,RUS,RUS,72,173,-,-,-,-,2.0,11.643
2024-2025,Artturi Lehkonen,COL,LW,86.0,114.0,133.0,18.0,29.0,67.0,200.0,75.0,38.0,240.0,316.0,313.0,,96.0,First Line,69,1406.3333333333,27,11,30,1995-07-04,FIN,FIN,71,179,2013,2,25,55,,
2024-2025,Auston Matthews,TOR,C,4.0,30.0,3.0,173.0,106.0,157.0,5.0,3.0,68.0,30.0,38.0,328.0,25.0,2.0,First Line,67,1371.6333333333,33,27,27,1997-09-17,USA,USA,75,208,2016,1,1,1,4.0,13.25
2024-2025,Barclay Goodrow,SJS,C,433.0,301.0,,34.0,386.0,415.0,430.0,419.0,396.0,422.0,376.0,84.0,79.0,377.0,Bottom 6,77,1061.3333333333,5,2,32,1993-02-26,CAN,CAN,74,204,-,-,-,-,,
2024-2025,Barrett Hayton,UTA,C,236.0,66.0,116.0,134.0,77.0,48.0,170.0,271.0,220.0,249.0,59.0,353.0,50.0,182.0,Second Line,82,1320.3166666667,20,13,25,2000-06-09,CAN,CAN,73,207,2018,1,5,5,,
2024-2025,Beck Malenstyn,BUF,LW,417.0,160.0,,94.0,442.0,314.0,393.0,429.0,444.0,350.0,209.0,45.0,,381.0,Bottom 6,76,800.35,4,5,27,1998-02-04,CAN,CAN,75,200,2016,5,24,145,,
2024-2025,Ben Jones,MIN,C,449.0,430.0,,,446.0,435.0,256.0,451.0,416.0,452.0,319.0,51.0,,447.0,Fringe,26,217.93333333333,0,0,26,1999-02-26,CAN,CAN,72,187,2017,7,3,189,,
2024-2025,Blake Coleman,CGY,"C, LW",117.0,135.0,205.0,56.0,89.0,164.0,82.0,155.0,411.0,203.0,313.0,141.0,,116.0,Second Line,82,1450.15,15,16,33,1991-11-28,USA,USA,71,199,2011,3,14,75,3.0,
2024-2025,Blake Lizotte,PIT,C,297.0,131.0,,43.0,292.0,80.0,367.0,227.0,417.0,256.0,293.0,183.0,76.0,328.0,Bottom 6,59,750.63333333333,11,6,27,1997-12-13,USA,USA,69,170,-,-,-,-,,
2024-2025,Bo Horvat,NYI,C,57.0,344.0,105.0,139.0,46.0,301.0,56.0,65.0,127.0,135.0,163.0,292.0,12.0,55.0,First Line,81,1634.05,28,19,30,1995-04-05,CAN,CAN,72,215,2013,1,9,9,7.0,8.5
2024-2025,Bobby Brink,PHI,RW,296.0,265.0,197.0,,320.0,218.0,341.0,295.0,355.0,188.0,302.0,247.0,,272.0,Bottom 6,79,1171.6333333333,12,14,24,2001-07-08,USA,USA,68,166,2019,2,3,34,2.0,
2024-2025,Bobby McMann,TOR,C,98.0,312.0,241.0,,279.0,306.0,55.0,83.0,335.0,364.0,394.0,105.0,,204.0,Bottom 6,74,1072.75,20,7,29,1996-06-15,CAN,CAN,74,208,-,-,-,-,,
2024-2025,Boone Jenner,CBJ,C,77.0,277.0,250.0,189.0,115.0,380.0,70.0,110.0,170.0,216.0,81.0,166.0,38.0,69.0,Second Line,26,467.63333333333,7,6,32,1993-06-15,CAN,CAN,74,203,2011,2,7,37,,
2024-2025,Brad Marchand,"BOS, FLA",LW,103.0,377.0,86.0,2.0,100.0,299.0,75.0,97.0,133.0,75.0,95.0,213.0,,76.0,First Line,71,1301.0166666667,23,18,37,1988-05-11,CAN,CAN,69,176,2006,3,8,71,,
2024-2025,Brady Tkachuk,OTT,LW,15.0,231.0,43.0,,52.0,197.0,1.0,26.0,84.0,61.0,283.0,49.0,70.0,18.0,First Line,72,1313.1,29,15,25,1999-09-16,USA,USA,76,221,2018,1,4,4,4.0,8.206
2024-2025,Brandon Duhaime,WSH,RW,328.0,124.0,,116.0,361.0,190.0,282.0,352.0,446.0,368.0,158.0,43.0,,355.0,Bottom 6,82,1094.1833333333,9,7,28,1997-05-22,USA,USA,74,200,2016,4,15,106,,
2024-2025,Brandon Hagel,TBL,LW,29.0,139.0,136.0,51.0,78.0,86.0,132.0,67.0,239.0,19.0,142.0,326.0,,41.0,First Line,82,1700.95,35,34,26,1998-08-27,CAN,CAN,74,179,2016,6,8,159,,
2024-2025,Brandon Saad,"STL, VGK",LW,182.0,376.0,262.0,210.0,234.0,335.0,205.0,134.0,224.0,318.0,105.0,442.0,,207.0,Bottom 6,72,1066.9333333333,13,7,32,1992-10-27,USA,USA,73,215,2011,2,13,43,,
2024-2025,Brandon Tanev,"SEA, WPG",LW,327.0,48.0,,65.0,322.0,202.0,350.0,325.0,196.0,314.0,50.0,80.0,,270.0,Bottom 6,79,1044.9166666667,10,8,33,1991-12-31,CAN,CAN,72,189,-,-,-,-,,
2024-2025,Brayden Point,TBL,C,36.0,342.0,15.0,,59.0,363.0,105.0,5.0,26.0,66.0,41.0,438.0,91.0,21.0,First Line,77,1499.9,42,23,29,1996-03-13,CAN,CAN,71,180,2014,3,19,79,6.0,9.5
2024-2025,Brayden Schenn,STL,C,272.0,356.0,121.0,193.0,271.0,387.0,235.0,207.0,243.0,120.0,321.0,116.0,65.0,128.0,Second Line,82,1440.0,18,20,33,1991-08-22,CAN,CAN,73,199,2009,1,5,5,,
2024-2025,Brendan Gallagher,MTL,RW,93.0,317.0,171.0,,259.0,317.0,63.0,113.0,313.0,223.0,274.0,217.0,,194.0,Bottom 6,82,1140.9833333333,21,10,33,1992-05-06,CAN,CAN,69,186,2010,5,27,147,,
2024-2025,Brennan Othmann,NYR,LW,422.0,379.0,,,214.0,360.0,364.0,452.0,75.0,429.0,215.0,86.0,,444.0,Bottom 6,22,219.36666666667,0,1,22,2003-01-05,CAN,CAN,72,188,2021,1,16,16,,
2024-2025,Brett Berard,NYR,LW,249.0,434.0,,,377.0,439.0,115.0,214.0,320.0,431.0,282.0,137.0,,322.0,Bottom 6,35,375.01666666667,6,1,22,2002-09-09,USA,,69,174,2020,5,10,134,2.0,
2024-2025,Brett Howden,VGK,C,271.0,174.0,,117.0,274.0,282.0,335.0,182.0,213.0,298.0,279.0,144.0,74.0,253.0,Bottom 6,80,1189.0333333333,23,9,27,1998-03-29,CAN,CAN,74,203,2016,1,27,27,,
2024-2025,Brett Leason,ANA,RW,362.0,404.0,,118.0,418.0,432.0,266.0,335.0,356.0,355.0,336.0,196.0,,303.0,Bottom 6,61,804.83333333333,5,5,26,1999-04-30,CAN,CAN,77,218,2019,2,25,56,,
2024-2025,Brock Boeser,VAN,RW,178.0,250.0,64.0,,196.0,244.0,136.0,47.0,115.0,138.0,239.0,305.0,,91.0,First Line,75,1362.1,25,12,28,1997-02-25,USA,USA,73,208,2015,1,23,23,1.0,
2024-2025,Brock McGinn,ANA,LW,355.0,251.0,,208.0,379.0,409.0,325.0,312.0,380.0,423.0,1.0,82.0,,329.0,Bottom 6,26,304.41666666667,4,2,31,1994-02-02,CAN,CAN,72,187,2012,2,17,47,,
2024-2025,Brock Nelson,"COL, NYI",C,53.0,310.0,108.0,175.0,167.0,354.0,73.0,54.0,70.0,98.0,79.0,407.0,80.0,66.0,First Line,80,1513.0,26,18,33,1991-10-15,USA,USA,76,210,2010,1,30,30,,
2024-2025,Bryan Rust,PIT,RW,20.0,419.0,84.0,55.0,21.0,421.0,69.0,40.0,11.0,92.0,194.0,304.0,,35.0,First Line,71,1402.3,31,23,33,1992-05-11,USA,USA,71,192,2010,3,20,80,,
2024-2025,Cam Atkinson,TBL,RW,304.0,439.0,,,435.0,429.0,238.0,336.0,254.0,200.0,419.0,346.0,,410.0,Bottom 6,39,350.71666666667,4,5,36,1989-06-05,USA,USA,68,176,2008,6,6,157,1.0,0.9
2024-2025,Carl Grundstrom,SJS,RW,155.0,239.0,,,251.0,127.0,37.0,282.0,163.0,301.0,359.0,20.0,,330.0,Bottom 6,56,537.4,3,5,27,1997-12-01,SWE,SWE,72,195,2016,2,27,57,,
2024-2025,Carter Verhaeghe,FLA,C,23.0,173.0,34.0,,31.0,62.0,12.0,59.0,85.0,89.0,327.0,271.0,,57.0,Second Line,81,1447.4,20,18,29,1995-08-14,CAN,CAN,74,180,2013,3,21,82,,
2024-2025,Casey Cizikas,NYI,C,366.0,68.0,,29.0,345.0,177.0,343.0,379.0,415.0,327.0,137.0,69.0,34.0,305.0,Bottom 6,82,1069.3333333333,7,8,34,1991-02-27,CAN,CAN,71,190,2009,4,1,92,3.0,
2024-2025,Casey Mittelstadt,"BOS, COL",C,241.0,256.0,153.0,,149.0,183.0,372.0,249.0,91.0,112.0,307.0,420.0,121.0,187.0,Second Line,81,1382.1666666667,15,16,26,1998-11-22,USA,USA,73,195,2017,1,8,8,,
2024-2025,Chandler Stephenson,SEA,C,295.0,399.0,160.0,79.0,118.0,419.0,441.0,300.0,186.0,125.0,69.0,390.0,41.0,166.0,First Line,78,1521.7333333333,13,18,31,1994-04-22,CAN,CAN,72,209,2012,3,16,77,,
2024-2025,Charlie Coyle,"BOS, COL",C,202.0,248.0,208.0,45.0,194.0,349.0,338.0,186.0,357.0,222.0,123.0,203.0,64.0,161.0,Second Line,83,1410.1166666667,17,10,33,1992-03-02,USA,USA,75,223,2010,1,28,28,,
2024-2025,Chris Kreider,NYR,LW,200.0,367.0,51.0,68.0,179.0,320.0,72.0,31.0,124.0,273.0,324.0,225.0,,95.0,Second Line,68,1139.2833333333,22,3,34,1991-04-30,USA,USA,75,230,2009,1,19,19,,
2024-2025,Chris Wagner,COL,RW,428.0,288.0,,,445.0,391.0,181.0,437.0,438.0,451.0,298.0,33.0,173.0,442.0,Fringe,28,198.66666666667,1,0,34,1991-05-27,USA,USA,72,192,2010,5,2,122,,
2024-2025,Christian Dvorak,MTL,C,321.0,393.0,284.0,137.0,275.0,416.0,387.0,304.0,391.0,252.0,197.0,384.0,19.0,257.0,Bottom 6,82,1249.9833333333,12,15,29,1996-02-02,USA,USA,73,193,2014,2,28,58,,
2024-2025,Christian Fischer,"CBJ, DET",RW,409.0,363.0,,163.0,399.0,366.0,398.0,428.0,302.0,309.0,53.0,77.0,,403.0,Bottom 6,46,511.25,1,3,28,1997-04-15,USA,USA,74,212,2015,2,2,32,,
2024-2025,Claude Giroux,OTT,RW,142.0,214.0,93.0,84.0,32.0,175.0,243.0,209.0,72.0,78.0,102.0,344.0,5.0,105.0,First Line,81,1474.6333333333,15,21,37,1988-01-12,CAN,CAN,71,190,2006,1,22,22,,
2024-2025,Clayton Keller,UTA,RW,69.0,240.0,71.0,,153.0,154.0,61.0,45.0,106.0,26.0,32.0,444.0,,26.0,First Line,81,1548.5666666667,30,26,26,1998-07-29,USA,USA,70,178,2016,1,7,7,,
2024-2025,Cody Glass,"NJD, PIT",C,215.0,111.0,260.0,169.0,131.0,155.0,156.0,339.0,222.0,182.0,204.0,257.0,77.0,254.0,Bottom 6,65,887.61666666667,6,12,26,1999-04-01,CAN,CAN,75,206,2017,1,6,6,,
2024-2025,Cole Caufield,MTL,RW,18.0,427.0,112.0,,169.0,411.0,15.0,19.0,55.0,113.0,26.0,354.0,,40.0,First Line,82,1482.2333333333,37,22,24,2001-01-02,USA,USA,67,174,2019,1,15,15,7.0,
2024-2025,Cole Koepke,BOS,LW,395.0,305.0,,,444.0,258.0,339.0,316.0,445.0,414.0,385.0,68.0,,404.0,Bottom 6,73,820.96666666667,10,5,27,1998-05-17,USA,USA,73,196,2018,6,28,183,,
2024-2025,Cole Perfetti,WPG,C,154.0,43.0,104.0,,154.0,34.0,134.0,135.0,6.0,76.0,266.0,311.0,,149.0,Bottom 6,82,1245.5,18,18,23,2002-01-01,CAN,CAN,71,184,2020,1,10,10,,
2024-2025,Cole Schwindt,VGK,RW,446.0,325.0,,,389.0,292.0,413.0,449.0,333.0,390.0,34.0,197.0,158.0,434.0,Bottom 6,42,388.76666666667,1,2,24,2001-04-25,CAN,CAN,74,182,2019,3,19,81,,
2024-2025,Cole Sillinger,CBJ,C,279.0,364.0,257.0,123.0,325.0,404.0,173.0,338.0,157.0,187.0,330.0,186.0,117.0,197.0,Second Line,66,1116.3,11,14,22,2003-05-16,USA,USA,73,201,2021,1,12,12,,
2024-2025,Cole Smith,NSH,"LW, RW",388.0,211.0,,46.0,333.0,161.0,380.0,417.0,434.0,361.0,203.0,47.0,,376.0,Bottom 6,71,966.15,4,4,29,1995-10-28,USA,USA,75,195,-,-,-,-,,
2024-2025,Colin Blackwell,DAL,C,320.0,140.0,,72.0,314.0,116.0,240.0,337.0,321.0,267.0,5.0,170.0,186.0,334.0,Bottom 6,63,728.45,6,7,32,1993-03-28,USA,USA,69,190,2011,7,13,193,1.0,
2024-2025,Collin Graf,SJS,RW,438.0,410.0,,127.0,395.0,399.0,434.0,377.0,409.0,386.0,429.0,379.0,,350.0,Second Line,33,523.36666666667,5,4,22,2002-09-21,USA,,73,194,-,-,-,-,,
2024-2025,Colton Dach,CHI,C,424.0,425.0,,,406.0,441.0,409.0,421.0,345.0,381.0,392.0,34.0,,396.0,Bottom 6,25,303.2,2,2,22,2003-01-04,CAN,CAN,76,196,2021,2,30,62,,
2024-2025,Colton Sissons,NSH,C,324.0,93.0,272.0,80.0,262.0,226.0,375.0,350.0,419.0,236.0,236.0,153.0,33.0,261.0,Bottom 6,72,1033.85,7,11,31,1993-11-05,CAN,CAN,73,200,2012,2,20,50,,
2024-2025,Connor Bedard,CHI,C,239.0,448.0,178.0,,366.0,445.0,152.0,205.0,123.0,63.0,381.0,367.0,142.0,94.0,First Line,82,1663.4166666667,23,28,19,2005-07-17,CAN,,70,185,2023,1,1,1,2.0,0.95
2024-2025,Connor Brown,EDM,RW,323.0,188.0,,93.0,306.0,160.0,258.0,364.0,387.0,372.0,360.0,429.0,,320.0,Bottom 6,81,1148.8,13,7,31,1994-01-14,CAN,CAN,72,181,2012,6,5,156,1.0,
2024-2025,Connor Dewar,"PIT, TOR",C,387.0,67.0,,48.0,419.0,103.0,294.0,334.0,410.0,415.0,103.0,53.0,191.0,351.0,Bottom 6,48,554.76666666667,4,1,26,1999-06-26,CAN,CAN,70,183,2018,3,30,92,,
2024-2025,Connor McDavid,EDM,C,3.0,132.0,2.0,203.0,1.0,47.0,53.0,44.0,29.0,1.0,13.0,300.0,78.0,4.0,First Line,66,1476.1,26,50,28,1997-01-13,CAN,CAN,73,193,2015,1,1,1,2.0,12.5
2024-2025,Connor McMichael,WSH,C,140.0,391.0,189.0,195.0,205.0,372.0,208.0,143.0,251.0,246.0,403.0,375.0,203.0,164.0,Second Line,82,1378.3,26,13,24,2001-01-15,CAN,CAN,72,180,2019,1,25,25,,
2024-2025,Connor Zary,CGY,C,209.0,293.0,190.0,,143.0,246.0,223.0,201.0,169.0,296.0,249.0,396.0,184.0,203.0,Second Line,54,868.0,13,5,23,2001-09-25,CAN,CAN,72,178,2020,1,24,24,,
2024-2025,Conor Garland,VAN,RW,100.0,22.0,138.0,151.0,189.0,20.0,94.0,174.0,276.0,106.0,18.0,331.0,,120.0,First Line,81,1511.0166666667,19,20,29,1996-03-11,USA,USA,70,165,2015,5,2,123,,
2024-2025,Conor Geekie,TBL,C,363.0,270.0,,,348.0,236.0,379.0,305.0,361.0,398.0,361.0,121.0,165.0,379.0,Bottom 6,52,640.91666666667,8,4,21,2004-05-05,CAN,,76,207,2022,1,11,11,,
2024-2025,Corey Perry,EDM,RW,199.0,136.0,126.0,,133.0,76.0,216.0,92.0,58.0,307.0,150.0,261.0,,275.0,Bottom 6,80,966.9,19,6,40,1985-05-16,CAN,CAN,75,208,2003,1,28,28,,
2024-2025,Craig Smith,"CHI, DET",C,149.0,282.0,,,250.0,329.0,78.0,187.0,278.0,283.0,399.0,195.0,,298.0,Bottom 6,59,668.98333333333,9,7,35,1989-09-05,USA,USA,72,204,2009,4,7,98,,
2024-2025,Curtis Lazar,NJD,C,412.0,42.0,,180.0,381.0,113.0,428.0,416.0,359.0,358.0,188.0,41.0,68.0,402.0,Bottom 6,48,507.21666666667,2,2,30,1995-02-02,CAN,CAN,72,203,2013,1,17,17,,
2024-2025,Cutter Gauthier,ANA,LW,158.0,447.0,220.0,,356.0,443.0,68.0,190.0,377.0,202.0,406.0,299.0,,190.0,Bottom 6,81,1160.75,20,14,21,2004-01-19,SWE,,74,189,2022,1,5,5,,
2024-2025,Dakota Joshua,VAN,C,300.0,122.0,,153.0,318.0,106.0,395.0,196.0,332.0,316.0,250.0,22.0,,302.0,Bottom 6,57,738.76666666667,7,5,29,1996-05-15,USA,USA,75,206,2014,5,8,128,,
2024-2025,Daniel Sprong,"NJD, SEA, VAN",RW,125.0,223.0,247.0,,303.0,98.0,24.0,185.0,98.0,87.0,184.0,251.0,,222.0,Bottom 6,30,365.91666666667,2,4,28,1997-03-17,NLD,NLD,72,202,2015,2,16,46,,
2024-2025,Danton Heinen,"PIT, VAN",LW,223.0,153.0,,103.0,268.0,168.0,287.0,257.0,240.0,212.0,349.0,193.0,,267.0,Bottom 6,79,1061.9833333333,9,9,30,1995-07-05,CAN,CAN,73,188,2014,4,26,116,,
2024-2025,David Gustafsson,WPG,C,368.0,1.0,,198.0,300.0,3.0,353.0,411.0,421.0,352.0,126.0,237.0,58.0,414.0,Bottom 6,36,323.3,2,2,25,2000-04-11,SWE,SWE,74,212,2018,2,29,60,,
2024-2025,David Kampf,TOR,C,401.0,157.0,,62.0,408.0,134.0,429.0,392.0,437.0,325.0,199.0,226.0,57.0,385.0,Bottom 6,59,731.18333333333,5,7,30,1995-01-12,CZE,CZE,74,197,-,-,-,-,,
2024-2025,David Pastrnak,BOS,RW,2.0,360.0,30.0,,148.0,198.0,2.0,4.0,3.0,6.0,29.0,318.0,,5.0,First Line,82,1655.2666666667,43,45,29,1996-05-25,CZE,CZE,73,195,2014,1,25,25,7.0,11.25
