Player,Team,GP,TOI,Shots Against,Saves,Goals Against,SV%,GAA,GSAA,xG Against,HD Shots Against,HD Saves,HD Goals Against,HDSV%,HDGAA,HDGSAA,MD Shots Against,MD Saves,MD Goals Against,MDSV%,MDGAA,MDGSAA,LD Shots Against,LD Saves,LD Goals Against,LDSV%,LDGAA,LDGSAA,Rush Attempts Against,Rebound Attempts Against,Avg. Shot Distance,Avg. Goal Distance
Anton Khudobin,CHI,1,9.3666666666667,2,2,0,1.000,0.00,0.18,0.13,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.12,0,0,0,-,0.00,0.00,0,0,103.00,-
Antti Raanta,CAR,27,146.36666666667,31,28,3,0.903,1.23,-0.19,2.13,9,6,3,0.667,1.23,-1.08,7,7,0,1.000,0.00,0.85,3,3,0,1.000,0.00,0.08,7,1,71.35,13.67
Arturs Silovs,VAN,5,25.466666666667,5,4,1,0.800,2.36,-0.55,0.27,2,1,1,0.500,2.36,-0.57,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,103.20,15.00
Arvid Soderblom,CHI,15,75.483333333333,14,11,3,0.786,2.38,-1.73,1.82,6,5,1,0.833,0.79,0.28,3,1,2,0.333,1.59,-1.63,1,1,0,1.000,0.00,0.03,3,2,54.71,21.00
Brian Elliott,TBL,22,112.9,19,17,2,0.895,1.06,-0.28,1.63,6,4,2,0.667,1.06,-0.72,6,6,0,1.000,0.00,0.73,4,4,0,1.000,0.00,0.11,5,2,50.05,16.00
Cal Petersen,LAK,10,46.866666666667,6,6,0,1.000,0.00,0.54,0.37,1,1,0,1.000,0.00,0.21,2,2,0,1.000,0.00,0.24,2,2,0,1.000,0.00,0.05,0,0,53.67,-
Cam Talbot,OTT,36,205.83333333333,42,40,2,0.952,0.58,1.81,4.07,14,12,2,0.857,0.58,0.99,6,6,0,1.000,0.00,0.73,5,5,0,1.000,0.00,0.14,11,6,75.98,12.50
Carter Hart,PHI,55,231.36666666667,53,51,2,0.962,0.52,2.81,3.25,11,11,0,1.000,0.00,2.35,9,8,1,0.889,0.26,0.10,11,10,1,0.909,0.26,-0.70,11,4,77.62,37.00
Casey DeSmith,PIT,38,176.98333333333,42,41,1,0.976,0.34,2.81,4.36,13,12,1,0.923,0.34,1.78,10,10,0,1.000,0.00,1.22,6,6,0,1.000,0.00,0.16,9,6,66.05,18.00
Cayden Primeau,MTL,3,10.133333333333,0,0,0,-,0.00,0.00,0.2,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Charlie Lindgren,WSH,31,140.26666666667,23,22,1,0.957,0.43,1.09,2.88,6,5,1,0.833,0.43,0.28,9,9,0,1.000,0.00,1.10,6,6,0,1.000,0.00,0.16,5,0,38.09,13.00
Collin Delia,VAN,20,104.4,18,16,2,0.889,1.15,-0.37,1.17,4,4,0,1.000,0.00,0.85,4,3,1,0.750,0.57,-0.51,4,3,1,0.750,0.57,-0.89,3,0,70.72,43.00
Connor Hellebuyck,WPG,64,335.83333333333,63,59,4,0.937,0.71,1.71,4.19,15,11,4,0.733,0.71,-0.80,13,13,0,1.000,0.00,1.59,6,6,0,1.000,0.00,0.16,19,3,76.60,15.25
Connor Ingram,ARI,27,122.23333333333,22,21,1,0.955,0.49,0.99,2.38,8,7,1,0.875,0.49,0.71,10,10,0,1.000,0.00,1.22,1,1,0,1.000,0.00,0.03,6,2,43.68,2.00
Craig Anderson,BUF,26,130.2,18,17,1,0.944,0.46,0.63,1.58,7,7,0,1.000,0.00,1.50,2,1,1,0.500,0.46,-0.76,3,3,0,1.000,0.00,0.08,5,1,67.06,44.00
Dan Vladar,CGY,27,132.46666666667,21,19,2,0.905,0.91,-0.10,1.43,6,4,2,0.667,0.91,-0.72,4,4,0,1.000,0.00,0.49,2,2,0,1.000,0.00,0.05,5,1,64.57,20.00
Daniil Tarasov,CBJ,17,55.066666666667,6,5,1,0.833,1.09,-0.46,0.99,2,1,1,0.500,1.09,-0.57,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.03,3,1,88.00,9.00
Darcy Kuemper,WSH,57,254.98333333333,48,42,6,0.875,1.41,-1.65,2.62,8,5,3,0.625,0.71,-1.29,8,5,3,0.625,0.71,-2.02,10,10,0,1.000,0.00,0.27,6,0,82.88,18.00
David Rittich,WPG,21,109.73333333333,23,22,1,0.957,0.55,1.09,1.96,10,10,0,1.000,0.00,2.14,2,2,0,1.000,0.00,0.24,6,5,1,0.833,0.55,-0.84,2,0,50.70,52.00
Devon Levi,BUF,7,30.016666666667,3,3,0,1.000,0.00,0.27,0.43,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.12,1,1,0,1.000,0.00,0.03,3,0,83.33,-
Dustin Tokarski,PIT,4,27.333333333333,7,6,1,0.857,2.20,-0.37,1.24,5,4,1,0.800,2.20,0.07,1,1,0,1.000,0.00,0.12,1,1,0,1.000,0.00,0.03,2,2,21.57,10.00
Dustin Wolf,CGY,1,2,1,1,0,1.000,0.00,0.09,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,168.00,-
Dylan Ferguson,OTT,2,8.0166666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Dylan Wells,CHI,1,0.65,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Eetu Makiniemi,SJS,2,8.5833333333333,2,2,0,1.000,0.00,0.18,0.11,1,1,0,1.000,0.00,0.21,1,1,0,1.000,0.00,0.12,0,0,0,-,0.00,0.00,0,0,14.00,-
Elvis Merzlikins,CBJ,30,120.55,28,26,2,0.929,1.00,0.54,2.68,9,9,0,1.000,0.00,1.92,8,6,2,0.750,1.00,-1.02,4,4,0,1.000,0.00,0.11,9,2,60.29,28.00
Eric Comrie,BUF,19,119.35,23,21,2,0.913,1.01,0.09,2.09,8,6,2,0.750,1.01,-0.29,2,2,0,1.000,0.00,0.24,2,2,0,1.000,0.00,0.05,9,2,84.09,11.00
Erik Kallgren,TOR,10,46.266666666667,4,3,1,0.750,1.30,-0.64,0.34,0,0,0,-,0.00,0.00,1,0,1,0.000,1.30,-0.88,1,1,0,1.000,0.00,0.03,2,0,105.25,19.00
Felix Sandstrom,PHI,20,94.033333333333,20,17,3,0.850,1.91,-1.19,2.2,10,7,3,0.700,1.91,-0.86,4,4,0,1.000,0.00,0.49,3,3,0,1.000,0.00,0.08,4,4,43.60,13.33
Filip Gustavsson,MIN,39,178.68333333333,29,28,1,0.966,0.34,1.63,1.95,5,4,1,0.800,0.34,0.07,7,7,0,1.000,0.00,0.85,9,9,0,1.000,0.00,0.24,5,1,62.48,20.00
Frederik Andersen,CAR,34,159.35,21,19,2,0.905,0.75,-0.10,1.95,4,3,1,0.750,0.38,-0.15,7,6,1,0.857,0.38,-0.15,0,0,0,-,0.00,0.00,5,2,84.43,18.50
Igor Shesterkin,NYR,58,289.15,39,36,3,0.923,0.62,0.54,2.61,6,4,2,0.667,0.42,-0.72,10,9,1,0.900,0.21,0.22,9,9,0,1.000,0.00,0.24,9,3,75.85,17.33
Ilya Samsonov,TOR,42,185,38,36,2,0.947,0.65,1.45,2.06,5,4,1,0.800,0.32,0.07,10,9,1,0.900,0.32,0.22,8,8,0,1.000,0.00,0.22,7,0,76.32,21.00
Ilya Sorokin,NYI,62,266.71666666667,55,49,6,0.891,1.35,-1.01,4.26,20,14,6,0.700,1.35,-1.73,10,10,0,1.000,0.00,1.22,7,7,0,1.000,0.00,0.19,12,4,62.04,11.33
Ivan Prosvetov,ARI,7,37.1,7,6,1,0.857,1.62,-0.37,0.35,0,0,0,-,0.00,0.00,3,2,1,0.667,1.62,-0.63,2,2,0,1.000,0.00,0.05,2,0,73.43,39.00
Jack Campbell,EDM,36,166.18333333333,20,18,2,0.900,0.72,-0.19,1.58,2,0,2,0.000,0.72,-1.57,6,6,0,1.000,0.00,0.73,3,3,0,1.000,0.00,0.08,3,1,83.55,8.50
Jacob Markstrom,CGY,59,286.91666666667,53,49,4,0.925,0.84,0.81,4.66,15,12,3,0.800,0.63,0.20,15,14,1,0.933,0.21,0.83,7,7,0,1.000,0.00,0.19,9,7,60.25,13.25
Jake Allen,MTL,42,214.25,36,35,1,0.972,0.28,2.26,2.82,8,7,1,0.875,0.28,0.71,8,8,0,1.000,0.00,0.98,4,4,0,1.000,0.00,0.11,9,1,83.67,8.00
Jake Oettinger,DAL,62,305.2,56,52,4,0.929,0.79,1.08,3.88,14,11,3,0.786,0.59,-0.01,17,16,1,0.941,0.20,1.08,6,6,0,1.000,0.00,0.16,10,2,64.82,16.25
James Reimer,SJS,43,201.08333333333,43,37,6,0.860,1.79,-2.10,4.06,14,8,6,0.571,1.79,-3.01,4,4,0,1.000,0.00,0.49,11,11,0,1.000,0.00,0.30,12,1,67.65,14.83
Jaroslav Halak,NYR,25,109.16666666667,21,20,1,0.952,0.55,0.90,2.14,9,8,1,0.889,0.55,0.92,2,2,0,1.000,0.00,0.24,3,3,0,1.000,0.00,0.08,3,2,61.48,14.00
Jaxson Stauber,CHI,6,25.366666666667,0,0,0,-,0.00,0.00,0.21,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,-,-
Jeremy Swayman,BOS,37,173.33333333333,31,28,3,0.903,1.04,-0.19,2.26,7,6,1,0.857,0.35,0.50,8,6,2,0.750,0.69,-1.02,3,3,0,1.000,0.00,0.08,4,1,79.29,22.00
Jet Greaves,CBJ,1,4,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Jiri Patera,VGK,2,6.8666666666667,4,4,0,1.000,0.00,0.36,0.77,1,1,0,1.000,0.00,0.21,2,2,0,1.000,0.00,0.24,0,0,0,-,0.00,0.00,1,2,60.00,-
Joel Hofer,STL,6,25.016666666667,3,2,1,0.667,2.40,-0.73,0.08,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,2,1,1,0.500,2.40,-0.95,0,0,62.00,45.00
Joey Daccord,SEA,5,18,5,5,0,1.000,0.00,0.45,0.2,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.24,0,0,0,-,0.00,0.00,1,0,110.20,-
John Gibson,ANA,53,210.96666666667,34,31,3,0.912,0.85,0.08,3.75,13,11,2,0.846,0.57,0.78,10,9,1,0.900,0.28,0.22,4,4,0,1.000,0.00,0.11,5,3,46.65,16.00
Jon Gillies,CBJ,3,6.9,3,2,1,0.667,8.70,-0.73,0.21,1,0,1,0.000,8.70,-0.79,1,1,0,1.000,0.00,0.12,0,0,0,-,0.00,0.00,1,0,77.67,33.00
Jonas Johansson,COL,3,13.433333333333,2,2,0,1.000,0.00,0.18,0.16,2,2,0,1.000,0.00,0.43,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,14.00,-
Jonathan Quick,"LAK, VGK",41,191.05,30,25,5,0.833,1.57,-2.28,2.29,7,6,1,0.857,0.31,0.50,8,5,3,0.625,0.94,-2.02,6,5,1,0.833,0.31,-0.84,5,1,62.57,30.20
Joonas Korpisalo,"CBJ, LAK",39,157.08333333333,40,35,5,0.875,1.91,-1.37,3.55,14,11,3,0.786,1.15,-0.01,7,5,2,0.714,0.76,-1.15,5,5,0,1.000,0.00,0.14,9,3,64.10,13.60
Jordan Binnington,STL,61,280.43333333333,50,43,7,0.860,1.50,-2.47,4.98,17,10,7,0.588,1.50,-3.37,9,9,0,1.000,0.00,1.10,7,7,0,1.000,0.00,0.19,11,5,71.90,15.14
Joseph Woll,TOR,7,32.233333333333,4,3,1,0.750,1.86,-0.64,0.41,3,2,1,0.667,1.86,-0.36,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,35.00,13.00
Justus Annunen,COL,2,9.1333333333333,2,2,0,1.000,0.00,0.18,0.11,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.12,0,0,0,-,0.00,0.00,1,0,90.50,-
Juuse Saros,NSH,64,314.65,74,68,6,0.919,1.14,0.71,6.5,25,22,3,0.880,0.57,2.34,18,15,3,0.833,0.57,-0.80,9,9,0,1.000,0.00,0.24,11,5,56.93,18.33
Kaapo Kahkonen,SJS,37,152.4,25,20,5,0.800,1.97,-2.73,2.78,10,8,2,0.800,0.79,0.14,7,4,3,0.571,1.18,-2.15,2,2,0,1.000,0.00,0.05,7,3,60.28,17.40
Karel Vejmelka,ARI,50,238.06666666667,41,38,3,0.927,0.76,0.72,3.35,16,14,2,0.875,0.50,1.42,6,5,1,0.833,0.25,-0.27,7,7,0,1.000,0.00,0.19,9,3,60.15,20.67
Keith Kinkaid,"BOS, COL",2,7.7333333333333,2,1,1,0.500,7.76,-0.82,0.2,1,0,1,0.000,7.76,-0.79,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,76.00,8.00
Kevin Lankinen,NSH,19,84.45,17,17,0,1.000,0.00,1.54,1.36,4,4,0,1.000,0.00,0.85,6,6,0,1.000,0.00,0.73,3,3,0,1.000,0.00,0.08,4,0,55.59,-
Kevin Mandolese,OTT,3,17.1,4,3,1,0.750,3.51,-0.64,0.91,2,2,0,1.000,0.00,0.43,1,0,1,0.000,3.51,-0.88,0,0,0,-,0.00,0.00,3,2,47.50,25.00
Laurent Brossoit,VGK,11,40.783333333333,5,4,1,0.800,1.47,-0.55,0.5,2,1,1,0.500,1.47,-0.57,2,2,0,1.000,0.00,0.24,0,0,0,-,0.00,0.00,0,0,52.80,10.00
Leevi Merilainen,OTT,2,11.4,3,2,1,0.667,5.26,-0.73,0.14,0,0,0,-,0.00,0.00,1,0,1,0.000,5.26,-0.88,0,0,0,-,0.00,0.00,0,0,89.67,30.00
Linus Ullmark,BOS,49,258.53333333333,49,46,3,0.939,0.70,1.44,3.11,13,12,1,0.923,0.23,1.78,6,5,1,0.833,0.23,-0.27,4,3,1,0.750,0.23,-0.89,10,1,89.80,30.33
Logan Thompson,VGK,37,164.75,35,33,2,0.943,0.73,1.17,2.96,9,7,2,0.778,0.73,-0.08,8,8,0,1.000,0.00,0.98,5,5,0,1.000,0.00,0.14,10,3,71.37,16.50
Lukas Dostal,ANA,19,81.683333333333,21,19,2,0.905,1.47,-0.10,1.94,8,7,1,0.875,0.73,0.71,7,6,1,0.857,0.73,-0.15,2,2,0,1.000,0.00,0.05,2,1,45.00,24.50
Mackenzie Blackwood,NJD,22,77.466666666667,17,15,2,0.882,1.55,-0.46,1.44,4,3,1,0.750,0.77,-0.15,4,3,1,0.750,0.77,-0.51,2,2,0,1.000,0.00,0.05,6,0,79.59,21.50
Mads Sogaard,OTT,19,104.48333333333,18,15,3,0.833,1.72,-1.37,2.24,5,4,1,0.800,0.57,0.07,8,6,2,0.750,1.15,-1.02,3,3,0,1.000,0.00,0.08,3,1,41.22,16.67
Magnus Hellberg,"DET, OTT",18,66.383333333333,7,6,1,0.857,0.90,-0.37,0.65,1,0,1,0.000,0.90,-0.79,1,1,0,1.000,0.00,0.12,3,3,0,1.000,0.00,0.08,0,0,56.00,5.00
Marc-Andre Fleury,MIN,46,223.28333333333,26,25,1,0.962,0.27,1.36,2.44,6,6,0,1.000,0.00,1.28,5,4,1,0.800,0.27,-0.39,5,5,0,1.000,0.00,0.14,6,2,70.58,31.00
Martin Jones,SEA,48,218.81666666667,36,32,4,0.889,1.10,-0.74,3.32,11,8,3,0.727,0.82,-0.65,4,4,0,1.000,0.00,0.49,6,5,1,0.833,0.27,-0.84,10,4,78.75,16.75
Matt Murray,TOR,26,136.91666666667,32,28,4,0.875,1.75,-1.10,3.73,13,10,3,0.769,1.31,-0.22,6,5,1,0.833,0.44,-0.27,3,3,0,1.000,0.00,0.08,11,5,60.34,18.25
Matt Murray,DAL,3,16.05,7,6,1,0.857,3.74,-0.37,0.56,3,2,1,0.667,3.74,-0.36,2,2,0,1.000,0.00,0.24,0,0,0,-,0.00,0.00,2,0,57.57,12.00
Michael Hutchinson,CBJ,16,74.85,14,13,1,0.929,0.80,0.27,1.4,5,4,1,0.800,0.80,0.07,2,2,0,1.000,0.00,0.24,3,3,0,1.000,0.00,0.08,4,0,53.21,16.00
Olle Eriksson Ek,ANA,1,6.1,2,2,0,1.000,0.00,0.18,0.06,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.05,0,0,51.00,-
Pavel Francouz,COL,16,99.133333333333,19,17,2,0.895,1.21,-0.28,1.16,2,1,1,0.500,0.61,-0.57,10,9,1,0.900,0.61,0.22,2,2,0,1.000,0.00,0.05,4,0,60.84,22.50
Petr Mrazek,CHI,39,170.35,27,26,1,0.963,0.35,1.45,2.95,7,6,1,0.857,0.35,0.50,6,6,0,1.000,0.00,0.73,6,6,0,1.000,0.00,0.16,6,2,70.59,8.00
Pheonix Copley,LAK,37,167.83333333333,23,22,1,0.957,0.36,1.09,1.49,4,3,1,0.750,0.36,-0.15,8,8,0,1.000,0.00,0.98,3,3,0,1.000,0.00,0.08,3,0,80.22,20.00
Philipp Grubauer,SEA,39,175.58333333333,17,13,4,0.765,1.37,-2.46,1.26,3,2,1,0.667,0.34,-0.36,4,2,2,0.500,0.68,-1.51,2,1,1,0.500,0.34,-0.95,7,0,86.12,27.00
Pyotr Kochetkov,CAR,24,114.65,18,18,0,1.000,0.00,1.63,1.7,4,4,0,1.000,0.00,0.85,4,4,0,1.000,0.00,0.49,5,5,0,1.000,0.00,0.14,1,1,64.72,-
Sam Montembeault,MTL,40,179.65,36,35,1,0.972,0.33,2.26,3.33,16,15,1,0.938,0.33,2.42,5,5,0,1.000,0.00,0.61,3,3,0,1.000,0.00,0.08,8,4,67.33,8.00
Samuel Ersson,PHI,12,54.133333333333,11,11,0,1.000,0.00,1.00,0.95,0,0,0,-,0.00,0.00,4,4,0,1.000,0.00,0.49,4,4,0,1.000,0.00,0.11,1,0,60.55,-
Scott Wedgewood,DAL,21,90.466666666667,23,23,0,1.000,0.00,2.09,1.39,5,5,0,1.000,0.00,1.07,5,5,0,1.000,0.00,0.61,2,2,0,1.000,0.00,0.05,7,1,87.17,-
Semyon Varlamov,NYI,23,110.26666666667,22,21,1,0.955,0.54,0.99,1.61,3,3,0,1.000,0.00,0.64,4,3,1,0.750,0.54,-0.51,5,5,0,1.000,0.00,0.14,5,1,88.59,30.00
Sergei Bobrovsky,FLA,50,260.81666666667,49,44,5,0.898,1.15,-0.56,4.34,14,10,4,0.714,0.92,-1.01,13,12,1,0.923,0.23,0.59,7,7,0,1.000,0.00,0.19,6,6,69.37,17.80
Spencer Knight,FLA,21,116.28333333333,16,16,0,1.000,0.00,1.45,1.14,3,3,0,1.000,0.00,0.64,2,2,0,1.000,0.00,0.24,2,2,0,1.000,0.00,0.05,2,2,101.38,-
Spencer Martin,VAN,29,143.41666666667,22,18,4,0.818,1.67,-2.01,2.15,9,6,3,0.667,1.26,-1.08,4,3,1,0.750,0.42,-0.51,1,1,0,1.000,0.00,0.03,8,0,66.05,19.50
Stuart Skinner,EDM,50,235.23333333333,39,34,5,0.872,1.28,-1.46,2.9,7,4,3,0.571,0.77,-1.50,8,6,2,0.750,0.51,-1.02,7,7,0,1.000,0.00,0.19,3,0,74.23,16.20
Thatcher Demko,VAN,32,164.56666666667,33,28,5,0.848,1.82,-2.01,2.23,8,4,4,0.500,1.46,-2.29,6,5,1,0.833,0.36,-0.27,5,5,0,1.000,0.00,0.14,9,1,73.76,19.80
Thomas Greiss,STL,21,102.7,24,19,5,0.792,2.92,-2.82,2.07,6,5,1,0.833,0.58,0.28,7,4,3,0.571,1.75,-2.15,5,4,1,0.800,0.58,-0.86,5,0,60.96,31.00
Tristan Jarry,PIT,47,251.83333333333,49,46,3,0.939,0.71,1.44,4.53,17,15,2,0.882,0.48,1.63,11,10,1,0.909,0.24,0.34,7,7,0,1.000,0.00,0.19,9,3,56.39,24.33
Ukko-Pekka Luukkonen,BUF,33,163.98333333333,22,20,2,0.909,0.73,-0.01,1.92,7,5,2,0.714,0.73,-0.50,1,1,0,1.000,0.00,0.12,5,5,0,1.000,0.00,0.14,4,0,74.41,10.50
Ville Husso,DET,56,292.3,50,44,6,0.880,1.23,-1.47,3.26,7,4,3,0.571,0.62,-1.50,13,10,3,0.769,0.62,-1.41,10,10,0,1.000,0.00,0.27,7,2,75.26,15.67
Vitek Vanecek,NJD,52,212.55,34,29,5,0.853,1.41,-1.92,3.56,12,8,4,0.667,1.13,-1.44,4,3,1,0.750,0.28,-0.51,7,7,0,1.000,0.00,0.19,9,1,55.35,12.40
Yaroslav Askarov,NSH,1,5.2,2,2,0,1.000,0.00,0.18,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,177.00,-
