Player,Team,GP,TOI,Shots Against,Saves,Goals Against,SV%,GAA,GSAA,xG Against,HD Shots Against,HD Saves,HD Goals Against,HDSV%,HDGAA,HDGSAA,MD Shots Against,MD Saves,MD Goals Against,MDSV%,MDGAA,MDGSAA,LD Shots Against,LD Saves,LD Goals Against,LDSV%,LDGAA,LDGSAA,Rush Attempts Against,Rebound Attempts Against,Avg. Shot Distance,Avg. Goal Distance
Casey DeSmith,DAL,27,127.58333333333,22,22,0,1.000,0.00,2.04,2.1,3,3,0,1.000,0.00,0.65,6,6,0,1.000,0.00,0.89,5,5,0,1.000,0.00,0.27,6,2,69.09,-
Cayden Primeau,MTL,11,46.916666666667,8,7,1,0.875,1.28,-0.26,0.93,3,2,1,0.667,1.28,-0.35,2,2,0,1.000,0.00,0.30,1,1,0,1.000,0.00,0.05,1,1,58.13,21.00
Charlie Lindgren,WSH,39,180.25,38,35,3,0.921,1.00,0.53,3.26,8,5,3,0.625,1.00,-1.27,12,12,0,1.000,0.00,1.78,9,9,0,1.000,0.00,0.49,7,3,61.32,11.00
Clay Stevenson,WSH,1,3.0833333333333,1,0,1,0.000,19.46,-0.91,0.08,0,0,0,-,0.00,0.00,1,0,1,0.000,19.46,-0.85,0,0,0,-,0.00,0.00,0,0,24.00,24.00
Connor Hellebuyck,WPG,63,257.83333333333,47,44,3,0.936,0.70,1.36,3.58,6,5,1,0.833,0.23,0.30,11,10,1,0.909,0.23,0.63,11,10,1,0.909,0.23,-0.40,12,5,79.77,31.00
Connor Ingram,UTA,22,80.15,18,16,2,0.889,1.50,-0.33,1.49,3,2,1,0.667,0.75,-0.35,5,5,0,1.000,0.00,0.74,4,3,1,0.750,0.75,-0.78,4,2,68.33,29.50
Dan Vladar,CGY,30,136.1,12,11,1,0.917,0.44,0.11,1.27,4,3,1,0.750,0.44,-0.14,2,2,0,1.000,0.00,0.30,3,3,0,1.000,0.00,0.16,4,2,62.25,9.00
Daniil Tarasov,CBJ,20,74.716666666667,12,10,2,0.833,1.61,-0.89,0.8,3,2,1,0.667,0.80,-0.35,3,2,1,0.667,0.80,-0.55,3,3,0,1.000,0.00,0.16,2,0,59.42,20.50
Darcy Kuemper,LAK,50,209.98333333333,30,27,3,0.900,0.86,-0.21,2.69,8,6,2,0.750,0.57,-0.27,10,9,1,0.900,0.29,0.48,2,2,0,1.000,0.00,0.11,4,3,62.90,15.33
David Rittich,LAK,34,121.03333333333,17,15,2,0.882,0.99,-0.42,1.28,4,4,0,1.000,0.00,0.86,4,2,2,0.500,0.99,-1.41,2,2,0,1.000,0.00,0.11,5,1,82.18,23.50
Dennis Hildeby,TOR,6,29.35,8,7,1,0.875,2.04,-0.26,0.51,2,1,1,0.500,2.04,-0.57,1,1,0,1.000,0.00,0.15,4,4,0,1.000,0.00,0.22,1,0,39.88,10.00
Devon Levi,BUF,9,35.616666666667,7,7,0,1.000,0.00,0.65,0.42,2,2,0,1.000,0.00,0.43,2,2,0,1.000,0.00,0.30,1,1,0,1.000,0.00,0.05,1,0,63.29,-
Drew Commesso,CHI,2,6,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Dustin Tokarski,CAR,6,30.2,7,7,0,1.000,0.00,0.65,0.64,2,2,0,1.000,0.00,0.43,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,2,2,109.14,-
Dustin Wolf,CGY,53,261.88333333333,42,37,5,0.881,1.15,-1.10,2.86,9,7,2,0.778,0.46,-0.05,13,10,3,0.769,0.69,-1.07,10,10,0,1.000,0.00,0.55,6,0,56.33,18.20
Elvis Merzlikins,CBJ,53,185.51666666667,27,23,4,0.852,1.29,-1.49,2.03,5,4,1,0.800,0.32,0.08,7,5,2,0.714,0.65,-0.96,10,9,1,0.900,0.32,-0.45,2,0,51.04,20.75
Eric Comrie,WPG,20,83.066666666667,15,14,1,0.933,0.72,0.39,0.57,0,0,0,-,0.00,0.00,6,5,1,0.833,0.72,-0.11,2,2,0,1.000,0.00,0.11,8,0,88.67,24.00
Erik Portillo,LAK,1,4,0,0,0,-,0.00,0.00,0.06,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Filip Gustavsson,MIN,58,239.56666666667,44,41,3,0.932,0.75,1.09,2.52,5,5,0,1.000,0.00,1.08,13,10,3,0.769,0.75,-1.07,11,11,0,1.000,0.00,0.60,10,0,74.50,20.67
Frederik Andersen,CAR,22,115.38333333333,21,19,2,0.905,1.04,-0.05,1.85,2,1,1,0.500,0.52,-0.57,5,4,1,0.800,0.52,-0.26,7,7,0,1.000,0.00,0.38,4,2,70.81,17.50
Georgi Romanov,SJS,8,30.9,3,3,0,1.000,0.00,0.28,0.34,1,1,0,1.000,0.00,0.22,1,1,0,1.000,0.00,0.15,0,0,0,-,0.00,0.00,1,0,77.00,-
Hunter Shepard,WSH,1,3.8666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Igor Shesterkin,NYR,61,251.63333333333,37,32,5,0.865,1.19,-1.56,3.74,11,8,3,0.727,0.72,-0.62,9,7,2,0.778,0.48,-0.66,5,5,0,1.000,0.00,0.27,9,4,64.19,16.00
Ilya Samsonov,VGK,29,97.4,11,10,1,0.909,0.62,0.02,0.78,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.30,4,3,1,0.750,0.62,-0.78,2,1,91.00,53.00
Ilya Sorokin,NYI,61,252.38333333333,41,36,5,0.878,1.19,-1.19,3.41,6,6,0,1.000,0.00,1.30,10,7,3,0.700,0.71,-1.52,14,12,2,0.857,0.48,-1.24,6,4,61.46,30.40
Ivan Fedotov,PHI,26,104.18333333333,17,17,0,1.000,0.00,1.58,1.91,3,3,0,1.000,0.00,0.65,8,8,0,1.000,0.00,1.19,3,3,0,1.000,0.00,0.16,2,2,54.29,-
Jacob Markstrom,NJD,49,189.95,31,30,1,0.968,0.32,1.88,2.83,7,7,0,1.000,0.00,1.51,9,8,1,0.889,0.32,0.34,6,6,0,1.000,0.00,0.33,5,2,61.42,36.00
Jake Allen,NJD,31,130.4,26,24,2,0.923,0.92,0.41,2.18,7,6,1,0.857,0.46,0.51,9,9,0,1.000,0.00,1.34,3,3,0,1.000,0.00,0.16,7,2,58.12,72.50
Jake Oettinger,DAL,58,288.01666666667,53,49,4,0.925,0.83,0.92,2.56,7,5,2,0.714,0.42,-0.49,9,7,2,0.778,0.42,-0.66,11,11,0,1.000,0.00,0.60,11,0,88.87,20.25
Jakub Dobes,MTL,16,57.583333333333,10,10,0,1.000,0.00,0.93,0.8,1,1,0,1.000,0.00,0.22,1,1,0,1.000,0.00,0.15,1,1,0,1.000,0.00,0.05,2,1,124.30,-
Jakub Skarek,NYI,2,6.4,1,1,0,1.000,0.00,0.09,0.1,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.15,0,0,0,-,0.00,0.00,0,0,22.00,-
James Reimer,"ANA, BUF",24,97.95,25,23,2,0.920,1.23,0.32,2.03,4,3,1,0.750,0.61,-0.14,7,6,1,0.857,0.61,0.04,6,6,0,1.000,0.00,0.33,5,3,68.32,18.00
Jaxson Stauber,UTA,6,24.083333333333,4,4,0,1.000,0.00,0.37,0.57,3,3,0,1.000,0.00,0.65,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,1,27.25,-
Jeremy Swayman,BOS,58,283.61666666667,68,63,5,0.926,1.06,1.31,7.26,24,21,3,0.875,0.63,2.19,11,9,2,0.818,0.42,-0.37,12,12,0,1.000,0.00,0.66,14,7,62.10,15.40
Jesper Wallstedt,MIN,2,8,0,0,0,-,0.00,0.00,0.05,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Jet Greaves,CBJ,11,39.133333333333,6,6,0,1.000,0.00,0.56,0.72,1,1,0,1.000,0.00,0.22,4,4,0,1.000,0.00,0.59,0,0,0,-,0.00,0.00,1,1,50.00,-
Joel Blomqvist,PIT,15,55.116666666667,12,12,0,1.000,0.00,1.11,1.68,4,4,0,1.000,0.00,0.86,2,2,0,1.000,0.00,0.30,4,4,0,1.000,0.00,0.22,2,1,46.42,-
Joel Hofer,STL,31,123.46666666667,21,17,4,0.810,1.94,-2.05,1.57,4,2,2,0.500,0.97,-1.14,3,2,1,0.667,0.49,-0.55,8,7,1,0.875,0.49,-0.56,5,1,64.43,15.00
Joey Daccord,SEA,57,264.55,43,41,2,0.953,0.45,1.99,3.33,9,7,2,0.778,0.45,-0.05,11,11,0,1.000,0.00,1.63,11,11,0,1.000,0.00,0.60,9,1,58.79,5.00
John Gibson,ANA,29,114.15,18,16,2,0.889,1.05,-0.33,1.24,3,2,1,0.667,0.53,-0.35,6,5,1,0.833,0.53,-0.11,4,4,0,1.000,0.00,0.22,3,0,66.72,25.50
Jonas Johansson,TBL,19,72.983333333333,17,14,3,0.824,2.47,-1.42,1.06,2,1,1,0.500,0.82,-0.57,3,1,2,0.333,1.64,-1.55,4,4,0,1.000,0.00,0.22,6,0,89.65,15.67
Jonathan Quick,NYR,24,87.683333333333,13,11,2,0.846,1.37,-0.79,1.02,3,3,0,1.000,0.00,0.65,3,2,1,0.667,0.68,-0.55,3,2,1,0.667,0.68,-0.84,3,0,59.46,35.50
Joonas Korpisalo,BOS,27,111.63333333333,27,21,6,0.778,3.22,-3.49,1.53,3,1,2,0.333,1.07,-1.35,7,4,3,0.571,1.61,-1.96,9,8,1,0.889,0.54,-0.51,6,3,65.11,18.17
Jordan Binnington,STL,56,198.73333333333,33,32,1,0.970,0.30,2.06,1.59,3,2,1,0.667,0.30,-0.35,6,6,0,1.000,0.00,0.89,5,5,0,1.000,0.00,0.27,11,1,106.85,9.00
Joseph Woll,TOR,42,153.3,38,36,2,0.947,0.78,1.53,3.95,13,12,1,0.923,0.39,1.81,8,7,1,0.875,0.39,0.19,11,11,0,1.000,0.00,0.60,6,6,44.74,18.00
Justus Annunen,"COL, NSH",34,134.13333333333,21,19,2,0.905,0.89,-0.05,1.66,3,3,0,1.000,0.00,0.65,6,4,2,0.667,0.89,-1.11,3,3,0,1.000,0.00,0.16,6,1,82.33,27.00
Juuse Saros,NSH,58,250.56666666667,38,36,2,0.947,0.48,1.53,2.78,7,6,1,0.857,0.24,0.51,10,9,1,0.900,0.24,0.48,6,6,0,1.000,0.00,0.33,11,2,71.71,17.00
Kaapo Kahkonen,COL,1,6.6166666666667,1,1,0,1.000,0.00,0.09,0.3,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,1,6.00,-
Karel Vejmelka,UTA,58,266.68333333333,39,33,6,0.846,1.35,-2.38,2.29,4,2,2,0.500,0.45,-1.14,11,9,2,0.818,0.45,-0.37,7,5,2,0.714,0.45,-1.62,15,2,83.74,24.33
Kevin Lankinen,VAN,51,209.6,34,32,2,0.941,0.57,1.16,2.46,8,6,2,0.750,0.57,-0.27,5,5,0,1.000,0.00,0.74,7,7,0,1.000,0.00,0.38,5,2,77.91,13.00
Leevi Merilainen,OTT,12,58.066666666667,8,8,0,1.000,0.00,0.74,0.88,0,0,0,-,0.00,0.00,2,2,0,1.000,0.00,0.30,2,2,0,1.000,0.00,0.11,4,1,88.75,-
Linus Ullmark,OTT,44,219.7,15,15,0,1.000,0.00,1.39,0.88,0,0,0,-,0.00,0.00,5,5,0,1.000,0.00,0.74,4,4,0,1.000,0.00,0.22,6,0,87.33,-
Logan Thompson,WSH,43,168.45,31,29,2,0.935,0.71,0.88,2.27,5,3,2,0.600,0.71,-0.92,12,12,0,1.000,0.00,1.78,5,5,0,1.000,0.00,0.27,7,4,61.23,9.50
Lukas Dostal,ANA,53,256.78333333333,37,34,3,0.919,0.70,0.44,3.26,6,5,1,0.833,0.23,0.30,10,8,2,0.800,0.47,-0.52,5,5,0,1.000,0.00,0.27,10,0,74.84,22.67
Mackenzie Blackwood,"COL, SJS",56,260.33333333333,44,40,4,0.909,0.92,0.09,3.55,10,8,2,0.800,0.46,0.16,9,8,1,0.889,0.23,0.34,9,8,1,0.889,0.23,-0.51,10,5,68.66,22.75
Mads Sogaard,OTT,2,11.2,1,1,0,1.000,0.00,0.09,0.12,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,183.00,-
Marc-Andre Fleury,MIN,26,103.28333333333,14,13,1,0.929,0.58,0.30,0.81,1,1,0,1.000,0.00,0.22,3,2,1,0.667,0.58,-0.55,2,2,0,1.000,0.00,0.11,5,1,100.71,24.00
Marcus Hogberg,NYI,15,52.5,8,7,1,0.875,1.14,-0.26,0.23,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.15,3,2,1,0.667,1.14,-0.84,4,0,105.25,42.00
Matt Murray,TOR,2,9.5166666666667,1,1,0,1.000,0.00,0.09,0.02,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,0,0,48.00,-
Matt Villalta,UTA,1,6.8333333333333,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Nico Daws,NJD,6,15.6,2,2,0,1.000,0.00,0.19,0.23,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,1,1,0,1.000,0.00,0.05,0,0,25.00,-
Nikita Tolopilo,VAN,2,12,2,2,0,1.000,0.00,0.19,0.13,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,119.00,-
Nikke Kokko,SEA,1,2,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Olivier Rodrigue,EDM,2,8.1666666666667,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Petr Mrazek,"CHI, DET",38,151.48333333333,25,21,4,0.840,1.58,-1.68,2.17,5,3,2,0.600,0.79,-0.92,10,8,2,0.800,0.79,-0.52,5,5,0,1.000,0.00,0.27,6,0,49.28,15.25
Pheonix Copley,LAK,1,6,2,2,0,1.000,0.00,0.19,0.15,1,1,0,1.000,0.00,0.22,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,84.50,-
Philipp Grubauer,SEA,26,106.25,11,11,0,1.000,0.00,1.02,0.87,3,3,0,1.000,0.00,0.65,1,1,0,1.000,0.00,0.15,3,3,0,1.000,0.00,0.16,2,1,73.91,-
Pyotr Kochetkov,CAR,47,219.08333333333,30,29,1,0.967,0.27,1.79,2.24,7,6,1,0.857,0.27,0.51,8,8,0,1.000,0.00,1.19,6,6,0,1.000,0.00,0.33,6,2,69.13,15.00
Sam Montembeault,MTL,62,278.28333333333,36,33,3,0.917,0.65,0.34,2.87,7,6,1,0.857,0.22,0.51,7,5,2,0.714,0.43,-0.96,9,9,0,1.000,0.00,0.49,13,0,76.56,31.00
Samuel Ersson,PHI,47,202.23333333333,52,45,7,0.865,2.08,-2.17,3.5,8,6,2,0.750,0.59,-0.27,19,15,4,0.789,1.19,-1.18,9,8,1,0.889,0.30,-0.51,3,2,65.27,20.43
Scott Wedgewood,"COL, NSH",24,116.4,16,14,2,0.875,1.03,-0.51,1.59,5,4,1,0.800,0.52,0.08,6,5,1,0.833,0.52,-0.11,2,2,0,1.000,0.00,0.11,2,2,49.13,18.50
Sebastian Cossa,DET,1,4,1,1,0,1.000,0.00,0.09,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,1,0,163.00,-
Semyon Varlamov,NYI,10,59.166666666667,8,8,0,1.000,0.00,0.74,0.44,1,1,0,1.000,0.00,0.22,2,2,0,1.000,0.00,0.30,1,1,0,1.000,0.00,0.05,3,0,95.75,-
Sergei Bobrovsky,FLA,54,257.15,32,29,3,0.906,0.70,-0.03,1.87,4,3,1,0.750,0.23,-0.14,2,2,0,1.000,0.00,0.30,11,9,2,0.818,0.47,-1.40,10,1,88.34,25.67
Spencer Knight,"CHI, FLA",38,139.31666666667,23,20,3,0.870,1.29,-0.86,1.82,6,5,1,0.833,0.43,0.30,5,4,1,0.800,0.43,-0.26,3,2,1,0.667,0.43,-0.84,5,5,73.09,29.00
Spencer Martin,CAR,9,44.5,7,5,2,0.714,2.70,-1.35,0.67,2,1,1,0.500,1.35,-0.57,1,1,0,1.000,0.00,0.15,3,2,1,0.667,1.35,-0.84,0,1,41.43,28.50
Stuart Skinner,EDM,50,194.2,32,30,2,0.938,0.62,0.97,3.51,9,7,2,0.778,0.62,-0.05,6,6,0,1.000,0.00,0.89,10,10,0,1.000,0.00,0.55,8,3,55.78,12.00
Thatcher Demko,VAN,23,108.96666666667,20,18,2,0.900,1.10,-0.14,2.1,6,4,2,0.667,1.10,-0.70,6,6,0,1.000,0.00,0.89,3,3,0,1.000,0.00,0.16,2,4,57.80,16.00
Trent Miner,COL,2,4,0,0,0,-,0.00,0.00,0.07,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Tristan Jarry,PIT,36,152.48333333333,33,31,2,0.939,0.79,1.06,2.65,4,3,1,0.750,0.39,-0.14,13,13,0,1.000,0.00,1.93,8,7,1,0.875,0.39,-0.56,7,3,62.55,22.50
Ukko-Pekka Luukkonen,BUF,55,245.61666666667,45,41,4,0.911,0.98,0.18,2.97,8,6,2,0.750,0.49,-0.27,11,9,2,0.818,0.49,-0.37,6,6,0,1.000,0.00,0.33,12,2,75.76,20.50
Victor Ostman,SEA,1,0.38333333333333,0,0,0,-,0.00,0.00,0,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,0,-,0.00,0.00,0,0,-,-
Ville Husso,"ANA, DET",13,44,6,5,1,0.833,1.36,-0.44,0.43,2,1,1,0.500,1.36,-0.57,1,1,0,1.000,0.00,0.15,1,1,0,1.000,0.00,0.05,1,0,66.00,9.00
Vitek Vanecek,"FLA, SJS",25,113.18333333333,20,17,3,0.850,1.59,-1.14,1.38,5,3,2,0.600,1.06,-0.92,4,3,1,0.750,0.53,-0.41,4,4,0,1.000,0.00,0.22,2,0,70.55,19.67
Yaroslav Askarov,SJS,13,51.666666666667,10,10,0,1.000,0.00,0.93,0.56,0,0,0,-,0.00,0.00,5,5,0,1.000,0.00,0.74,1,1,0,1.000,0.00,0.05,1,0,77.50,-
