Player,Team,GP,TOI,Shots Against,Saves,Goals Against,SV%,GAA,GSAA,xG Against,HD Shots Against,HD Saves,HD Goals Against,HDSV%,HDGAA,HDGSAA,MD Shots Against,MD Saves,MD Goals Against,MDSV%,MDGAA,MDGSAA,LD Shots Against,LD Saves,LD Goals Against,LDSV%,LDGAA,LDGSAA,Rush Attempts Against,Rebound Attempts Against,Avg. Shot Distance,Avg. Goal Distance
David Ayres,CAR,1,20.716666666667,9,7,2,0.778,5.79,-1.25,1.2,4,3,1,0.750,2.90,-0.28,4,3,1,0.750,2.90,-0.65,1,1,0,1.000,0.00,0.03,1,3,23.11,23.00
David Rittich,CGY,48,2324.85,1218,1113,105,0.914,2.71,-3.66,95.34,301,252,49,0.837,1.26,4.95,365,325,40,0.890,1.03,-7.78,501,485,16,0.968,0.41,-1.08,72,140,35.23,21.39
Devan Dubnyk,MIN,30,1391.0166666667,692,622,70,0.899,3.02,-12.43,46.92,146,108,38,0.740,1.64,-11.83,180,157,23,0.872,0.99,-7.11,340,332,8,0.976,0.35,2.12,32,71,38.65,21.93
Elvis Merzlikins,CBJ,33,1621.5666666667,820,759,61,0.926,2.26,7.22,58.49,169,141,28,0.834,1.04,2.29,231,206,25,0.892,0.93,-4.61,370,362,8,0.978,0.30,3.02,35,82,37.83,21.11
Eric Comrie,DET,3,104.16666666667,53,46,7,0.868,4.03,-2.59,4.78,17,12,5,0.706,2.88,-1.95,15,13,2,0.867,1.15,-0.68,19,19,0,1.000,0.00,0.57,2,7,33.11,15.14
Frederik Andersen,TOR,52,2533.9833333333,1318,1210,108,0.918,2.56,1.66,100.94,341,277,64,0.812,1.52,-2.88,331,301,30,0.909,0.71,-0.78,581,567,14,0.976,0.33,3.30,81,115,36.33,19.52
Garret Sparks,VGK,1,21.4,10,9,1,0.900,2.80,-0.17,0.38,0,0,0,-,0.00,0.00,3,2,1,0.667,2.80,-0.74,7,7,0,1.000,0.00,0.21,0,1,45.80,30.00
Gilles Senn,NJD,2,55.516666666667,34,30,4,0.882,4.32,-1.17,2.44,7,7,0,1.000,0.00,1.25,14,10,4,0.714,4.32,-2.76,12,12,0,1.000,0.00,0.36,1,4,34.79,30.50
Henrik Lundqvist,NYR,30,1304,691,635,56,0.919,2.58,1.49,60.83,205,175,30,0.854,1.38,6.75,168,150,18,0.893,0.83,-3.17,294,286,8,0.973,0.37,0.75,45,102,34.28,21.71
Igor Shesterkin,NYR,12,587.11666666667,354,331,23,0.935,2.35,6.45,27.25,97,84,13,0.866,1.33,4.39,72,66,6,0.917,0.61,0.36,169,165,4,0.976,0.41,1.03,14,39,34.62,21.13
Ilya Samsonov,WSH,26,1137.65,557,514,43,0.923,2.27,3.34,44.02,144,119,25,0.826,1.32,0.81,142,130,12,0.915,0.63,0.53,236,230,6,0.975,0.32,1.03,27,58,35.54,20.72
Jack Campbell,"L.A, TOR",26,1337.4,653,595,58,0.911,2.60,-3.67,51.49,172,134,38,0.779,1.70,-7.17,162,149,13,0.920,0.58,1.30,287,280,7,0.976,0.31,1.55,38,81,36.19,18.28
Jacob Markstrom,VAN,43,2050.95,1178,1089,89,0.924,2.60,9.01,92.06,305,255,50,0.836,1.46,4.67,311,287,24,0.923,0.70,3.45,508,493,15,0.970,0.44,0.13,60,140,34.86,20.43
Jake Allen,STL,24,1127.45,561,523,38,0.932,2.02,8.67,42.4,140,125,15,0.893,0.80,10.09,156,147,9,0.942,0.48,4.77,234,220,14,0.940,0.75,-7.03,27,62,35.51,27.66
James Reimer,CAR,25,1126,575,530,45,0.922,2.40,2.84,47.02,168,133,35,0.792,1.87,-4.89,157,151,6,0.962,0.32,7.86,222,218,4,0.982,0.21,2.61,34,68,34.47,15.20
Jaroslav Halak,BOS,31,1550.2,774,713,61,0.921,2.36,3.40,58.92,192,155,37,0.807,1.43,-2.58,192,178,14,0.927,0.54,2.95,347,337,10,0.971,0.39,0.33,47,63,37.34,21.15
Jimmy Howard,DET,27,1140.3833333333,669,598,71,0.894,3.74,-15.34,50.13,148,111,37,0.750,1.95,-10.47,193,174,19,0.902,1.00,-1.96,301,287,14,0.953,0.74,-5.04,26,72,35.32,23.13
John Gibson,ANA,51,2499.4,1340,1224,116,0.913,2.78,-4.51,112.58,369,305,64,0.827,1.54,2.14,376,337,39,0.896,0.94,-5.81,542,529,13,0.976,0.31,3.14,78,155,34.11,19.50
Jonas Johansson,BUF,6,288.4,134,120,14,0.896,2.91,-2.85,10.19,37,30,7,0.811,1.46,-0.37,33,27,6,0.818,1.25,-3.09,60,59,1,0.983,0.21,0.79,8,13,34.24,22.79
Jonathan Bernier,DET,46,2093.15,1078,990,88,0.918,2.52,1.69,86.42,292,243,49,0.832,1.40,3.34,271,248,23,0.915,0.66,0.92,476,460,16,0.966,0.46,-1.83,52,112,34.67,20.73
Jonathan Quick,LAK,42,2114.05,1013,925,88,0.913,2.50,-3.72,84.02,264,218,46,0.826,1.31,1.32,263,242,21,0.920,0.60,2.21,442,421,21,0.952,0.60,-7.84,50,113,35.12,23.16
Joonas Korpisalo,CBJ,37,1770.9166666667,856,787,69,0.919,2.34,2.22,61.44,209,171,38,0.818,1.29,-0.54,217,194,23,0.894,0.78,-3.85,383,375,8,0.979,0.27,3.40,45,89,38.09,20.52
Jordan Binnington,STL,50,2464.0833333333,1146,1055,91,0.921,2.22,4.35,95.15,330,285,45,0.864,1.10,14.15,325,297,28,0.914,0.68,0.69,437,419,18,0.959,0.44,-4.99,65,138,34.93,21.67
Juuse Saros,NSH,40,1809.6166666667,935,859,76,0.919,2.52,1.79,72.03,253,202,51,0.798,1.69,-5.65,240,225,15,0.938,0.50,6.18,396,388,8,0.980,0.27,3.79,49,100,34.64,19.84
Kaapo Kahkonen,MIN,5,265.46666666667,151,141,10,0.934,2.26,2.56,8.63,28,21,7,0.750,1.58,-1.98,38,35,3,0.921,0.68,0.35,82,82,0,1.000,0.00,2.44,3,9,37.42,17.30
Kasimir Kaskisuo,TOR,1,54.133333333333,30,26,4,0.867,4.43,-1.50,2.16,9,7,2,0.778,2.22,-0.39,8,7,1,0.875,1.11,-0.29,11,10,1,0.909,1.11,-0.67,4,0,34.83,30.00
Keith Kinkaid,MTL,6,288.81666666667,157,140,17,0.892,3.53,-3.94,11.15,40,30,10,0.750,2.08,-2.83,36,31,5,0.861,1.04,-1.82,71,69,2,0.972,0.42,0.11,8,20,38.50,19.41
Laurent Brossoit,WPG,19,841.7,431,390,41,0.905,2.92,-5.14,38.31,139,108,31,0.777,2.21,-6.08,95,88,7,0.926,0.50,1.39,180,177,3,0.983,0.21,2.36,22,55,33.78,16.61
Linus Ullmark,BUF,34,1691.1166666667,878,813,65,0.926,2.31,8.05,61.68,211,165,46,0.782,1.63,-8.18,238,225,13,0.945,0.46,8.01,392,386,6,0.985,0.21,5.67,38,69,36.26,16.89
Louis Domingue,"N.J, VAN",17,652.5,368,326,42,0.886,3.86,-11.38,27.51,86,61,25,0.709,2.30,-9.58,117,106,11,0.906,1.01,-0.67,145,139,6,0.959,0.55,-1.68,13,30,35.88,20.57
Mackenzie Blackwood,NJD,47,2209.75,1225,1132,93,0.924,2.53,8.92,94.14,290,251,39,0.866,1.06,12.98,358,324,34,0.905,0.92,-2.40,522,502,20,0.962,0.54,-4.46,60,118,36.40,24.25
Malcolm Subban,"CHI, VGK",21,965.26666666667,447,401,46,0.897,2.86,-8.81,38.44,141,113,28,0.801,1.74,-2.73,102,95,7,0.931,0.44,2.00,191,180,11,0.942,0.68,-5.31,15,54,32.06,19.50
Marc-Andre Fleury,VGK,49,2386.9833333333,1155,1057,98,0.915,2.46,-1.90,89.46,304,246,58,0.809,1.46,-3.51,300,275,25,0.917,0.63,1.48,490,475,15,0.969,0.38,-0.41,82,148,35.66,19.66
Marcus Hogberg,OTT,24,1145.95,624,571,53,0.915,2.77,-1.08,49.77,171,137,34,0.801,1.78,-3.35,159,146,13,0.918,0.68,1.03,270,264,6,0.978,0.31,2.04,35,83,35.97,18.47
Martin Jones,SJS,41,1912.4,895,797,98,0.891,3.07,-23.54,77.25,264,213,51,0.807,1.60,-3.68,246,215,31,0.874,0.97,-9.29,327,311,16,0.951,0.50,-6.26,48,116,35.31,21.28
Matiss Kivlenieks,CBJ,6,260.66666666667,126,115,11,0.913,2.53,-0.52,8.93,30,26,4,0.867,0.92,1.38,22,16,6,0.727,1.38,-4.06,64,63,1,0.984,0.23,0.91,5,18,39.33,21.09
Matt Murray,PIT,38,1870.9333333333,889,801,88,0.901,2.82,-14.04,68.72,255,208,47,0.816,1.51,-1.29,238,211,27,0.887,0.87,-5.99,351,339,12,0.966,0.38,-1.55,46,95,34.91,24.11
Michael Dipietro,VAN,1,5.7666666666667,4,4,0,1.000,0.00,0.33,0.16,1,1,0,1.000,0.00,0.18,1,1,0,1.000,0.00,0.09,2,2,0,1.000,0.00,0.06,0,0,39.00,-
Michael Hutchinson,"COL, TOR",16,718.01666666667,369,331,38,0.897,3.18,-7.30,31.57,123,99,24,0.805,2.01,-1.95,99,88,11,0.889,0.92,-2.26,136,133,3,0.978,0.25,1.05,29,34,32.18,18.76
Mike Smith,EDM,39,1813.9833333333,896,809,87,0.903,2.88,-12.45,69.57,237,185,52,0.781,1.72,-9.52,217,190,27,0.876,0.89,-7.85,389,381,8,0.979,0.26,3.58,38,91,36.53,18.74
Mikko Koskinen,EDM,38,1754.8833333333,975,898,77,0.921,2.63,4.12,78.87,271,229,42,0.845,1.44,6.58,280,257,23,0.918,0.79,1.71,367,356,11,0.970,0.38,-0.07,56,132,35.42,21.90
Oscar Dansk,VGK,1,45.8,29,25,4,0.862,5.24,-1.59,1.92,7,5,2,0.714,2.62,-0.75,7,6,1,0.857,1.31,-0.38,10,9,1,0.900,1.31,-0.70,0,2,38.41,22.50
Pavel Francouz,COL,34,1559.1333333333,834,769,65,0.922,2.50,4.39,57.94,188,150,38,0.798,1.46,-4.30,208,196,12,0.942,0.46,6.36,389,374,15,0.961,0.58,-3.42,37,87,38.20,21.46
Pekka Rinne,NSH,36,1638.25,838,768,70,0.916,2.56,-0.28,64.63,236,200,36,0.847,1.32,6.30,210,191,19,0.910,0.70,-0.46,350,335,15,0.957,0.55,-4.58,46,78,34.16,21.91
Petr Mrazek,CAR,40,1893.9333333333,893,814,79,0.912,2.50,-4.70,75.52,260,213,47,0.819,1.49,-0.40,227,206,21,0.907,0.67,-0.96,338,327,11,0.967,0.35,-0.94,53,101,35.45,18.10
Philipp Grubauer,COL,36,1675.45,868,807,61,0.930,2.18,11.22,63.81,237,201,36,0.848,1.29,6.48,223,207,16,0.928,0.57,3.68,360,351,9,0.975,0.32,1.72,53,121,36.83,21.23
Robin Lehner,"CHI, VGK",36,1702.4166666667,1013,934,79,0.922,2.78,5.28,78.24,273,222,51,0.813,1.80,-2.06,275,255,20,0.927,0.70,4.27,409,401,8,0.980,0.28,4.18,48,112,34.91,17.35
Ryan Miller,ANA,23,1004.0666666667,550,507,43,0.922,2.57,2.76,45.52,149,125,24,0.839,1.43,2.71,152,142,10,0.934,0.60,3.42,236,227,9,0.962,0.54,-1.97,23,62,32.75,19.44
Sam Montembeault,FLA,14,584.01666666667,297,266,31,0.896,3.18,-6.29,21.31,74,63,11,0.851,1.13,2.26,86,71,15,0.826,1.54,-7.41,121,116,5,0.959,0.51,-1.40,14,27,35.58,24.00
Semyon Varlamov,NYI,45,2155.45,1080,994,86,0.920,2.39,3.86,86.51,294,241,53,0.820,1.48,-0.30,283,263,20,0.929,0.56,4.98,442,430,12,0.973,0.33,1.16,66,119,35.72,21.03
Sergei Bobrovsky,FLA,50,2321.3166666667,1231,1111,120,0.903,3.10,-17.58,102.41,364,304,60,0.835,1.55,5.25,315,280,35,0.889,0.90,-7.20,482,458,24,0.950,0.62,-9.65,56,179,35.68,23.59
Thatcher Demko,VAN,27,1268.65,671,607,64,0.905,3.03,-8.17,55,179,138,41,0.771,1.94,-8.91,215,200,15,0.930,0.71,3.98,253,246,7,0.972,0.33,0.53,46,73,34.93,22.00
Thomas Greiss,NYI,31,1360.6833333333,738,679,59,0.920,2.60,2.40,55.21,205,172,33,0.839,1.46,3.75,190,177,13,0.932,0.57,3.77,303,290,13,0.957,0.57,-3.98,39,77,35.80,23.37
Tristan Jarry,PIT,33,1621.15,823,764,59,0.928,2.18,9.47,60.21,205,166,39,0.810,1.44,-2.25,209,197,12,0.943,0.44,6.45,358,350,8,0.978,0.30,2.66,48,80,37.70,19.24
Tuukka Rask,BOS,41,1936.7333333333,929,872,57,0.939,1.77,20.29,64.31,205,178,27,0.868,0.84,9.75,237,215,22,0.907,0.68,-1.08,435,427,8,0.982,0.25,4.95,57,105,38.84,23.81
